municipality_code,municipality,party,vote_pct
0192,Nynäshamn,Did not vote,0.2018024714298987
0305,Håbo,Did not vote,0.16620719230533598
0319,Älvkarleby,Did not vote,0.2308533916849015
0330,Knivsta,Did not vote,0.16651988844855425
0331,Heby,Did not vote,0.17784096120333848
0360,Tierp,Did not vote,0.17744825455668833
0380,Uppsala,Did not vote,0.17856348803666822
0381,Enköping,Did not vote,0.18929653123035606
0382,Östhammar,Did not vote,0.18203120534948847
0428,Vingåker,Did not vote,0.17491268917345748
0461,Gnesta,Did not vote,0.2167150319210679
0480,Nyköping,Did not vote,0.16782574766462388
0481,Oxelösund,Did not vote,0.19598765432098764
0482,Flen,Did not vote,0.2050834786942437
0483,Katrineholm,Did not vote,0.20437562591479852
0484,Eskilstuna,Did not vote,0.21772507013516962
0486,Strängnäs,Did not vote,0.1667021125762087
0488,Trosa,Did not vote,0.1567326912593131
0509,Ödeshög,Did not vote,0.22073497201265513
0512,Ydre,Did not vote,0.13399931105752672
0513,Kinda,Did not vote,0.16136509980682545
0560,Boxholm,Did not vote,0.1541676340840492
0561,Åtvidaberg,Did not vote,0.18005509641873274
0562,Finspång,Did not vote,0.17500150087050492
0563,Valdemarsvik,Did not vote,0.20179445350734093
0580,Linköping,Did not vote,0.17267164647138755
0581,Norrköping,Did not vote,0.20609969593660737
0582,Söderköping,Did not vote,0.13652684122952974
0583,Motala,Did not vote,0.18472426305214862
0584,Vadstena,Did not vote,0.16653193209377526
0586,Mjölby,Did not vote,0.17012234986457453
0604,Aneby,Did not vote,0.20105613142968903
0617,Gnosjö,Did not vote,0.2049480310349876
0642,Mullsjö,Did not vote,0.17201998572448252
0643,Habo,Did not vote,0.15304671261349967
0662,Gislaved,Did not vote,0.21266438901109186
0665,Vaggeryd,Did not vote,0.17636551659302435
0680,Jönköping,Did not vote,0.17447082060073038
0682,Nässjö,Did not vote,0.21299481775029394
0683,Värnamo,Did not vote,0.18881038322709465
0684,Sävsjö,Did not vote,0.16272683858643744
0685,Vetlanda,Did not vote,0.17896723612253784
0686,Eksjö,Did not vote,0.16700276346254384
0687,Tranås,Did not vote,0.17769642354266402
0760,Uppvidinge,Did not vote,0.22293756550381794
0761,Lessebo,Did not vote,0.19942972156994299
0763,Tingsryd,Did not vote,0.20385285154549415
0764,Alvesta,Did not vote,0.18836603100562488
0765,Älmhult,Did not vote,0.19131223211341908
0767,Markaryd,Did not vote,0.21791734638390425
0780,Växjö,Did not vote,0.16291087766858692
0781,Ljungby,Did not vote,0.1887121891368977
0821,Högsby,Did not vote,0.2153961885656971
0834,Torsås,Did not vote,0.16159971045964527
0840,Mörbylånga,Did not vote,0.12012429470929753
0860,Hultsfred,Did not vote,0.1961489837596032
0861,Mönsterås,Did not vote,0.15636399487331165
0862,Emmaboda,Did not vote,0.1924753050552005
0880,Kalmar,Did not vote,0.16163880213117765
0881,Nybro,Did not vote,0.2046791355495341
0882,Oskarshamn,Did not vote,0.16589972198255198
0883,Västervik,Did not vote,0.1803843921756051
0884,Vimmerby,Did not vote,0.19372816503077694
0885,Borgholm,Did not vote,0.1867630700778643
0980,Gotland,Did not vote,0.16818577287981107
1060,Olofström,Did not vote,0.23288749016522425
1080,Karlskrona,Did not vote,0.16279893711248894
1081,Ronneby,Did not vote,0.17393881365978203
1082,Karlshamn,Did not vote,0.1803810133674858
1083,Sölvesborg,Did not vote,0.18270130243937543
1214,Svalöv,Did not vote,0.19088403228982087
1230,Staffanstorp,Did not vote,0.1645448758752387
1231,Burlöv,Did not vote,0.2896669386544025
1233,Vellinge,Did not vote,0.12214858737356127
1256,Östra Göinge,Did not vote,0.1874408927558161
1257,Örkelljunga,Did not vote,0.2578747876094628
1260,Bjuv,Did not vote,0.24801894525913104
1261,Kävlinge,Did not vote,0.12710035129301223
1262,Lomma,Did not vote,0.1131297369594293
1263,Svedala,Did not vote,0.14371726172557042
1264,Skurup,Did not vote,0.17494916632777557
1265,Sjöbo,Did not vote,0.1788797430234893
1266,Hörby,Did not vote,0.18512936448128614
1267,Höör,Did not vote,0.17104029990627934
1270,Tomelilla,Did not vote,0.19627603416834627
1272,Bromölla,Did not vote,0.2000627155848228
1273,Osby,Did not vote,0.2012540453074434
1275,Perstorp,Did not vote,0.318880031110247
1276,Klippan,Did not vote,0.2243609485679089
1277,Åstorp,Did not vote,0.24609973847957434
1278,Båstad,Did not vote,0.16587301587301584
1280,Malmö,Did not vote,0.2543356743586068
1281,Lund,Did not vote,0.17101055581104352
1282,Landskrona,Did not vote,0.2380112316603452
1283,Helsingborg,Did not vote,0.22185436454093166
1284,Höganäs,Did not vote,0.15266566547775484
1285,Eslöv,Did not vote,0.20517648944268596
1286,Ystad,Did not vote,0.16533809240531427
1287,Trelleborg,Did not vote,0.19477934813960196
1290,Kristianstad,Did not vote,0.19862940357640002
1291,Simrishamn,Did not vote,0.1681229670259583
1292,Ängelholm,Did not vote,0.18012221634643633
1293,Hässleholm,Did not vote,0.19354103343465046
1315,Hylte,Did not vote,0.249798441279226
1380,Halmstad,Did not vote,0.19147511152111008
1381,Laholm,Did not vote,0.18022908366533863
1382,Falkenberg,Did not vote,0.19566793041926855
1383,Varberg,Did not vote,0.14493255594681442
1384,Kungsbacka,Did not vote,0.1298329652555289
1401,Härryda,Did not vote,0.1323851203501094
1402,Partille,Did not vote,0.18708901930283528
1407,Öckerö,Did not vote,0.13988007470755925
1415,Stenungsund,Did not vote,0.15368319691863264
1419,Tjörn,Did not vote,0.1358661663539712
1421,Orust,Did not vote,0.1787029623698959
1427,Sotenäs,Did not vote,0.1772649796774617
1430,Munkedal,Did not vote,0.2183378949987559
1435,Tanum,Did not vote,0.18211018103951726
1438,Dals-Ed,Did not vote,0.2648401826484018
1439,Färgelanda,Did not vote,0.17825134435371437
1440,Ale,Did not vote,0.18023030146202612
1441,Lerum,Did not vote,0.1417553700044617
1442,Vårgårda,Did not vote,0.1808498835016088
1443,Bollebygd,Did not vote,0.17536795334629274
1444,Grästorp,Did not vote,0.19315673289183222
1445,Essunga,Did not vote,0.21027397260273972
1446,Karlsborg,Did not vote,0.16627676804030955
1447,Gullspång,Did not vote,0.2797220153884339
1452,Åmål,Did not vote,0.21100100211557737
1460,Lilla Edet,Did not vote,0.21980198019801978
1461,Mellerud,Did not vote,0.1900563665269548
1462,Bengtsfors,Did not vote,0.19658522780869725
1463,Mariestad,Did not vote,0.16996254681647938
1465,Lidköping,Did not vote,0.2142506142506142
1466,Götene,Did not vote,0.2275399972651443
1470,Tibro,Did not vote,0.18774040428840333
1471,Töreboda,Did not vote,0.14802919708029194
1472,Vara,Did not vote,0.20738340469853023
1473,Skara,Did not vote,0.23189227498228204
1480,Göteborg,Did not vote,0.22799022734547159
1481,Mölndal,Did not vote,0.16476446993624894
1482,Kungälv,Did not vote,0.14826148180242638
1484,Lysekil,Did not vote,0.18261942534814035
1485,Uddevalla,Did not vote,0.18275974176768384
1486,Strömstad,Did not vote,0.23380188886448494
1487,Västra Götaland,Did not vote,0.18617673370663668
1488,Trollhättan,Did not vote,0.20197627558571074
1489,Alingsås,Did not vote,0.1523642182548398
1490,Borås,Did not vote,0.2013104814646839
1491,Ulricehamn,Did not vote,0.17567994939911447
1492,Tranemo,Did not vote,0.2119979134063641
1493,Bengtsfors,Did not vote,0.17911063018498485
1494,Lidköping,Did not vote,0.14201859314021004
1495,Skara,Did not vote,0.1926812104152006
1496,Skövde,Did not vote,0.17746846454980425
1497,Hjo,Did not vote,0.15497643471028555
1498,Tidaholm,Did not vote,0.18512944009632748
1499,Falköping,Did not vote,0.17528839583584555
1715,Kil,Did not vote,0.1518769495536194
1730,Eda,Did not vote,0.2768413338219128
1737,Torsby,Did not vote,0.2193702943189596
1760,Storfors,Did not vote,0.2166882276843467
1761,Hammarö,Did not vote,0.15246818513414928
1762,Munkfors,Did not vote,0.2140751658069271
1763,Forshaga,Did not vote,0.1695376246600181
1764,Grums,Did not vote,0.20986766398158807
1765,Årjäng,Did not vote,0.23941415313225056
1766,Sunne,Did not vote,0.19195612431444242
1780,Karlstad,Did not vote,0.17329306266454625
1781,Kristinehamn,Did not vote,0.17450514647664295
1782,Filipstad,Did not vote,0.22388251964446737
1783,Hagfors,Did not vote,0.19769543605964757
1784,Arvika,Did not vote,0.19094795071662052
1785,Säffle,Did not vote,0.19477068152593224
1814,Lekeberg,Did not vote,0.13555590501651205
1860,Laxå,Did not vote,0.239100185528757
1861,Hallsberg,Did not vote,0.18424140821458512
1862,Degerfors,Did not vote,0.1754291845493562
1863,Hällefors,Did not vote,0.21217564870259487
1864,Ljusnarsberg,Did not vote,0.3060538116591929
1880,Örebro,Did not vote,0.18958792606410035
1881,Kumla,Did not vote,0.16486387943607195
1882,Askersund,Did not vote,0.19127296587926512
1883,Karlskoga,Did not vote,0.19006543723973823
1884,Nora,Did not vote,0.1922194031653981
1885,Lindesberg,Did not vote,0.18693868499833688
1904,Skinnskatteberg,Did not vote,0.3062004114017044
1907,Surahammar,Did not vote,0.22361574382921945
1960,Kungsör,Did not vote,0.22235853396718297
1961,Hallstahammar,Did not vote,0.21804450219262628
1962,Norberg,Did not vote,0.22886029411764708
1980,Västerås,Did not vote,0.20001200037715472
1981,Sala,Did not vote,0.18598536808413346
1982,Fagersta,Did not vote,0.24742375351306334
1983,Köping,Did not vote,0.2108353758169934
1984,Arboga,Did not vote,0.19303537153825057
2021,Vansbro,Did not vote,0.20452403393025442
2023,Malung-Sälen,Did not vote,0.1960415883752975
2026,Gagnef,Did not vote,0.1975385380407757
2029,Leksand,Did not vote,0.1661956351075522
2031,Rättvik,Did not vote,0.1747572815533981
2034,Orsa,Did not vote,0.21752596101293498
2039,Älvdalen,Did not vote,0.22076263455573797
2061,Smedjebacken,Did not vote,0.19181408255289634
2062,Mora,Did not vote,0.1814053390610617
2080,Falun,Did not vote,0.16510151732533374
2081,Borlänge,Did not vote,0.19272202463790522
2082,Säter,Did not vote,0.15837979292297188
2083,Hedemora,Did not vote,0.2118243243243243
2084,Avesta,Did not vote,0.19886396568712683
2085,Ludvika,Did not vote,0.19224885262621116
2101,Ockelbo,Did not vote,0.21125522092767646
2104,Hofors,Did not vote,0.2738983050847458
2121,Ovanåker,Did not vote,0.17870216306156406
2132,Nordanstig,Did not vote,0.20424726092249423
2161,Ljusdal,Did not vote,0.20458386856872424
2180,Gävle,Did not vote,0.190178526144951
2181,Sandviken,Did not vote,0.19853437795488316
2182,Söderhamn,Did not vote,0.22839254810139464
2183,Bollnäs,Did not vote,0.19222735001214475
2184,Hudiksvall,Did not vote,0.19092723520855182
2260,Ånge,Did not vote,0.21681294569391119
2262,Timrå,Did not vote,0.17528508929211795
2280,Härnösand,Did not vote,0.17855834162173478
2281,Sundsvall,Did not vote,0.17490380225657076
2282,Kramfors,Did not vote,0.19977177091505594
2283,Sollefteå,Did not vote,0.19173165849955143
2284,Örnsköldsvik,Did not vote,0.17095447256501428
2303,Ragunda,Did not vote,0.20436856640723078
2305,Bräcke,Did not vote,0.23630705394190876
2309,Krokom,Did not vote,0.16021467534752776
2313,Strömsund,Did not vote,0.23134412863775333
2321,Åre,Did not vote,0.19380784486557956
2326,Berg,Did not vote,0.27193776008684634
2361,Härjedalen,Did not vote,0.23310769230769235
2380,Östersund,Did not vote,0.18617910748463784
2401,Nordmaling,Did not vote,0.19735650914358138
2403,Bjurholm,Did not vote,0.2565502183406113
2404,Vindeln,Did not vote,0.21755072109508677
2409,Robertsfors,Did not vote,0.19760247486465587
2417,Norsjö,Did not vote,0.2086614173228346
2418,Malå,Did not vote,0.33333333333333337
2421,Storuman,Did not vote,0.2595791805094131
2422,Sorsele,Did not vote,0.31036353771025504
2425,Dorotea,Did not vote,0.2989158492514197
2460,Vännäs,Did not vote,0.21779370055232128
2462,Vilhelmina,Did not vote,0.25623404673080696
2463,Åsele,Did not vote,0.3381937911571026
2480,Umeå,Did not vote,0.1537701812025074
2481,Lycksele,Did not vote,0.21704754684284633
2482,Skellefteå,Did not vote,0.17355153986781047
2505,Arvidsjaur,Did not vote,0.18692372170997484
2506,Arjeplog,Did not vote,0.21730950141110061
2510,Jokkmokk,Did not vote,0.2422475483699974
2513,Överkalix,Did not vote,0.2047397047397047
2514,Kalix,Did not vote,0.1826946252108942
2518,Kiruna,Did not vote,0.34264198305616567
2521,Gällivare,Did not vote,0.2843031994846468
2523,Pajala,Did not vote,0.21645180193378255
2560,Älvsbyn,Did not vote,0.19874071682273164
2580,Luleå,Did not vote,0.158591678397224
2581,Piteå,Did not vote,0.15045651848525665
2582,Älvsbyn,Did not vote,0.1845427299972755
2583,Haparanda,Did not vote,0.3665698612455631
2584,Övertorneå,Did not vote,0.2153163808397398
