municipality,gender,age_group,education,N
Tubbergen,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",122
Tubbergen,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",418
Tubbergen,Mannen,65 tot 75 jaar,Basisonderwijs,87
Tubbergen,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",659
Tubbergen,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",230
Tubbergen,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",34
Tubbergen,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",392
Tubbergen,Vrouwen,15 tot 25 jaar,Basisonderwijs,130
Tubbergen,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",599
Tubbergen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",179
Tubbergen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",20
Tubbergen,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",372
Tubbergen,Vrouwen,25 tot 35 jaar,Basisonderwijs,15
Tubbergen,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",427
Tubbergen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",453
Tubbergen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",180
Tubbergen,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",25
Tubbergen,Vrouwen,35 tot 45 jaar,Basisonderwijs,13
Tubbergen,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",446
Tubbergen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",344
Tubbergen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",170
Tubbergen,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",27
Tubbergen,Vrouwen,45 tot 55 jaar,Basisonderwijs,31
Tubbergen,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",664
Tubbergen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",322
Tubbergen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",150
Tubbergen,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",131
Tubbergen,Vrouwen,55 tot 65 jaar,Basisonderwijs,62
Tubbergen,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",810
Tubbergen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",306
Tubbergen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",56
Tubbergen,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",365
Tubbergen,Vrouwen,65 tot 75 jaar,Basisonderwijs,173
Tubbergen,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",511
Tubbergen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",105
Tubbergen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",21
Tubbergen,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",489
Twenterand,Mannen,15 tot 25 jaar,Basisonderwijs,557
Twenterand,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",967
Twenterand,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",101
Twenterand,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",12
Twenterand,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",763
Twenterand,Mannen,25 tot 35 jaar,Basisonderwijs,87
Twenterand,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",1193
Twenterand,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",352
Twenterand,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",101
Twenterand,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",169
Twenterand,Mannen,35 tot 45 jaar,Basisonderwijs,198
Twenterand,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",1112
Twenterand,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",308
Twenterand,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",122
Twenterand,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",260
Twenterand,Mannen,45 tot 55 jaar,Basisonderwijs,152
Twenterand,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1126
Twenterand,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",319
Twenterand,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",145
Twenterand,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",460
Twenterand,Mannen,55 tot 65 jaar,Basisonderwijs,308
Twenterand,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1195
Twenterand,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",288
Twenterand,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",125
Twenterand,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",585
Twenterand,Mannen,65 tot 75 jaar,Basisonderwijs,294
Twenterand,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",774
Twenterand,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",256
Twenterand,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",100
Twenterand,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",576
Twenterand,Vrouwen,15 tot 25 jaar,Basisonderwijs,262
Twenterand,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",926
Twenterand,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",176
Twenterand,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",29
Twenterand,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",706
Twenterand,Vrouwen,25 tot 35 jaar,Basisonderwijs,39
Twenterand,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",937
Twenterand,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",466
Twenterand,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",158
Twenterand,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",100
Twenterand,Vrouwen,35 tot 45 jaar,Basisonderwijs,94
Twenterand,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",1042
Twenterand,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",494
Twenterand,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",152
Twenterand,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",218
Twenterand,Vrouwen,45 tot 55 jaar,Basisonderwijs,141
Twenterand,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1142
Twenterand,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",296
Twenterand,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",116
Twenterand,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",403
Twenterand,Vrouwen,55 tot 65 jaar,Basisonderwijs,242
Twenterand,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1090
Twenterand,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",240
Twenterand,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",98
Twenterand,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",730
Twenterand,Vrouwen,65 tot 75 jaar,Basisonderwijs,369
Twenterand,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",663
Twenterand,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",127
Twenterand,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",28
Twenterand,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",712
Tynaarlo,Mannen,15 tot 25 jaar,Basisonderwijs,239
Tynaarlo,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",715
Tynaarlo,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",83
Tynaarlo,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",9
Tynaarlo,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",754
Tynaarlo,Mannen,25 tot 35 jaar,Basisonderwijs,50
Tynaarlo,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",676
Tynaarlo,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",400
Tynaarlo,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",176
Tynaarlo,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",95
Tynaarlo,Mannen,35 tot 45 jaar,Basisonderwijs,102
Tynaarlo,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",664
Tynaarlo,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",554
Tynaarlo,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",518
Tynaarlo,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",162
Tynaarlo,Mannen,45 tot 55 jaar,Basisonderwijs,73
Tynaarlo,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",836
Tynaarlo,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",647
Tynaarlo,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",502
Tynaarlo,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",145
Tynaarlo,Mannen,55 tot 65 jaar,Basisonderwijs,159
Tynaarlo,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1104
Tynaarlo,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",653
Tynaarlo,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",483
Tynaarlo,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",302
Tynaarlo,Mannen,65 tot 75 jaar,Basisonderwijs,94
Tynaarlo,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",936
Tynaarlo,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",612
Tynaarlo,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",398
Tynaarlo,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",260
Tynaarlo,Vrouwen,15 tot 25 jaar,Basisonderwijs,159
Tynaarlo,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",596
Tynaarlo,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",92
Tynaarlo,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",15
Tynaarlo,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",639
Tynaarlo,Vrouwen,25 tot 35 jaar,Basisonderwijs,32
Tynaarlo,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",422
Tynaarlo,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",472
Tynaarlo,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",335
Tynaarlo,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",38
Tynaarlo,Vrouwen,35 tot 45 jaar,Basisonderwijs,42
Tynaarlo,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",521
Tynaarlo,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",668
Tynaarlo,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",779
Tynaarlo,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",88
Tynaarlo,Vrouwen,45 tot 55 jaar,Basisonderwijs,41
Tynaarlo,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",682
Tynaarlo,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",610
Tynaarlo,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",943
Tynaarlo,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",125
Tynaarlo,Vrouwen,55 tot 65 jaar,Basisonderwijs,59
Tynaarlo,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1191
Tynaarlo,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",694
Tynaarlo,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",421
Tynaarlo,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",329
Tynaarlo,Vrouwen,65 tot 75 jaar,Basisonderwijs,175
Tynaarlo,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",991
Tynaarlo,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",571
Tynaarlo,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",228
Tynaarlo,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",434
Tytsjerksteradiel,Mannen,15 tot 25 jaar,Basisonderwijs,320
Tytsjerksteradiel,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",826
Tytsjerksteradiel,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",102
Tytsjerksteradiel,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",18
Tytsjerksteradiel,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",732
Tytsjerksteradiel,Mannen,25 tot 35 jaar,Basisonderwijs,56
Tytsjerksteradiel,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",1006
Tytsjerksteradiel,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",382
Tytsjerksteradiel,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",95
Tytsjerksteradiel,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",162
Tytsjerksteradiel,Mannen,35 tot 45 jaar,Basisonderwijs,68
Tytsjerksteradiel,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",965
Tytsjerksteradiel,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",396
Tytsjerksteradiel,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",133
Tytsjerksteradiel,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",239
Tytsjerksteradiel,Mannen,45 tot 55 jaar,Basisonderwijs,120
Tytsjerksteradiel,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1082
Tytsjerksteradiel,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",426
Tytsjerksteradiel,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",168
Tytsjerksteradiel,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",304
Tytsjerksteradiel,Mannen,55 tot 65 jaar,Basisonderwijs,76
Tytsjerksteradiel,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1189
Tytsjerksteradiel,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",414
Tytsjerksteradiel,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",175
Tytsjerksteradiel,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",448
Tytsjerksteradiel,Mannen,65 tot 75 jaar,Basisonderwijs,134
Tytsjerksteradiel,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",818
Tytsjerksteradiel,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",432
Tytsjerksteradiel,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",124
Tytsjerksteradiel,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",494
Tytsjerksteradiel,Vrouwen,15 tot 25 jaar,Basisonderwijs,238
Tytsjerksteradiel,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",797
Tytsjerksteradiel,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",146
Tytsjerksteradiel,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",13
Tytsjerksteradiel,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",607
Tytsjerksteradiel,Vrouwen,25 tot 35 jaar,Basisonderwijs,58
Tytsjerksteradiel,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",806
Tytsjerksteradiel,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",588
Tytsjerksteradiel,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",170
Tytsjerksteradiel,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",76
Tytsjerksteradiel,Vrouwen,35 tot 45 jaar,Basisonderwijs,112
Tytsjerksteradiel,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",788
Tytsjerksteradiel,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",482
Tytsjerksteradiel,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",301
Tytsjerksteradiel,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",117
Tytsjerksteradiel,Vrouwen,45 tot 55 jaar,Basisonderwijs,64
Tytsjerksteradiel,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",956
Tytsjerksteradiel,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",582
Tytsjerksteradiel,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",208
Tytsjerksteradiel,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",192
Tytsjerksteradiel,Vrouwen,55 tot 65 jaar,Basisonderwijs,115
Tytsjerksteradiel,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1175
Tytsjerksteradiel,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",398
Tytsjerksteradiel,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",147
Tytsjerksteradiel,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",467
Tytsjerksteradiel,Vrouwen,65 tot 75 jaar,Basisonderwijs,197
Tytsjerksteradiel,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",781
Tytsjerksteradiel,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",399
Tytsjerksteradiel,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",92
Tytsjerksteradiel,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",630
Ubbergen,Mannen,15 tot 25 jaar,Basisonderwijs,
Ubbergen,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",
Ubbergen,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",
Ubbergen,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",
Ubbergen,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Ubbergen,Mannen,25 tot 35 jaar,Basisonderwijs,
Ubbergen,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",
Ubbergen,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",
Ubbergen,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",
Ubbergen,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Ubbergen,Mannen,35 tot 45 jaar,Basisonderwijs,
Ubbergen,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",
Ubbergen,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",
Ubbergen,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",
Ubbergen,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Ubbergen,Mannen,45 tot 55 jaar,Basisonderwijs,
Ubbergen,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",
Ubbergen,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",
Ubbergen,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",
Ubbergen,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Ubbergen,Mannen,55 tot 65 jaar,Basisonderwijs,
Ubbergen,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",
Ubbergen,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",
Ubbergen,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",
Ubbergen,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Ubbergen,Mannen,65 tot 75 jaar,Basisonderwijs,
Ubbergen,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",
Ubbergen,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",
Ubbergen,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",
Ubbergen,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Ubbergen,Vrouwen,15 tot 25 jaar,Basisonderwijs,
Ubbergen,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",
Ubbergen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",
Ubbergen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",
Ubbergen,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Ubbergen,Vrouwen,25 tot 35 jaar,Basisonderwijs,
Ubbergen,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",
Ubbergen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",
Ubbergen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",
Ubbergen,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Ubbergen,Vrouwen,35 tot 45 jaar,Basisonderwijs,
Ubbergen,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",
Ubbergen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",
Ubbergen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",
Ubbergen,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Ubbergen,Vrouwen,45 tot 55 jaar,Basisonderwijs,
Ubbergen,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",
Ubbergen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",
Ubbergen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",
Ubbergen,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Ubbergen,Vrouwen,55 tot 65 jaar,Basisonderwijs,
Ubbergen,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",
Ubbergen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",
Ubbergen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",
Ubbergen,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Ubbergen,Vrouwen,65 tot 75 jaar,Basisonderwijs,
Ubbergen,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",
Ubbergen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",
Ubbergen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",
Ubbergen,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Uden,Mannen,15 tot 25 jaar,Basisonderwijs,
Uden,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",
Uden,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",
Uden,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",
Uden,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Uden,Mannen,25 tot 35 jaar,Basisonderwijs,
Uden,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",
Uden,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",
Uden,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",
Uden,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Uden,Mannen,35 tot 45 jaar,Basisonderwijs,
Uden,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",
Uden,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",
Uden,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",
Uden,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Uden,Mannen,45 tot 55 jaar,Basisonderwijs,
Uden,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",
Uden,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",
Uden,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",
Uden,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Uden,Mannen,55 tot 65 jaar,Basisonderwijs,
Uden,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",
Uden,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",
Uden,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",
Uden,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Uden,Mannen,65 tot 75 jaar,Basisonderwijs,
Uden,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",
Uden,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",
Uden,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",
Uden,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Uden,Vrouwen,15 tot 25 jaar,Basisonderwijs,
Uden,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",
Uden,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",
Uden,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",
Uden,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Uden,Vrouwen,25 tot 35 jaar,Basisonderwijs,
Uden,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",
Uden,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",
Uden,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",
Uden,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Uden,Vrouwen,35 tot 45 jaar,Basisonderwijs,
Uden,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",
Uden,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",
Uden,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",
Uden,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Uden,Vrouwen,45 tot 55 jaar,Basisonderwijs,
Uden,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",
Uden,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",
Uden,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",
Uden,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Uden,Vrouwen,55 tot 65 jaar,Basisonderwijs,
