municipality,gender,age_group,N
Weststellingwerf,Mannen,25-29,673.0
Weststellingwerf,Mannen,30-34,685.0
Weststellingwerf,Mannen,35-39,775.0
Weststellingwerf,Mannen,40-44,729.0
Weststellingwerf,Mannen,45-49,684.0
Weststellingwerf,Mannen,50-54,969.0
Weststellingwerf,Mannen,55-59,1018.0
Weststellingwerf,Mannen,60-64,1016.0
Weststellingwerf,Mannen,65-69,910.0
Weststellingwerf,Mannen,70-74,803.0
Weststellingwerf,Mannen,75+,149.0
Weststellingwerf,Vrouwen,15-19,671.0
Weststellingwerf,Vrouwen,20-24,588.0
Weststellingwerf,Vrouwen,25-29,620.0
Weststellingwerf,Vrouwen,30-34,684.0
Weststellingwerf,Vrouwen,35-39,739.0
Weststellingwerf,Vrouwen,40-44,737.0
Weststellingwerf,Vrouwen,45-49,715.0
Weststellingwerf,Vrouwen,50-54,942.0
Weststellingwerf,Vrouwen,55-59,1029.0
Weststellingwerf,Vrouwen,60-64,1048.0
Weststellingwerf,Vrouwen,65-69,951.0
Weststellingwerf,Vrouwen,70-74,824.0
Weststellingwerf,Vrouwen,75+,164.0
Westvoorne,Mannen,15-19,0.0
Westvoorne,Mannen,20-24,0.0
Westvoorne,Mannen,25-29,0.0
Westvoorne,Mannen,30-34,0.0
Westvoorne,Mannen,35-39,0.0
Westvoorne,Mannen,40-44,0.0
Westvoorne,Mannen,45-49,0.0
Westvoorne,Mannen,50-54,0.0
Westvoorne,Mannen,55-59,0.0
Westvoorne,Mannen,60-64,0.0
Westvoorne,Mannen,65-69,0.0
Westvoorne,Mannen,70-74,0.0
Westvoorne,Mannen,75+,0.0
Westvoorne,Vrouwen,15-19,0.0
Westvoorne,Vrouwen,20-24,0.0
Westvoorne,Vrouwen,25-29,0.0
Westvoorne,Vrouwen,30-34,0.0
Westvoorne,Vrouwen,35-39,0.0
Westvoorne,Vrouwen,40-44,0.0
Westvoorne,Vrouwen,45-49,0.0
Westvoorne,Vrouwen,50-54,0.0
Westvoorne,Vrouwen,55-59,0.0
Westvoorne,Vrouwen,60-64,0.0
Westvoorne,Vrouwen,65-69,0.0
Westvoorne,Vrouwen,70-74,0.0
Westvoorne,Vrouwen,75+,0.0
Wierden,Mannen,15-19,813.0
Wierden,Mannen,20-24,788.0
Wierden,Mannen,25-29,610.0
Wierden,Mannen,30-34,693.0
Wierden,Mannen,35-39,748.0
Wierden,Mannen,40-44,706.0
Wierden,Mannen,45-49,730.0
Wierden,Mannen,50-54,831.0
Wierden,Mannen,55-59,917.0
Wierden,Mannen,60-64,864.0
Wierden,Mannen,65-69,813.0
Wierden,Mannen,70-74,672.0
Wierden,Mannen,75+,138.0
Wierden,Vrouwen,15-19,723.0
Wierden,Vrouwen,20-24,682.0
Wierden,Vrouwen,25-29,584.0
Wierden,Vrouwen,30-34,685.0
Wierden,Vrouwen,35-39,730.0
Wierden,Vrouwen,40-44,693.0
Wierden,Vrouwen,45-49,690.0
Wierden,Vrouwen,50-54,833.0
Wierden,Vrouwen,55-59,893.0
Wierden,Vrouwen,60-64,899.0
Wierden,Vrouwen,65-69,781.0
Wierden,Vrouwen,70-74,698.0
Wierden,Vrouwen,75+,149.0
Wieringen,Mannen,15-19,0.0
Wieringen,Mannen,20-24,0.0
Wieringen,Mannen,25-29,0.0
Wieringen,Mannen,30-34,0.0
Wieringen,Mannen,35-39,0.0
Wieringen,Mannen,40-44,0.0
Wieringen,Mannen,45-49,0.0
Wieringen,Mannen,50-54,0.0
Wieringen,Mannen,55-59,0.0
Wieringen,Mannen,60-64,0.0
Wieringen,Mannen,65-69,0.0
Wieringen,Mannen,70-74,0.0
Wieringen,Mannen,75+,0.0
Wieringen,Vrouwen,15-19,0.0
Wieringen,Vrouwen,20-24,0.0
Wieringen,Vrouwen,25-29,0.0
Wieringen,Vrouwen,30-34,0.0
Wieringen,Vrouwen,35-39,0.0
Wieringen,Vrouwen,40-44,0.0
Wieringen,Vrouwen,45-49,0.0
Wieringen,Vrouwen,50-54,0.0
Wieringen,Vrouwen,55-59,0.0
Wieringen,Vrouwen,60-64,0.0
Wieringen,Vrouwen,65-69,0.0
Wieringen,Vrouwen,70-74,0.0
Wieringen,Vrouwen,75+,0.0
Wieringermeer,Mannen,15-19,0.0
Wieringermeer,Mannen,20-24,0.0
Wieringermeer,Mannen,25-29,0.0
Wieringermeer,Mannen,30-34,0.0
Wieringermeer,Mannen,35-39,0.0
Wieringermeer,Mannen,40-44,0.0
Wieringermeer,Mannen,45-49,0.0
Wieringermeer,Mannen,50-54,0.0
Wieringermeer,Mannen,55-59,0.0
Wieringermeer,Mannen,60-64,0.0
Wieringermeer,Mannen,65-69,0.0
Wieringermeer,Mannen,70-74,0.0
Wieringermeer,Mannen,75+,0.0
Wieringermeer,Vrouwen,15-19,0.0
Wieringermeer,Vrouwen,20-24,0.0
Wieringermeer,Vrouwen,25-29,0.0
Wieringermeer,Vrouwen,30-34,0.0
Wieringermeer,Vrouwen,35-39,0.0
Wieringermeer,Vrouwen,40-44,0.0
Wieringermeer,Vrouwen,45-49,0.0
Wieringermeer,Vrouwen,50-54,0.0
Wieringermeer,Vrouwen,55-59,0.0
Wieringermeer,Vrouwen,60-64,0.0
Wieringermeer,Vrouwen,65-69,0.0
Wieringermeer,Vrouwen,70-74,0.0
Wieringermeer,Vrouwen,75+,0.0
Wijchen,Mannen,15-19,1275.0
Wijchen,Mannen,20-24,1177.0
Wijchen,Mannen,25-29,1054.0
Wijchen,Mannen,30-34,1144.0
Wijchen,Mannen,35-39,1102.0
Wijchen,Mannen,40-44,1186.0
Wijchen,Mannen,45-49,1220.0
Wijchen,Mannen,50-54,1551.0
Wijchen,Mannen,55-59,1633.0
Wijchen,Mannen,60-64,1491.0
Wijchen,Mannen,65-69,1441.0
Wijchen,Mannen,70-74,1183.0
Wijchen,Mannen,75+,236.0
Wijchen,Vrouwen,15-19,1216.0
Wijchen,Vrouwen,20-24,1136.0
Wijchen,Vrouwen,25-29,1009.0
Wijchen,Vrouwen,30-34,1056.0
Wijchen,Vrouwen,35-39,1142.0
Wijchen,Vrouwen,40-44,1269.0
Wijchen,Vrouwen,45-49,1271.0
Wijchen,Vrouwen,50-54,1672.0
Wijchen,Vrouwen,55-59,1731.0
Wijchen,Vrouwen,60-64,1583.0
Wijchen,Vrouwen,65-69,1375.0
Wijchen,Vrouwen,70-74,1264.0
Wijchen,Vrouwen,75+,249.0
Wijdemeren,Mannen,15-19,720.0
Wijdemeren,Mannen,20-24,599.0
Wijdemeren,Mannen,25-29,453.0
Wijdemeren,Mannen,30-34,503.0
Wijdemeren,Mannen,35-39,609.0
Wijdemeren,Mannen,40-44,693.0
Wijdemeren,Mannen,45-49,679.0
Wijdemeren,Mannen,50-54,934.0
Wijdemeren,Mannen,55-59,1029.0
Wijdemeren,Mannen,60-64,1077.0
Wijdemeren,Mannen,65-69,812.0
Wijdemeren,Mannen,70-74,735.0
Wijdemeren,Mannen,75+,143.0
Wijdemeren,Vrouwen,15-19,687.0
Wijdemeren,Vrouwen,20-24,530.0
Wijdemeren,Vrouwen,25-29,427.0
Wijdemeren,Vrouwen,30-34,592.0
Wijdemeren,Vrouwen,35-39,668.0
Wijdemeren,Vrouwen,40-44,723.0
Wijdemeren,Vrouwen,45-49,749.0
Wijdemeren,Vrouwen,50-54,1046.0
Wijdemeren,Vrouwen,55-59,1010.0
Wijdemeren,Vrouwen,60-64,989.0
Wijdemeren,Vrouwen,65-69,859.0
Wijdemeren,Vrouwen,70-74,746.0
Wijdemeren,Vrouwen,75+,151.0
Wijdewormer,Mannen,15-19,0.0
Wijdewormer,Mannen,20-24,0.0
Wijdewormer,Mannen,25-29,0.0
Wijdewormer,Mannen,30-34,0.0
Wijdewormer,Mannen,35-39,0.0
Wijdewormer,Mannen,40-44,0.0
Wijdewormer,Mannen,45-49,0.0
Wijdewormer,Mannen,50-54,0.0
Wijdewormer,Mannen,55-59,0.0
Wijdewormer,Mannen,60-64,0.0
Wijdewormer,Mannen,65-69,0.0
Wijdewormer,Mannen,70-74,0.0
Wijdewormer,Mannen,75+,0.0
Wijdewormer,Vrouwen,15-19,0.0
Wijdewormer,Vrouwen,20-24,0.0
Wijdewormer,Vrouwen,25-29,0.0
Wijdewormer,Vrouwen,30-34,0.0
Wijdewormer,Vrouwen,35-39,0.0
Wijdewormer,Vrouwen,40-44,0.0
Wijdewormer,Vrouwen,45-49,0.0
Wijdewormer,Vrouwen,50-54,0.0
Wijdewormer,Vrouwen,55-59,0.0
Wijdewormer,Vrouwen,60-64,0.0
Wijdewormer,Vrouwen,65-69,0.0
Wijdewormer,Vrouwen,70-74,0.0
Wijdewormer,Vrouwen,75+,0.0
Wijhe,Mannen,15-19,0.0
Wijhe,Mannen,20-24,0.0
Wijhe,Mannen,25-29,0.0
Wijhe,Mannen,30-34,0.0
Wijhe,Mannen,35-39,0.0
Wijhe,Mannen,40-44,0.0
Wijhe,Mannen,45-49,0.0
Wijhe,Mannen,50-54,0.0
Wijhe,Mannen,55-59,0.0
Wijhe,Mannen,60-64,0.0
Wijhe,Mannen,65-69,0.0
Wijhe,Mannen,70-74,0.0
Wijhe,Mannen,75+,0.0
Wijhe,Vrouwen,15-19,0.0
Wijhe,Vrouwen,20-24,0.0
Wijhe,Vrouwen,25-29,0.0
Wijhe,Vrouwen,30-34,0.0
Wijhe,Vrouwen,35-39,0.0
Wijhe,Vrouwen,40-44,0.0
Wijhe,Vrouwen,45-49,0.0
Wijhe,Vrouwen,50-54,0.0
Wijhe,Vrouwen,55-59,0.0
Wijhe,Vrouwen,60-64,0.0
Wijhe,Vrouwen,65-69,0.0
Wijhe,Vrouwen,70-74,0.0
Wijhe,Vrouwen,75+,0.0
Wijk bij Duurstede,Mannen,15-19,701.0
Wijk bij Duurstede,Mannen,20-24,643.0
Wijk bij Duurstede,Mannen,25-29,552.0
Wijk bij Duurstede,Mannen,30-34,657.0
Wijk bij Duurstede,Mannen,35-39,650.0
Wijk bij Duurstede,Mannen,40-44,609.0
Wijk bij Duurstede,Mannen,45-49,646.0
Wijk bij Duurstede,Mannen,50-54,861.0
Wijk bij Duurstede,Mannen,55-59,919.0
Wijk bij Duurstede,Mannen,60-64,921.0
Wijk bij Duurstede,Mannen,65-69,887.0
Wijk bij Duurstede,Mannen,70-74,729.0
Wijk bij Duurstede,Mannen,75+,140.0
Wijk bij Duurstede,Vrouwen,15-19,613.0
Wijk bij Duurstede,Vrouwen,20-24,605.0
Wijk bij Duurstede,Vrouwen,25-29,541.0
Wijk bij Duurstede,Vrouwen,30-34,693.0
Wijk bij Duurstede,Vrouwen,35-39,670.0
Wijk bij Duurstede,Vrouwen,40-44,681.0
Wijk bij Duurstede,Vrouwen,45-49,679.0
Wijk bij Duurstede,Vrouwen,50-54,917.0
Wijk bij Duurstede,Vrouwen,55-59,961.0
Wijk bij Duurstede,Vrouwen,60-64,989.0
Wijk bij Duurstede,Vrouwen,65-69,951.0
Wijk bij Duurstede,Vrouwen,70-74,782.0
Wijk bij Duurstede,Vrouwen,75+,150.0
Willemstad,Mannen,15-19,0.0
Willemstad,Mannen,20-24,0.0
Willemstad,Mannen,25-29,0.0
Willemstad,Mannen,30-34,0.0
Willemstad,Mannen,35-39,0.0
Willemstad,Mannen,40-44,0.0
Willemstad,Mannen,45-49,0.0
Willemstad,Mannen,50-54,0.0
Willemstad,Mannen,55-59,0.0
Willemstad,Mannen,60-64,0.0
Willemstad,Mannen,65-69,0.0
Willemstad,Mannen,70-74,0.0
Willemstad,Mannen,75+,0.0
Willemstad,Vrouwen,15-19,0.0
Willemstad,Vrouwen,20-24,0.0
Willemstad,Vrouwen,25-29,0.0
Willemstad,Vrouwen,30-34,0.0
Willemstad,Vrouwen,35-39,0.0
Willemstad,Vrouwen,40-44,0.0
Willemstad,Vrouwen,45-49,0.0
Willemstad,Vrouwen,50-54,0.0
Willemstad,Vrouwen,55-59,0.0
Willemstad,Vrouwen,60-64,0.0
Willemstad,Vrouwen,65-69,0.0
Willemstad,Vrouwen,70-74,0.0
Willemstad,Vrouwen,75+,0.0
Willeskop,Mannen,15-19,0.0
Willeskop,Mannen,20-24,0.0
Willeskop,Mannen,25-29,0.0
Willeskop,Mannen,30-34,0.0
Willeskop,Mannen,35-39,0.0
Willeskop,Mannen,40-44,0.0
Willeskop,Mannen,45-49,0.0
Willeskop,Mannen,50-54,0.0
Willeskop,Mannen,55-59,0.0
Willeskop,Mannen,60-64,0.0
Willeskop,Mannen,65-69,0.0
Willeskop,Mannen,70-74,0.0
Willeskop,Mannen,75+,0.0
Willeskop,Vrouwen,15-19,0.0
Willeskop,Vrouwen,20-24,0.0
Willeskop,Vrouwen,25-29,0.0
Willeskop,Vrouwen,30-34,0.0
Willeskop,Vrouwen,35-39,0.0
Willeskop,Vrouwen,40-44,0.0
Willeskop,Vrouwen,45-49,0.0
Willeskop,Vrouwen,50-54,0.0
Willeskop,Vrouwen,55-59,0.0
Willeskop,Vrouwen,60-64,0.0
Willeskop,Vrouwen,65-69,0.0
Willeskop,Vrouwen,70-74,0.0
Willeskop,Vrouwen,75+,0.0
Wilnis,Mannen,15-19,0.0
Wilnis,Mannen,20-24,0.0
Wilnis,Mannen,25-29,0.0
Wilnis,Mannen,30-34,0.0
Wilnis,Mannen,35-39,0.0
Wilnis,Mannen,40-44,0.0
Wilnis,Mannen,45-49,0.0
Wilnis,Mannen,50-54,0.0
Wilnis,Mannen,55-59,0.0
Wilnis,Mannen,60-64,0.0
Wilnis,Mannen,65-69,0.0
Wilnis,Mannen,70-74,0.0
Wilnis,Mannen,75+,0.0
Wilnis,Vrouwen,15-19,0.0
Wilnis,Vrouwen,20-24,0.0
Wilnis,Vrouwen,25-29,0.0
Wilnis,Vrouwen,30-34,0.0
Wilnis,Vrouwen,35-39,0.0
Wilnis,Vrouwen,40-44,0.0
Wilnis,Vrouwen,45-49,0.0
Wilnis,Vrouwen,50-54,0.0
Wilnis,Vrouwen,55-59,0.0
Wilnis,Vrouwen,60-64,0.0
Wilnis,Vrouwen,65-69,0.0
Wilnis,Vrouwen,70-74,0.0
Wilnis,Vrouwen,75+,0.0
Winschoten,Mannen,15-19,0.0
Winschoten,Mannen,20-24,0.0
Winschoten,Mannen,25-29,0.0
Winschoten,Mannen,30-34,0.0
Winschoten,Mannen,35-39,0.0
Winschoten,Mannen,40-44,0.0
Winschoten,Mannen,45-49,0.0
Winschoten,Mannen,50-54,0.0
Winschoten,Mannen,55-59,0.0
Winschoten,Mannen,60-64,0.0
Winschoten,Mannen,65-69,0.0
Winschoten,Mannen,70-74,0.0
Winschoten,Mannen,75+,0.0
Winschoten,Vrouwen,15-19,0.0
Winschoten,Vrouwen,20-24,0.0
Winschoten,Vrouwen,25-29,0.0
Winschoten,Vrouwen,30-34,0.0
Winschoten,Vrouwen,35-39,0.0
Winschoten,Vrouwen,40-44,0.0
Winschoten,Vrouwen,45-49,0.0
Winschoten,Vrouwen,50-54,0.0
Winschoten,Vrouwen,55-59,0.0
Winschoten,Vrouwen,60-64,0.0
Winschoten,Vrouwen,65-69,0.0
Winschoten,Vrouwen,70-74,0.0
Winschoten,Vrouwen,75+,0.0
Winsum,Mannen,15-19,0.0
Winsum,Mannen,20-24,0.0
Winsum,Mannen,25-29,0.0
Winsum,Mannen,30-34,0.0
Winsum,Mannen,35-39,0.0
Winsum,Mannen,40-44,0.0
Winsum,Mannen,45-49,0.0
Winsum,Mannen,50-54,0.0
Winsum,Mannen,55-59,0.0
Winsum,Mannen,60-64,0.0
Winsum,Mannen,65-69,0.0
Winsum,Mannen,70-74,0.0
Winsum,Mannen,75+,0.0
Winsum,Vrouwen,15-19,0.0
Winsum,Vrouwen,20-24,0.0
Winsum,Vrouwen,25-29,0.0
Winsum,Vrouwen,30-34,0.0
Winsum,Vrouwen,35-39,0.0
Winsum,Vrouwen,40-44,0.0
Winsum,Vrouwen,45-49,0.0
Winsum,Vrouwen,50-54,0.0
Winsum,Vrouwen,55-59,0.0
Winsum,Vrouwen,60-64,0.0
Winsum,Vrouwen,65-69,0.0
Winsum,Vrouwen,70-74,0.0
Winsum,Vrouwen,75+,0.0
Winterswijk,Mannen,15-19,840.0
Winterswijk,Mannen,20-24,882.0
Winterswijk,Mannen,25-29,832.0
Winterswijk,Mannen,30-34,810.0
Winterswijk,Mannen,35-39,800.0
Winterswijk,Mannen,40-44,767.0
Winterswijk,Mannen,45-49,813.0
Winterswijk,Mannen,50-54,1061.0
Winterswijk,Mannen,55-59,1137.0
Winterswijk,Mannen,60-64,1142.0
Winterswijk,Mannen,65-69,1034.0
Winterswijk,Mannen,70-74,900.0
Winterswijk,Mannen,75+,185.0
Winterswijk,Vrouwen,15-19,816.0
Winterswijk,Vrouwen,20-24,778.0
Winterswijk,Vrouwen,25-29,739.0
Winterswijk,Vrouwen,30-34,767.0
Winterswijk,Vrouwen,35-39,782.0
Winterswijk,Vrouwen,40-44,767.0
Winterswijk,Vrouwen,45-49,820.0
Winterswijk,Vrouwen,50-54,1005.0
Winterswijk,Vrouwen,55-59,1163.0
Winterswijk,Vrouwen,60-64,1094.0
Winterswijk,Vrouwen,65-69,1064.0
Winterswijk,Vrouwen,70-74,918.0
Winterswijk,Vrouwen,75+,168.0
Wisch,Mannen,15-19,0.0
Wisch,Mannen,20-24,0.0
Wisch,Mannen,25-29,0.0
Wisch,Mannen,30-34,0.0
Wisch,Mannen,35-39,0.0
Wisch,Mannen,40-44,0.0
Wisch,Mannen,45-49,0.0
Wisch,Mannen,50-54,0.0
Wisch,Mannen,55-59,0.0
Wisch,Mannen,60-64,0.0
Wisch,Mannen,65-69,0.0
Wisch,Mannen,70-74,0.0
Wisch,Mannen,75+,0.0
Wisch,Vrouwen,15-19,0.0
Wisch,Vrouwen,20-24,0.0
Wisch,Vrouwen,25-29,0.0
Wisch,Vrouwen,30-34,0.0
Wisch,Vrouwen,35-39,0.0
Wisch,Vrouwen,40-44,0.0
Wisch,Vrouwen,45-49,0.0
Wisch,Vrouwen,50-54,0.0
Wisch,Vrouwen,55-59,0.0
Wisch,Vrouwen,60-64,0.0
Wisch,Vrouwen,65-69,0.0
Wisch,Vrouwen,70-74,0.0
Wisch,Vrouwen,75+,0.0
Wissenkerke,Mannen,15-19,0.0
Wissenkerke,Mannen,20-24,0.0
Wissenkerke,Mannen,25-29,0.0
Wissenkerke,Mannen,30-34,0.0
Wissenkerke,Mannen,35-39,0.0
Wissenkerke,Mannen,40-44,0.0
Wissenkerke,Mannen,45-49,0.0
Wissenkerke,Mannen,50-54,0.0
Wissenkerke,Mannen,55-59,0.0
Wissenkerke,Mannen,60-64,0.0
Wissenkerke,Mannen,65-69,0.0
Wissenkerke,Mannen,70-74,0.0
Wissenkerke,Mannen,75+,0.0
Wissenkerke,Vrouwen,15-19,0.0
Wissenkerke,Vrouwen,20-24,0.0
Wissenkerke,Vrouwen,25-29,0.0
Wissenkerke,Vrouwen,30-34,0.0
Wissenkerke,Vrouwen,35-39,0.0
Wissenkerke,Vrouwen,40-44,0.0
Wissenkerke,Vrouwen,45-49,0.0
Wissenkerke,Vrouwen,50-54,0.0
Wissenkerke,Vrouwen,55-59,0.0
Wissenkerke,Vrouwen,60-64,0.0
Wissenkerke,Vrouwen,65-69,0.0
Wissenkerke,Vrouwen,70-74,0.0
Wissenkerke,Vrouwen,75+,0.0
Wittem,Mannen,15-19,0.0
Wittem,Mannen,20-24,0.0
Wittem,Mannen,25-29,0.0
Wittem,Mannen,30-34,0.0
Wittem,Mannen,35-39,0.0
Wittem,Mannen,40-44,0.0
Wittem,Mannen,45-49,0.0
Wittem,Mannen,50-54,0.0
Wittem,Mannen,55-59,0.0
Wittem,Mannen,60-64,0.0
Wittem,Mannen,65-69,0.0
Wittem,Mannen,70-74,0.0
Wittem,Mannen,75+,0.0
Wittem,Vrouwen,15-19,0.0
Wittem,Vrouwen,20-24,0.0
Wittem,Vrouwen,25-29,0.0
Wittem,Vrouwen,30-34,0.0
Wittem,Vrouwen,35-39,0.0
Wittem,Vrouwen,40-44,0.0
Wittem,Vrouwen,45-49,0.0
Wittem,Vrouwen,50-54,0.0
Wittem,Vrouwen,55-59,0.0
Wittem,Vrouwen,60-64,0.0
Wittem,Vrouwen,65-69,0.0
Wittem,Vrouwen,70-74,0.0
Wittem,Vrouwen,75+,0.0
Woensdrecht,Mannen,15-19,561.0
Woensdrecht,Mannen,20-24,596.0
Woensdrecht,Mannen,25-29,578.0
Woensdrecht,Mannen,30-34,652.0
Woensdrecht,Mannen,35-39,616.0
Woensdrecht,Mannen,40-44,597.0
Woensdrecht,Mannen,45-49,608.0
Woensdrecht,Mannen,50-54,885.0
Woensdrecht,Mannen,55-59,955.0
Woensdrecht,Mannen,60-64,889.0
Woensdrecht,Mannen,65-69,729.0
Woensdrecht,Mannen,70-74,640.0
Woensdrecht,Mannen,75+,149.0
Woensdrecht,Vrouwen,15-19,532.0
Woensdrecht,Vrouwen,20-24,488.0
Woensdrecht,Vrouwen,25-29,520.0
Woensdrecht,Vrouwen,30-34,616.0
Woensdrecht,Vrouwen,35-39,630.0
Woensdrecht,Vrouwen,40-44,586.0
Woensdrecht,Vrouwen,45-49,640.0
Woensdrecht,Vrouwen,50-54,906.0
Woensdrecht,Vrouwen,55-59,950.0
Woensdrecht,Vrouwen,60-64,847.0
Woensdrecht,Vrouwen,65-69,702.0
Woensdrecht,Vrouwen,70-74,688.0
Woensdrecht,Vrouwen,75+,158.0
Woerden,Mannen,15-19,1749.0
Woerden,Mannen,20-24,1634.0
Woerden,Mannen,25-29,1394.0
Woerden,Mannen,30-34,1706.0
Woerden,Mannen,35-39,1625.0
Woerden,Mannen,40-44,1605.0
Woerden,Mannen,45-49,1622.0
Woerden,Mannen,50-54,1950.0
Woerden,Mannen,55-59,1941.0
Woerden,Mannen,60-64,1795.0
Woerden,Mannen,65-69,1424.0
Woerden,Mannen,70-74,1268.0
Woerden,Mannen,75+,243.0
Woerden,Vrouwen,15-19,1646.0
Woerden,Vrouwen,20-24,1491.0
Woerden,Vrouwen,25-29,1392.0
Woerden,Vrouwen,30-34,1676.0
Woerden,Vrouwen,35-39,1643.0
Woerden,Vrouwen,40-44,1635.0
Woerden,Vrouwen,45-49,1701.0
Woerden,Vrouwen,50-54,2025.0
Woerden,Vrouwen,55-59,1921.0
Woerden,Vrouwen,60-64,1810.0
Woerden,Vrouwen,65-69,1535.0
Woerden,Vrouwen,70-74,1419.0
Woerden,Vrouwen,75+,302.0
Wognum,Mannen,15-19,0.0
Wognum,Mannen,20-24,0.0
Wognum,Mannen,25-29,0.0
Wognum,Mannen,30-34,0.0
Wognum,Mannen,35-39,0.0
Wognum,Mannen,40-44,0.0
Wognum,Mannen,45-49,0.0
Wognum,Mannen,50-54,0.0
Wognum,Mannen,55-59,0.0
Wognum,Mannen,60-64,0.0
Wognum,Mannen,65-69,0.0
Wognum,Mannen,70-74,0.0
Wognum,Mannen,75+,0.0
Wognum,Vrouwen,15-19,0.0
Wognum,Vrouwen,20-24,0.0
Wognum,Vrouwen,25-29,0.0
Wognum,Vrouwen,30-34,0.0
Wognum,Vrouwen,35-39,0.0
Wognum,Vrouwen,40-44,0.0
Wognum,Vrouwen,45-49,0.0
Wognum,Vrouwen,50-54,0.0
Wognum,Vrouwen,55-59,0.0
Wognum,Vrouwen,60-64,0.0
Wognum,Vrouwen,65-69,0.0
Wognum,Vrouwen,70-74,0.0
Wognum,Vrouwen,75+,0.0
Wormer,Mannen,15-19,0.0
Wormer,Mannen,20-24,0.0
Wormer,Mannen,25-29,0.0
Wormer,Mannen,30-34,0.0
Wormer,Mannen,35-39,0.0
Wormer,Mannen,40-44,0.0
Wormer,Mannen,45-49,0.0
Wormer,Mannen,50-54,0.0
Wormer,Mannen,55-59,0.0
Wormer,Mannen,60-64,0.0
Wormer,Mannen,65-69,0.0
Wormer,Mannen,70-74,0.0
Wormer,Mannen,75+,0.0
Wormer,Vrouwen,15-19,0.0
Wormer,Vrouwen,20-24,0.0
Wormer,Vrouwen,25-29,0.0
Wormer,Vrouwen,30-34,0.0
Wormer,Vrouwen,35-39,0.0
Wormer,Vrouwen,40-44,0.0
Wormer,Vrouwen,45-49,0.0
Wormer,Vrouwen,50-54,0.0
Wormer,Vrouwen,55-59,0.0
Wormer,Vrouwen,60-64,0.0
Wormer,Vrouwen,65-69,0.0
Wormer,Vrouwen,70-74,0.0
Wormer,Vrouwen,75+,0.0
Wormerland,Mannen,15-19,486.0
Wormerland,Mannen,20-24,535.0
Wormerland,Mannen,25-29,433.0
Wormerland,Mannen,30-34,460.0
Wormerland,Mannen,35-39,422.0
Wormerland,Mannen,40-44,370.0
Wormerland,Mannen,45-49,443.0
Wormerland,Mannen,50-54,644.0
Wormerland,Mannen,55-59,657.0
Wormerland,Mannen,60-64,670.0
Wormerland,Mannen,65-69,461.0
Wormerland,Mannen,70-74,438.0
Wormerland,Mannen,75+,96.0
Wormerland,Vrouwen,15-19,432.0
Wormerland,Vrouwen,20-24,491.0
Wormerland,Vrouwen,25-29,411.0
Wormerland,Vrouwen,30-34,442.0
Wormerland,Vrouwen,35-39,437.0
Wormerland,Vrouwen,40-44,447.0
Wormerland,Vrouwen,45-49,454.0
Wormerland,Vrouwen,50-54,640.0
Wormerland,Vrouwen,55-59,753.0
Wormerland,Vrouwen,60-64,619.0
Wormerland,Vrouwen,65-69,475.0
Wormerland,Vrouwen,70-74,470.0
Wormerland,Vrouwen,75+,115.0
Woubrugge,Mannen,15-19,0.0
Woubrugge,Mannen,20-24,0.0
Woubrugge,Mannen,25-29,0.0
Woubrugge,Mannen,30-34,0.0
Woubrugge,Mannen,35-39,0.0
Woubrugge,Mannen,40-44,0.0
Woubrugge,Mannen,45-49,0.0
Woubrugge,Mannen,50-54,0.0
Woubrugge,Mannen,55-59,0.0
Woubrugge,Mannen,60-64,0.0
Woubrugge,Mannen,65-69,0.0
Woubrugge,Mannen,70-74,0.0
Woubrugge,Mannen,75+,0.0
Woubrugge,Vrouwen,15-19,0.0
Woubrugge,Vrouwen,20-24,0.0
Woubrugge,Vrouwen,25-29,0.0
Woubrugge,Vrouwen,30-34,0.0
Woubrugge,Vrouwen,35-39,0.0
Woubrugge,Vrouwen,40-44,0.0
Woubrugge,Vrouwen,45-49,0.0
Woubrugge,Vrouwen,50-54,0.0
Woubrugge,Vrouwen,55-59,0.0
Woubrugge,Vrouwen,60-64,0.0
Woubrugge,Vrouwen,65-69,0.0
Woubrugge,Vrouwen,70-74,0.0
Woubrugge,Vrouwen,75+,0.0
Woudenberg,Mannen,15-19,508.0
Woudenberg,Mannen,20-24,477.0
Woudenberg,Mannen,25-29,409.0
Woudenberg,Mannen,30-34,465.0
Woudenberg,Mannen,35-39,461.0
Woudenberg,Mannen,40-44,419.0
Woudenberg,Mannen,45-49,407.0
Woudenberg,Mannen,50-54,482.0
Woudenberg,Mannen,55-59,476.0
Woudenberg,Mannen,60-64,436.0
Woudenberg,Mannen,65-69,375.0
Woudenberg,Mannen,70-74,331.0
Woudenberg,Mannen,75+,66.0
Woudenberg,Vrouwen,15-19,405.0
Woudenberg,Vrouwen,20-24,415.0
Woudenberg,Vrouwen,25-29,408.0
Woudenberg,Vrouwen,30-34,504.0
Woudenberg,Vrouwen,35-39,456.0
Woudenberg,Vrouwen,40-44,443.0
Woudenberg,Vrouwen,45-49,378.0
Woudenberg,Vrouwen,50-54,519.0
Woudenberg,Vrouwen,55-59,481.0
Woudenberg,Vrouwen,60-64,450.0
Woudenberg,Vrouwen,65-69,390.0
Woudenberg,Vrouwen,70-74,310.0
Woudenberg,Vrouwen,75+,61.0
Woudrichem,Mannen,15-19,0.0
Woudrichem,Mannen,20-24,0.0
Woudrichem,Mannen,25-29,0.0
Woudrichem,Mannen,30-34,0.0
