municipality,gender,age_group,education,N
Noordoostpolder,Mannen,55 tot 65 jaar,medium,1666.0
Noordwijk,Mannen,55 tot 65 jaar,medium,1379.0
Noordwijkerhout,Mannen,55 tot 65 jaar,medium,
"Nuenen, Gerwen en Nederwetten",Mannen,55 tot 65 jaar,medium,567.0
Nunspeet,Mannen,55 tot 65 jaar,medium,842.0
Nuth,Mannen,55 tot 65 jaar,medium,
Oegstgeest,Mannen,55 tot 65 jaar,medium,418.0
Oirschot,Mannen,55 tot 65 jaar,medium,752.0
Oisterwijk,Mannen,55 tot 65 jaar,medium,1035.0
Oldambt,Mannen,55 tot 65 jaar,medium,1574.0
Oldebroek,Mannen,55 tot 65 jaar,medium,812.0
Oldenzaal,Mannen,55 tot 65 jaar,medium,939.0
Olst-Wijhe,Mannen,55 tot 65 jaar,medium,576.0
Ommen,Mannen,55 tot 65 jaar,medium,773.0
Onderbanken,Mannen,55 tot 65 jaar,medium,
Oost Gelre,Mannen,55 tot 65 jaar,medium,1265.0
Oosterhout,Mannen,55 tot 65 jaar,medium,1961.0
Ooststellingwerf,Mannen,55 tot 65 jaar,medium,993.0
Oostzaan,Mannen,55 tot 65 jaar,medium,
Opmeer,Mannen,55 tot 65 jaar,medium,
Opsterland,Mannen,55 tot 65 jaar,medium,1135.0
Oss,Mannen,55 tot 65 jaar,medium,3167.0
Oud-Beijerland,Mannen,55 tot 65 jaar,medium,
Oude IJsselstreek,Mannen,55 tot 65 jaar,medium,1709.0
Ouder-Amstel,Mannen,55 tot 65 jaar,medium,
Ouderkerk,Mannen,55 tot 65 jaar,medium,
Oudewater,Mannen,55 tot 65 jaar,medium,
Overbetuwe,Mannen,55 tot 65 jaar,medium,1576.0
Papendrecht,Mannen,55 tot 65 jaar,medium,1100.0
Peel en Maas,Mannen,55 tot 65 jaar,medium,1886.0
Pekela,Mannen,55 tot 65 jaar,medium,
Pijnacker-Nootdorp,Mannen,55 tot 65 jaar,medium,1686.0
Purmerend,Mannen,55 tot 65 jaar,medium,3162.0
Putten,Mannen,55 tot 65 jaar,medium,727.0
Raalte,Mannen,55 tot 65 jaar,medium,1640.0
Reimerswaal,Mannen,55 tot 65 jaar,medium,710.0
Renkum,Mannen,55 tot 65 jaar,medium,915.0
Renswoude,Mannen,55 tot 65 jaar,medium,
Reusel-De Mierden,Mannen,55 tot 65 jaar,medium,
Rheden,Mannen,55 tot 65 jaar,medium,1328.0
Rhenen,Mannen,55 tot 65 jaar,medium,563.0
Ridderkerk,Mannen,55 tot 65 jaar,medium,1515.0
Rijnwaarden,Mannen,55 tot 65 jaar,medium,
Rijnwoude,Mannen,55 tot 65 jaar,medium,
Rijssen-Holten,Mannen,55 tot 65 jaar,medium,1215.0
Rijswijk (ZH.),Mannen,55 tot 65 jaar,medium,1241.0
Roerdalen,Mannen,55 tot 65 jaar,medium,823.0
Roermond,Mannen,55 tot 65 jaar,medium,2066.0
De Ronde Venen,Mannen,55 tot 65 jaar,medium,1613.0
Roosendaal,Mannen,55 tot 65 jaar,medium,2378.0
Rotterdam,Mannen,55 tot 65 jaar,medium,15093.0
Rozendaal,Mannen,55 tot 65 jaar,medium,
Rucphen,Mannen,55 tot 65 jaar,medium,1023.0
Schagen,Mannen,55 tot 65 jaar,medium,1660.0
Schermer,Mannen,55 tot 65 jaar,medium,
Scherpenzeel,Mannen,55 tot 65 jaar,medium,
Schiedam,Mannen,55 tot 65 jaar,medium,2385.0
Schiermonnikoog,Mannen,55 tot 65 jaar,medium,
Schijndel,Mannen,55 tot 65 jaar,medium,
Schinnen,Mannen,55 tot 65 jaar,medium,
Schoonhoven,Mannen,55 tot 65 jaar,medium,
Schouwen-Duiveland,Mannen,55 tot 65 jaar,medium,1361.0
Simpelveld,Mannen,55 tot 65 jaar,medium,
Sint Anthonis,Mannen,55 tot 65 jaar,medium,
Sint-Michielsgestel,Mannen,55 tot 65 jaar,medium,906.0
Sint-Oedenrode,Mannen,55 tot 65 jaar,medium,
Sittard-Geleen,Mannen,55 tot 65 jaar,medium,3030.0
Skarsterlân,Mannen,55 tot 65 jaar,medium,
Sliedrecht,Mannen,55 tot 65 jaar,medium,850.0
Slochteren,Mannen,55 tot 65 jaar,medium,
Sluis,Mannen,55 tot 65 jaar,medium,965.0
Smallingerland,Mannen,55 tot 65 jaar,medium,1841.0
Soest,Mannen,55 tot 65 jaar,medium,1149.0
Someren,Mannen,55 tot 65 jaar,medium,824.0
Son en Breugel,Mannen,55 tot 65 jaar,medium,533.0
Spijkenisse,Mannen,55 tot 65 jaar,medium,
Stadskanaal,Mannen,55 tot 65 jaar,medium,1358.0
Staphorst,Mannen,55 tot 65 jaar,medium,517.0
Stede Broec,Mannen,55 tot 65 jaar,medium,648.0
Steenbergen,Mannen,55 tot 65 jaar,medium,990.0
Steenwijkerland,Mannen,55 tot 65 jaar,medium,1610.0
Stein (L.),Mannen,55 tot 65 jaar,medium,924.0
Stichtse Vecht,Mannen,55 tot 65 jaar,medium,1711.0
Strijen,Mannen,55 tot 65 jaar,medium,
Súdwest-Fryslân,Mannen,55 tot 65 jaar,medium,3671.0
Terneuzen,Mannen,55 tot 65 jaar,medium,2113.0
Terschelling,Mannen,55 tot 65 jaar,medium,
Texel,Mannen,55 tot 65 jaar,medium,527.0
Teylingen,Mannen,55 tot 65 jaar,medium,1186.0
Tholen,Mannen,55 tot 65 jaar,medium,901.0
Tiel,Mannen,55 tot 65 jaar,medium,1243.0
Tilburg,Mannen,55 tot 65 jaar,medium,5792.0
Tubbergen,Mannen,55 tot 65 jaar,medium,873.0
Twenterand,Mannen,55 tot 65 jaar,medium,1195.0
Tynaarlo,Mannen,55 tot 65 jaar,medium,1104.0
Tytsjerksteradiel,Mannen,55 tot 65 jaar,medium,1189.0
Ubbergen,Mannen,55 tot 65 jaar,medium,
Uden,Mannen,55 tot 65 jaar,medium,
Uitgeest,Mannen,55 tot 65 jaar,medium,541.0
Uithoorn,Mannen,55 tot 65 jaar,medium,932.0
Urk,Mannen,55 tot 65 jaar,medium,500.0
Utrecht (gemeente),Mannen,55 tot 65 jaar,medium,5170.0
Utrechtse Heuvelrug,Mannen,55 tot 65 jaar,medium,1486.0
Vaals,Mannen,55 tot 65 jaar,medium,
Valkenburg aan de Geul,Mannen,55 tot 65 jaar,medium,567.0
Valkenswaard,Mannen,55 tot 65 jaar,medium,986.0
Veendam,Mannen,55 tot 65 jaar,medium,1060.0
Veenendaal,Mannen,55 tot 65 jaar,medium,1879.0
Veere,Mannen,55 tot 65 jaar,medium,892.0
Veghel,Mannen,55 tot 65 jaar,medium,
Veldhoven,Mannen,55 tot 65 jaar,medium,1284.0
Velsen,Mannen,55 tot 65 jaar,medium,2596.0
Venlo,Mannen,55 tot 65 jaar,medium,3311.0
Venray,Mannen,55 tot 65 jaar,medium,1606.0
Vianen,Mannen,55 tot 65 jaar,medium,
Vijfheerenlanden,Mannen,55 tot 65 jaar,medium,1896.0
Vlaardingen,Mannen,55 tot 65 jaar,medium,2213.0
Vlagtwedde,Mannen,55 tot 65 jaar,medium,
Vlieland,Mannen,55 tot 65 jaar,medium,
Vlissingen,Mannen,55 tot 65 jaar,medium,1631.0
Vlist,Mannen,55 tot 65 jaar,medium,
Voerendaal,Mannen,55 tot 65 jaar,medium,484.0
Voorne aan Zee,Mannen,55 tot 65 jaar,medium,2682.0
Voorschoten,Mannen,55 tot 65 jaar,medium,527.0
Voorst,Mannen,55 tot 65 jaar,medium,924.0
Vught,Mannen,55 tot 65 jaar,medium,749.0
Waadhoeke,Mannen,55 tot 65 jaar,medium,1813.0
Waalre,Mannen,55 tot 65 jaar,medium,479.0
Waalwijk,Mannen,55 tot 65 jaar,medium,1584.0
Waddinxveen,Mannen,55 tot 65 jaar,medium,981.0
Wageningen,Mannen,55 tot 65 jaar,medium,522.0
Wassenaar,Mannen,55 tot 65 jaar,medium,504.0
Waterland,Mannen,55 tot 65 jaar,medium,522.0
Weert,Mannen,55 tot 65 jaar,medium,1808.0
Weesp,Mannen,55 tot 65 jaar,medium,
Werkendam,Mannen,55 tot 65 jaar,medium,
West Betuwe,Mannen,55 tot 65 jaar,medium,1734.0
West Maas en Waal,Mannen,55 tot 65 jaar,medium,857.0
Westerkwartier,Mannen,55 tot 65 jaar,medium,2406.0
Westerveld,Mannen,55 tot 65 jaar,medium,704.0
Westervoort,Mannen,55 tot 65 jaar,medium,468.0
Westerwolde,Mannen,55 tot 65 jaar,medium,1179.0
Westland,Mannen,55 tot 65 jaar,medium,3592.0
Weststellingwerf,Mannen,55 tot 65 jaar,medium,966.0
Westvoorne,Mannen,55 tot 65 jaar,medium,
Wierden,Mannen,55 tot 65 jaar,medium,783.0
Wijchen,Mannen,55 tot 65 jaar,medium,1382.0
Wijdemeren,Mannen,55 tot 65 jaar,medium,735.0
Wijk bij Duurstede,Mannen,55 tot 65 jaar,medium,808.0
Winsum,Mannen,55 tot 65 jaar,medium,
Winterswijk,Mannen,55 tot 65 jaar,medium,1194.0
Woensdrecht,Mannen,55 tot 65 jaar,medium,914.0
Woerden,Mannen,55 tot 65 jaar,medium,1623.0
De Wolden,Mannen,55 tot 65 jaar,medium,984.0
Wormerland,Mannen,55 tot 65 jaar,medium,666.0
Woudenberg,Mannen,55 tot 65 jaar,medium,
Woudrichem,Mannen,55 tot 65 jaar,medium,
Zaanstad,Mannen,55 tot 65 jaar,medium,4850.0
Zaltbommel,Mannen,55 tot 65 jaar,medium,754.0
Zandvoort,Mannen,55 tot 65 jaar,medium,578.0
Zederik,Mannen,55 tot 65 jaar,medium,
Zeevang,Mannen,55 tot 65 jaar,medium,
Zeewolde,Mannen,55 tot 65 jaar,medium,857.0
Zeist,Mannen,55 tot 65 jaar,medium,1386.0
Zevenaar,Mannen,55 tot 65 jaar,medium,1612.0
Zoetermeer,Mannen,55 tot 65 jaar,medium,3411.0
Zoeterwoude,Mannen,55 tot 65 jaar,medium,
Zuidhorn,Mannen,55 tot 65 jaar,medium,
Zuidplas,Mannen,55 tot 65 jaar,medium,1353.0
Zundert,Mannen,55 tot 65 jaar,medium,859.0
Zutphen,Mannen,55 tot 65 jaar,medium,1444.0
Zwartewaterland,Mannen,55 tot 65 jaar,medium,666.0
Zwijndrecht,Mannen,55 tot 65 jaar,medium,1401.0
Zwolle,Mannen,55 tot 65 jaar,medium,2960.0
Aa en Hunze,Mannen,65 tot 75 jaar,medium,762.0
Aalburg,Mannen,65 tot 75 jaar,medium,
Aalsmeer,Mannen,65 tot 75 jaar,medium,742.0
Aalten,Mannen,65 tot 75 jaar,medium,819.0
Achtkarspelen,Mannen,65 tot 75 jaar,medium,704.0
Alblasserdam,Mannen,65 tot 75 jaar,medium,
Albrandswaard,Mannen,65 tot 75 jaar,medium,587.0
Alkmaar,Mannen,65 tot 75 jaar,medium,2567.0
Almelo,Mannen,65 tot 75 jaar,medium,1532.0
Almere,Mannen,65 tot 75 jaar,medium,4410.0
Alphen aan den Rijn,Mannen,65 tot 75 jaar,medium,2480.0
Alphen-Chaam,Mannen,65 tot 75 jaar,medium,
Altena,Mannen,65 tot 75 jaar,medium,1322.0
Ameland,Mannen,65 tot 75 jaar,medium,
Amersfoort,Mannen,65 tot 75 jaar,medium,2599.0
Amstelveen,Mannen,65 tot 75 jaar,medium,1385.0
Amsterdam,Mannen,65 tot 75 jaar,medium,10856.0
Apeldoorn,Mannen,65 tot 75 jaar,medium,3754.0
Appingedam,Mannen,65 tot 75 jaar,medium,
Arnhem,Mannen,65 tot 75 jaar,medium,2470.0
Assen,Mannen,65 tot 75 jaar,medium,1638.0
Asten,Mannen,65 tot 75 jaar,medium,469.0
Baarle-Nassau,Mannen,65 tot 75 jaar,medium,
Baarn,Mannen,65 tot 75 jaar,medium,600.0
Barendrecht,Mannen,65 tot 75 jaar,medium,994.0
Barneveld,Mannen,65 tot 75 jaar,medium,1088.0
Bedum,Mannen,65 tot 75 jaar,medium,
Beek (L.),Mannen,65 tot 75 jaar,medium,541.0
Beekdaelen,Mannen,65 tot 75 jaar,medium,1082.0
Beemster,Mannen,65 tot 75 jaar,medium,
Beesel,Mannen,65 tot 75 jaar,medium,
Bellingwedde,Mannen,65 tot 75 jaar,medium,
Berg en Dal,Mannen,65 tot 75 jaar,medium,874.0
Bergambacht,Mannen,65 tot 75 jaar,medium,
Bergeijk,Mannen,65 tot 75 jaar,medium,627.0
Bergen (L.),Mannen,65 tot 75 jaar,medium,473.0
Bergen (NH.),Mannen,65 tot 75 jaar,medium,805.0
Bergen op Zoom,Mannen,65 tot 75 jaar,medium,1768.0
Berkelland,Mannen,65 tot 75 jaar,medium,1426.0
Bernheze,Mannen,65 tot 75 jaar,medium,776.0
Bernisse,Mannen,65 tot 75 jaar,medium,
Best,Mannen,65 tot 75 jaar,medium,652.0
Beuningen,Mannen,65 tot 75 jaar,medium,634.0
Beverwijk,Mannen,65 tot 75 jaar,medium,972.0
het Bildt,Mannen,65 tot 75 jaar,medium,
De Bilt,Mannen,65 tot 75 jaar,medium,780.0
Binnenmaas,Mannen,65 tot 75 jaar,medium,
Bladel,Mannen,65 tot 75 jaar,medium,566.0
Blaricum,Mannen,65 tot 75 jaar,medium,
Bloemendaal,Mannen,65 tot 75 jaar,medium,410.0
Boarnsterhim,Mannen,65 tot 75 jaar,medium,
Bodegraven-Reeuwijk,Mannen,65 tot 75 jaar,medium,724.0
Boekel,Mannen,65 tot 75 jaar,medium,
Ten Boer,Mannen,65 tot 75 jaar,medium,
Borger-Odoorn,Mannen,65 tot 75 jaar,medium,918.0
Borne,Mannen,65 tot 75 jaar,medium,605.0
Borsele,Mannen,65 tot 75 jaar,medium,656.0
Boskoop,Mannen,65 tot 75 jaar,medium,
Boxmeer,Mannen,65 tot 75 jaar,medium,
Boxtel,Mannen,65 tot 75 jaar,medium,832.0
Breda,Mannen,65 tot 75 jaar,medium,3551.0
Brielle,Mannen,65 tot 75 jaar,medium,
Bronckhorst,Mannen,65 tot 75 jaar,medium,1246.0
Brummen,Mannen,65 tot 75 jaar,medium,604.0
Brunssum,Mannen,65 tot 75 jaar,medium,812.0
Bunnik,Mannen,65 tot 75 jaar,medium,
Bunschoten,Mannen,65 tot 75 jaar,medium,
Buren,Mannen,65 tot 75 jaar,medium,662.0
Bussum,Mannen,65 tot 75 jaar,medium,
Capelle aan den IJssel,Mannen,65 tot 75 jaar,medium,1585.0
Castricum,Mannen,65 tot 75 jaar,medium,991.0
Coevorden,Mannen,65 tot 75 jaar,medium,1201.0
Cranendonck,Mannen,65 tot 75 jaar,medium,638.0
Cromstrijen,Mannen,65 tot 75 jaar,medium,
Cuijk,Mannen,65 tot 75 jaar,medium,
Culemborg,Mannen,65 tot 75 jaar,medium,537.0
Dalfsen,Mannen,65 tot 75 jaar,medium,743.0
Dantumadiel,Mannen,65 tot 75 jaar,medium,516.0
Delft,Mannen,65 tot 75 jaar,medium,1493.0
Delfzijl,Mannen,65 tot 75 jaar,medium,
Deurne,Mannen,65 tot 75 jaar,medium,979.0
Deventer,Mannen,65 tot 75 jaar,medium,2258.0
Diemen,Mannen,65 tot 75 jaar,medium,554.0
Dijk en Waard,Mannen,65 tot 75 jaar,medium,2217.0
Dinkelland,Mannen,65 tot 75 jaar,medium,863.0
Doesburg,Mannen,65 tot 75 jaar,medium,
Doetinchem,Mannen,65 tot 75 jaar,medium,1408.0
Dongen,Mannen,65 tot 75 jaar,medium,785.0
Dongeradeel,Mannen,65 tot 75 jaar,medium,
Dordrecht,Mannen,65 tot 75 jaar,medium,2526.0
Drechterland,Mannen,65 tot 75 jaar,medium,446.0
Drimmelen,Mannen,65 tot 75 jaar,medium,677.0
Dronten,Mannen,65 tot 75 jaar,medium,1079.0
Druten,Mannen,65 tot 75 jaar,medium,346.0
Duiven,Mannen,65 tot 75 jaar,medium,699.0
Echt-Susteren,Mannen,65 tot 75 jaar,medium,1085.0
Edam-Volendam,Mannen,65 tot 75 jaar,medium,937.0
Ede,Mannen,65 tot 75 jaar,medium,2684.0
Eemnes,Mannen,65 tot 75 jaar,medium,
Eemsdelta,Mannen,65 tot 75 jaar,medium,1513.0
Eemsmond,Mannen,65 tot 75 jaar,medium,
Eersel,Mannen,65 tot 75 jaar,medium,506.0
Eijsden-Margraten,Mannen,65 tot 75 jaar,medium,857.0
Eindhoven,Mannen,65 tot 75 jaar,medium,3640.0
Elburg,Mannen,65 tot 75 jaar,medium,450.0
Emmen,Mannen,65 tot 75 jaar,medium,3316.0
Enkhuizen,Mannen,65 tot 75 jaar,medium,500.0
Enschede,Mannen,65 tot 75 jaar,medium,3018.0
Epe,Mannen,65 tot 75 jaar,medium,880.0
Ermelo,Mannen,65 tot 75 jaar,medium,571.0
Etten-Leur,Mannen,65 tot 75 jaar,medium,1170.0
Ferwerderadiel,Mannen,65 tot 75 jaar,medium,
Franekeradeel,Mannen,65 tot 75 jaar,medium,
De Friese Meren,Mannen,65 tot 75 jaar,medium,
De Fryske Marren,Mannen,65 tot 75 jaar,medium,1442.0
Gaasterlân-Sleat,Mannen,65 tot 75 jaar,medium,
Geertruidenberg,Mannen,65 tot 75 jaar,medium,438.0
Geldermalsen,Mannen,65 tot 75 jaar,medium,
Geldrop-Mierlo,Mannen,65 tot 75 jaar,medium,943.0
Gemert-Bakel,Mannen,65 tot 75 jaar,medium,848.0
Gennep,Mannen,65 tot 75 jaar,medium,590.0
Giessenlanden,Mannen,65 tot 75 jaar,medium,
Gilze en Rijen,Mannen,65 tot 75 jaar,medium,758.0
Goeree-Overflakkee,Mannen,65 tot 75 jaar,medium,1274.0
Goes,Mannen,65 tot 75 jaar,medium,908.0
Goirle,Mannen,65 tot 75 jaar,medium,619.0
Gooise Meren,Mannen,65 tot 75 jaar,medium,977.0
Gorinchem,Mannen,65 tot 75 jaar,medium,667.0
Gouda,Mannen,65 tot 75 jaar,medium,1472.0
Graft-De Rijp,Mannen,65 tot 75 jaar,medium,
Grave,Mannen,65 tot 75 jaar,medium,
's-Gravenhage (gemeente),Mannen,65 tot 75 jaar,medium,7285.0
Groesbeek,Mannen,65 tot 75 jaar,medium,
Groningen (gemeente),Mannen,65 tot 75 jaar,medium,3631.0
Grootegast,Mannen,65 tot 75 jaar,medium,
Gulpen-Wittem,Mannen,65 tot 75 jaar,medium,416.0
Haaksbergen,Mannen,65 tot 75 jaar,medium,778.0
Haaren,Mannen,65 tot 75 jaar,medium,
Haarlem,Mannen,65 tot 75 jaar,medium,2605.0
Haarlemmerliede en Spaarnwoude,Mannen,65 tot 75 jaar,medium,
Haarlemmermeer,Mannen,65 tot 75 jaar,medium,3296.0
Halderberge,Mannen,65 tot 75 jaar,medium,824.0
Hardenberg,Mannen,65 tot 75 jaar,medium,1793.0
Harderwijk,Mannen,65 tot 75 jaar,medium,998.0
Hardinxveld-Giessendam,Mannen,65 tot 75 jaar,medium,
Haren,Mannen,65 tot 75 jaar,medium,
Harlingen,Mannen,65 tot 75 jaar,medium,472.0
Hattem,Mannen,65 tot 75 jaar,medium,
Heemskerk,Mannen,65 tot 75 jaar,medium,1056.0
Heemstede,Mannen,65 tot 75 jaar,medium,477.0
Heerde,Mannen,65 tot 75 jaar,medium,526.0
Heerenveen,Mannen,65 tot 75 jaar,medium,1410.0
Heerhugowaard,Mannen,65 tot 75 jaar,medium,
Heerlen,Mannen,65 tot 75 jaar,medium,2360.0
Heeze-Leende,Mannen,65 tot 75 jaar,medium,494.0
Heiloo,Mannen,65 tot 75 jaar,medium,588.0
Den Helder,Mannen,65 tot 75 jaar,medium,1652.0
Hellendoorn,Mannen,65 tot 75 jaar,medium,1109.0
Hellevoetsluis,Mannen,65 tot 75 jaar,medium,
Helmond,Mannen,65 tot 75 jaar,medium,1926.0
Hendrik-Ido-Ambacht,Mannen,65 tot 75 jaar,medium,664.0
Hengelo (O.),Mannen,65 tot 75 jaar,medium,1969.0
's-Hertogenbosch,Mannen,65 tot 75 jaar,medium,2975.0
Heumen,Mannen,65 tot 75 jaar,medium,521.0
Heusden,Mannen,65 tot 75 jaar,medium,1086.0
Hillegom,Mannen,65 tot 75 jaar,medium,430.0
Hilvarenbeek,Mannen,65 tot 75 jaar,medium,422.0
Hilversum,Mannen,65 tot 75 jaar,medium,1470.0
Hoeksche Waard,Mannen,65 tot 75 jaar,medium,2430.0
Hof van Twente,Mannen,65 tot 75 jaar,medium,959.0
Het Hogeland,Mannen,65 tot 75 jaar,medium,1421.0
Hollands Kroon,Mannen,65 tot 75 jaar,medium,1454.0
Hoogeveen,Mannen,65 tot 75 jaar,medium,1411.0
Hoogezand-Sappemeer,Mannen,65 tot 75 jaar,medium,
Hoorn,Mannen,65 tot 75 jaar,medium,1796.0
Horst aan de Maas,Mannen,65 tot 75 jaar,medium,1218.0
Houten,Mannen,65 tot 75 jaar,medium,1122.0
Huizen,Mannen,65 tot 75 jaar,medium,1029.0
Hulst,Mannen,65 tot 75 jaar,medium,813.0
IJsselstein,Mannen,65 tot 75 jaar,medium,704.0
Kaag en Braassem,Mannen,65 tot 75 jaar,medium,839.0
Kampen,Mannen,65 tot 75 jaar,medium,1018.0
Kapelle,Mannen,65 tot 75 jaar,medium,
Katwijk,Mannen,65 tot 75 jaar,medium,1329.0
Kerkrade,Mannen,65 tot 75 jaar,medium,1439.0
Koggenland,Mannen,65 tot 75 jaar,medium,631.0
Kollumerland en Nieuwkruisland,Mannen,65 tot 75 jaar,medium,
Korendijk,Mannen,65 tot 75 jaar,medium,
Krimpen aan den IJssel,Mannen,65 tot 75 jaar,medium,670.0
Krimpenerwaard,Mannen,65 tot 75 jaar,medium,1346.0
Laarbeek,Mannen,65 tot 75 jaar,medium,630.0
Land van Cuijk,Mannen,65 tot 75 jaar,medium,2598.0
Landerd,Mannen,65 tot 75 jaar,medium,
Landgraaf,Mannen,65 tot 75 jaar,medium,1184.0
Landsmeer,Mannen,65 tot 75 jaar,medium,
Langedijk,Mannen,65 tot 75 jaar,medium,
Lansingerland,Mannen,65 tot 75 jaar,medium,1047.0
Laren (NH.),Mannen,65 tot 75 jaar,medium,
Leek,Mannen,65 tot 75 jaar,medium,
Leerdam,Mannen,65 tot 75 jaar,medium,
Leeuwarden,Mannen,65 tot 75 jaar,medium,2625.0
Leeuwarderadeel,Mannen,65 tot 75 jaar,medium,
Leiden,Mannen,65 tot 75 jaar,medium,1676.0
Leiderdorp,Mannen,65 tot 75 jaar,medium,514.0
Leidschendam-Voorburg,Mannen,65 tot 75 jaar,medium,1651.0
Lelystad,Mannen,65 tot 75 jaar,medium,1665.0
Lemsterland,Mannen,65 tot 75 jaar,medium,
Leudal,Mannen,65 tot 75 jaar,medium,1166.0
Leusden,Mannen,65 tot 75 jaar,medium,770.0
Lingewaal,Mannen,65 tot 75 jaar,medium,
Lingewaard,Mannen,65 tot 75 jaar,medium,1200.0
Lisse,Mannen,65 tot 75 jaar,medium,592.0
Littenseradiel,Mannen,65 tot 75 jaar,medium,
Lochem,Mannen,65 tot 75 jaar,medium,1089.0
Loon op Zand,Mannen,65 tot 75 jaar,medium,716.0
Lopik,Mannen,65 tot 75 jaar,medium,
Loppersum,Mannen,65 tot 75 jaar,medium,
Losser,Mannen,65 tot 75 jaar,medium,751.0
Maasdonk,Mannen,65 tot 75 jaar,medium,
Maasdriel,Mannen,65 tot 75 jaar,medium,694.0
Maasgouw,Mannen,65 tot 75 jaar,medium,680.0
Maashorst,Mannen,65 tot 75 jaar,medium,1606.0
Maassluis,Mannen,65 tot 75 jaar,medium,874.0
Maastricht,Mannen,65 tot 75 jaar,medium,2422.0
De Marne,Mannen,65 tot 75 jaar,medium,
Marum,Mannen,65 tot 75 jaar,medium,
Medemblik,Mannen,65 tot 75 jaar,medium,1416.0
Meerssen,Mannen,65 tot 75 jaar,medium,617.0
Meierijstad,Mannen,65 tot 75 jaar,medium,2014.0
Menameradiel,Mannen,65 tot 75 jaar,medium,
Menterwolde,Mannen,65 tot 75 jaar,medium,
Meppel,Mannen,65 tot 75 jaar,medium,818.0
Middelburg (Z.),Mannen,65 tot 75 jaar,medium,1112.0
Midden-Delfland,Mannen,65 tot 75 jaar,medium,486.0
Midden-Drenthe,Mannen,65 tot 75 jaar,medium,1042.0
Midden-Groningen,Mannen,65 tot 75 jaar,medium,1802.0
Mill en Sint Hubert,Mannen,65 tot 75 jaar,medium,
Millingen aan de Rijn,Mannen,65 tot 75 jaar,medium,
Moerdijk,Mannen,65 tot 75 jaar,medium,994.0
Molenlanden,Mannen,65 tot 75 jaar,medium,1099.0
Molenwaard,Mannen,65 tot 75 jaar,medium,
Montferland,Mannen,65 tot 75 jaar,medium,1078.0
Montfoort,Mannen,65 tot 75 jaar,medium,
Mook en Middelaar,Mannen,65 tot 75 jaar,medium,
Muiden,Mannen,65 tot 75 jaar,medium,
Naarden,Mannen,65 tot 75 jaar,medium,
Neder-Betuwe,Mannen,65 tot 75 jaar,medium,506.0
Nederlek,Mannen,65 tot 75 jaar,medium,
Nederweert,Mannen,65 tot 75 jaar,medium,545.0
Neerijnen,Mannen,65 tot 75 jaar,medium,
Nieuwegein,Mannen,65 tot 75 jaar,medium,1581.0
Nieuwkoop,Mannen,65 tot 75 jaar,medium,684.0
Nijkerk,Mannen,65 tot 75 jaar,medium,856.0
Nijmegen,Mannen,65 tot 75 jaar,medium,2632.0
Nissewaard,Mannen,65 tot 75 jaar,medium,2581.0
Noardeast-Fryslân,Mannen,65 tot 75 jaar,medium,1290.0
Noord-Beveland,Mannen,65 tot 75 jaar,medium,
Noordenveld,Mannen,65 tot 75 jaar,medium,988.0
Noordoostpolder,Mannen,65 tot 75 jaar,medium,1383.0
Noordwijk,Mannen,65 tot 75 jaar,medium,1053.0
Noordwijkerhout,Mannen,65 tot 75 jaar,medium,
"Nuenen, Gerwen en Nederwetten",Mannen,65 tot 75 jaar,medium,582.0
Nunspeet,Mannen,65 tot 75 jaar,medium,728.0
Nuth,Mannen,65 tot 75 jaar,medium,
Oegstgeest,Mannen,65 tot 75 jaar,medium,403.0
Oirschot,Mannen,65 tot 75 jaar,medium,564.0
Oisterwijk,Mannen,65 tot 75 jaar,medium,840.0
Oldambt,Mannen,65 tot 75 jaar,medium,1229.0
Oldebroek,Mannen,65 tot 75 jaar,medium,630.0
Oldenzaal,Mannen,65 tot 75 jaar,medium,834.0
Olst-Wijhe,Mannen,65 tot 75 jaar,medium,507.0
Ommen,Mannen,65 tot 75 jaar,medium,484.0
Onderbanken,Mannen,65 tot 75 jaar,medium,
Oost Gelre,Mannen,65 tot 75 jaar,medium,1115.0
Oosterhout,Mannen,65 tot 75 jaar,medium,1526.0
Ooststellingwerf,Mannen,65 tot 75 jaar,medium,812.0
Oostzaan,Mannen,65 tot 75 jaar,medium,
Opmeer,Mannen,65 tot 75 jaar,medium,
Opsterland,Mannen,65 tot 75 jaar,medium,836.0
Oss,Mannen,65 tot 75 jaar,medium,2160.0
Oud-Beijerland,Mannen,65 tot 75 jaar,medium,
Oude IJsselstreek,Mannen,65 tot 75 jaar,medium,1159.0
Ouder-Amstel,Mannen,65 tot 75 jaar,medium,
Ouderkerk,Mannen,65 tot 75 jaar,medium,
Oudewater,Mannen,65 tot 75 jaar,medium,
Overbetuwe,Mannen,65 tot 75 jaar,medium,1058.0
Papendrecht,Mannen,65 tot 75 jaar,medium,830.0
Peel en Maas,Mannen,65 tot 75 jaar,medium,1395.0
Pekela,Mannen,65 tot 75 jaar,medium,
Pijnacker-Nootdorp,Mannen,65 tot 75 jaar,medium,958.0
Purmerend,Mannen,65 tot 75 jaar,medium,2298.0
Putten,Mannen,65 tot 75 jaar,medium,543.0
Raalte,Mannen,65 tot 75 jaar,medium,1199.0
Reimerswaal,Mannen,65 tot 75 jaar,medium,493.0
Renkum,Mannen,65 tot 75 jaar,medium,643.0
Renswoude,Mannen,65 tot 75 jaar,medium,
