gm_code,municipality,gender,age_group,education,N
GM0098    ,Weststellingwerf,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",639.0
GM0098    ,Weststellingwerf,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",57.0
GM0098    ,Weststellingwerf,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",12.0
GM0098    ,Weststellingwerf,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",582.0
GM0098    ,Weststellingwerf,Mannen,25 tot 35 jaar,Basisonderwijs,56.0
GM0098    ,Weststellingwerf,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",830.0
GM0098    ,Weststellingwerf,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",319.0
GM0098    ,Weststellingwerf,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",55.0
GM0098    ,Weststellingwerf,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",140.0
GM0098    ,Weststellingwerf,Mannen,35 tot 45 jaar,Basisonderwijs,80.0
GM0098    ,Weststellingwerf,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",894.0
GM0098    ,Weststellingwerf,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",278.0
GM0098    ,Weststellingwerf,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",82.0
GM0098    ,Weststellingwerf,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",168.0
GM0098    ,Weststellingwerf,Mannen,45 tot 55 jaar,Basisonderwijs,61.0
GM0098    ,Weststellingwerf,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",843.0
GM0098    ,Weststellingwerf,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",277.0
GM0098    ,Weststellingwerf,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",96.0
GM0098    ,Weststellingwerf,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",323.0
GM0098    ,Weststellingwerf,Mannen,55 tot 65 jaar,Basisonderwijs,86.0
GM0098    ,Weststellingwerf,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",966.0
GM0098    ,Weststellingwerf,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",372.0
GM0098    ,Weststellingwerf,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",102.0
GM0098    ,Weststellingwerf,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",474.0
GM0098    ,Weststellingwerf,Mannen,65 tot 75 jaar,Basisonderwijs,189.0
GM0098    ,Weststellingwerf,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",914.0
GM0098    ,Weststellingwerf,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",214.0
GM0098    ,Weststellingwerf,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",81.0
GM0098    ,Weststellingwerf,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",403.0
GM0098    ,Weststellingwerf,Vrouwen,15 tot 25 jaar,Basisonderwijs,148.0
GM0098    ,Weststellingwerf,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",534.0
GM0098    ,Weststellingwerf,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",98.0
GM0098    ,Weststellingwerf,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",8.0
GM0098    ,Weststellingwerf,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",512.0
GM0098    ,Weststellingwerf,Vrouwen,25 tot 35 jaar,Basisonderwijs,20.0
GM0098    ,Weststellingwerf,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",634.0
GM0098    ,Weststellingwerf,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",476.0
GM0098    ,Weststellingwerf,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",86.0
GM0098    ,Weststellingwerf,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",84.0
GM0098    ,Weststellingwerf,Vrouwen,35 tot 45 jaar,Basisonderwijs,63.0
GM0098    ,Weststellingwerf,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",690.0
GM0098    ,Weststellingwerf,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",453.0
GM0098    ,Weststellingwerf,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",172.0
GM0098    ,Weststellingwerf,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",122.0
GM0098    ,Weststellingwerf,Vrouwen,45 tot 55 jaar,Basisonderwijs,59.0
GM0098    ,Weststellingwerf,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",840.0
GM0098    ,Weststellingwerf,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",339.0
GM0098    ,Weststellingwerf,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",155.0
GM0098    ,Weststellingwerf,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",206.0
GM0098    ,Weststellingwerf,Vrouwen,55 tot 65 jaar,Basisonderwijs,116.0
GM0098    ,Weststellingwerf,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",905.0
GM0098    ,Weststellingwerf,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",323.0
GM0098    ,Weststellingwerf,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",120.0
GM0098    ,Weststellingwerf,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",638.0
GM0098    ,Weststellingwerf,Vrouwen,65 tot 75 jaar,Basisonderwijs,241.0
GM0098    ,Weststellingwerf,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",695.0
GM0098    ,Weststellingwerf,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",301.0
GM0098    ,Weststellingwerf,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",68.0
GM0098    ,Weststellingwerf,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",495.0
GM0189    ,Wierden,Mannen,15 tot 25 jaar,Basisonderwijs,182.0
GM0189    ,Wierden,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",696.0
GM0189    ,Wierden,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",141.0
GM0189    ,Wierden,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",11.0
GM0189    ,Wierden,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",568.0
GM0189    ,Wierden,Mannen,25 tot 35 jaar,Basisonderwijs,71.0
GM0189    ,Wierden,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",749.0
GM0189    ,Wierden,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",406.0
GM0189    ,Wierden,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",111.0
GM0189    ,Wierden,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",63.0
GM0189    ,Wierden,Mannen,35 tot 45 jaar,Basisonderwijs,63.0
GM0189    ,Wierden,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",747.0
GM0189    ,Wierden,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",406.0
GM0189    ,Wierden,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",166.0
GM0189    ,Wierden,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",116.0
GM0189    ,Wierden,Mannen,45 tot 55 jaar,Basisonderwijs,92.0
GM0189    ,Wierden,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",771.0
GM0189    ,Wierden,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",352.0
GM0189    ,Wierden,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",147.0
GM0189    ,Wierden,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",138.0
GM0189    ,Wierden,Mannen,55 tot 65 jaar,Basisonderwijs,79.0
GM0189    ,Wierden,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",783.0
GM0189    ,Wierden,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",428.0
GM0189    ,Wierden,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",157.0
GM0189    ,Wierden,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",355.0
GM0189    ,Wierden,Mannen,65 tot 75 jaar,Basisonderwijs,90.0
GM0189    ,Wierden,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",706.0
GM0189    ,Wierden,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",249.0
GM0189    ,Wierden,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",90.0
GM0189    ,Wierden,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",366.0
GM0189    ,Wierden,Vrouwen,15 tot 25 jaar,Basisonderwijs,92.0
GM0189    ,Wierden,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",780.0
GM0189    ,Wierden,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",137.0
GM0189    ,Wierden,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",15.0
GM0189    ,Wierden,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",375.0
GM0189    ,Wierden,Vrouwen,25 tot 35 jaar,Basisonderwijs,16.0
GM0189    ,Wierden,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",580.0
GM0189    ,Wierden,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",477.0
GM0189    ,Wierden,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",199.0
GM0189    ,Wierden,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",29.0
GM0189    ,Wierden,Vrouwen,35 tot 45 jaar,Basisonderwijs,30.0
GM0189    ,Wierden,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",704.0
GM0189    ,Wierden,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",440.0
GM0189    ,Wierden,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",219.0
GM0189    ,Wierden,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",108.0
GM0189    ,Wierden,Vrouwen,45 tot 55 jaar,Basisonderwijs,80.0
GM0189    ,Wierden,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",750.0
GM0189    ,Wierden,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",376.0
GM0189    ,Wierden,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",156.0
GM0189    ,Wierden,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",138.0
GM0189    ,Wierden,Vrouwen,55 tot 65 jaar,Basisonderwijs,59.0
GM0189    ,Wierden,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",983.0
GM0189    ,Wierden,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",286.0
GM0189    ,Wierden,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",83.0
GM0189    ,Wierden,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",387.0
GM0189    ,Wierden,Vrouwen,65 tot 75 jaar,Basisonderwijs,177.0
GM0189    ,Wierden,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",636.0
GM0189    ,Wierden,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",166.0
GM0189    ,Wierden,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",42.0
GM0189    ,Wierden,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",478.0
GM0296    ,Wijchen,Mannen,15 tot 25 jaar,Basisonderwijs,298.0
GM0296    ,Wijchen,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1118.0
GM0296    ,Wijchen,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",148.0
GM0296    ,Wijchen,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",25.0
GM0296    ,Wijchen,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",912.0
GM0296    ,Wijchen,Mannen,25 tot 35 jaar,Basisonderwijs,67.0
GM0296    ,Wijchen,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",1134.0
GM0296    ,Wijchen,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",637.0
GM0296    ,Wijchen,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",262.0
GM0296    ,Wijchen,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",200.0
GM0296    ,Wijchen,Mannen,35 tot 45 jaar,Basisonderwijs,129.0
GM0296    ,Wijchen,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",989.0
GM0296    ,Wijchen,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",552.0
GM0296    ,Wijchen,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",354.0
GM0296    ,Wijchen,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",278.0
GM0296    ,Wijchen,Mannen,45 tot 55 jaar,Basisonderwijs,146.0
GM0296    ,Wijchen,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1148.0
GM0296    ,Wijchen,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",662.0
GM0296    ,Wijchen,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",394.0
GM0296    ,Wijchen,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",354.0
GM0296    ,Wijchen,Mannen,55 tot 65 jaar,Basisonderwijs,176.0
GM0296    ,Wijchen,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1382.0
GM0296    ,Wijchen,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",662.0
GM0296    ,Wijchen,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",374.0
GM0296    ,Wijchen,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",605.0
GM0296    ,Wijchen,Mannen,65 tot 75 jaar,Basisonderwijs,198.0
GM0296    ,Wijchen,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",1084.0
GM0296    ,Wijchen,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",629.0
GM0296    ,Wijchen,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",273.0
GM0296    ,Wijchen,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",416.0
GM0296    ,Wijchen,Vrouwen,15 tot 25 jaar,Basisonderwijs,216.0
GM0296    ,Wijchen,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1024.0
GM0296    ,Wijchen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",255.0
GM0296    ,Wijchen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",28.0
GM0296    ,Wijchen,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",775.0
GM0296    ,Wijchen,Vrouwen,25 tot 35 jaar,Basisonderwijs,51.0
GM0296    ,Wijchen,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",950.0
GM0296    ,Wijchen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",684.0
GM0296    ,Wijchen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",405.0
GM0296    ,Wijchen,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",110.0
GM0296    ,Wijchen,Vrouwen,35 tot 45 jaar,Basisonderwijs,86.0
GM0296    ,Wijchen,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",900.0
GM0296    ,Wijchen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",684.0
GM0296    ,Wijchen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",442.0
GM0296    ,Wijchen,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",288.0
GM0296    ,Wijchen,Vrouwen,45 tot 55 jaar,Basisonderwijs,174.0
GM0296    ,Wijchen,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1340.0
GM0296    ,Wijchen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",699.0
GM0296    ,Wijchen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",406.0
GM0296    ,Wijchen,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",278.0
GM0296    ,Wijchen,Vrouwen,55 tot 65 jaar,Basisonderwijs,248.0
GM0296    ,Wijchen,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1525.0
GM0296    ,Wijchen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",558.0
GM0296    ,Wijchen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",343.0
GM0296    ,Wijchen,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",627.0
GM0296    ,Wijchen,Vrouwen,65 tot 75 jaar,Basisonderwijs,532.0
GM0296    ,Wijchen,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",894.0
GM0296    ,Wijchen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",383.0
GM0296    ,Wijchen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",151.0
GM0296    ,Wijchen,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",740.0
GM1696    ,Wijdemeren,Mannen,15 tot 25 jaar,Basisonderwijs,135.0
GM1696    ,Wijdemeren,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",593.0
GM1696    ,Wijdemeren,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",87.0
GM1696    ,Wijdemeren,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",9.0
GM1696    ,Wijdemeren,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",476.0
GM1696    ,Wijdemeren,Mannen,25 tot 35 jaar,Basisonderwijs,
GM1696    ,Wijdemeren,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",
GM1696    ,Wijdemeren,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",
GM1696    ,Wijdemeren,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",
GM1696    ,Wijdemeren,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM1696    ,Wijdemeren,Mannen,35 tot 45 jaar,Basisonderwijs,84.0
GM1696    ,Wijdemeren,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",562.0
GM1696    ,Wijdemeren,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",339.0
GM1696    ,Wijdemeren,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",169.0
GM1696    ,Wijdemeren,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",146.0
GM1696    ,Wijdemeren,Mannen,45 tot 55 jaar,Basisonderwijs,32.0
GM1696    ,Wijdemeren,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",694.0
GM1696    ,Wijdemeren,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",374.0
GM1696    ,Wijdemeren,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",242.0
GM1696    ,Wijdemeren,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",256.0
GM1696    ,Wijdemeren,Mannen,55 tot 65 jaar,Basisonderwijs,94.0
GM1696    ,Wijdemeren,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",735.0
GM1696    ,Wijdemeren,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",594.0
GM1696    ,Wijdemeren,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",334.0
GM1696    ,Wijdemeren,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",344.0
GM1696    ,Wijdemeren,Mannen,65 tot 75 jaar,Basisonderwijs,152.0
GM1696    ,Wijdemeren,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",608.0
GM1696    ,Wijdemeren,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",288.0
GM1696    ,Wijdemeren,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",270.0
GM1696    ,Wijdemeren,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",280.0
GM1696    ,Wijdemeren,Vrouwen,15 tot 25 jaar,Basisonderwijs,120.0
GM1696    ,Wijdemeren,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",563.0
GM1696    ,Wijdemeren,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",107.0
GM1696    ,Wijdemeren,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",16.0
GM1696    ,Wijdemeren,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",395.0
GM1696    ,Wijdemeren,Vrouwen,25 tot 35 jaar,Basisonderwijs,12.0
GM1696    ,Wijdemeren,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",421.0
GM1696    ,Wijdemeren,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",331.0
GM1696    ,Wijdemeren,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",176.0
GM1696    ,Wijdemeren,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",61.0
GM1696    ,Wijdemeren,Vrouwen,35 tot 45 jaar,Basisonderwijs,55.0
GM1696    ,Wijdemeren,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",543.0
GM1696    ,Wijdemeren,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",407.0
GM1696    ,Wijdemeren,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",266.0
GM1696    ,Wijdemeren,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",129.0
GM1696    ,Wijdemeren,Vrouwen,45 tot 55 jaar,Basisonderwijs,51.0
GM1696    ,Wijdemeren,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",588.0
GM1696    ,Wijdemeren,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",524.0
GM1696    ,Wijdemeren,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",321.0
GM1696    ,Wijdemeren,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",218.0
GM1696    ,Wijdemeren,Vrouwen,55 tot 65 jaar,Basisonderwijs,86.0
GM1696    ,Wijdemeren,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",926.0
GM1696    ,Wijdemeren,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",491.0
GM1696    ,Wijdemeren,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",265.0
GM1696    ,Wijdemeren,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",332.0
GM1696    ,Wijdemeren,Vrouwen,65 tot 75 jaar,Basisonderwijs,131.0
GM1696    ,Wijdemeren,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",619.0
GM1696    ,Wijdemeren,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",307.0
GM1696    ,Wijdemeren,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",117.0
GM1696    ,Wijdemeren,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",426.0
GM0352    ,Wijk bij Duurstede,Mannen,15 tot 25 jaar,Basisonderwijs,157.0
GM0352    ,Wijk bij Duurstede,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",601.0
GM0352    ,Wijk bij Duurstede,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",70.0
GM0352    ,Wijk bij Duurstede,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",6.0
GM0352    ,Wijk bij Duurstede,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",467.0
GM0352    ,Wijk bij Duurstede,Mannen,25 tot 35 jaar,Basisonderwijs,58.0
GM0352    ,Wijk bij Duurstede,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",656.0
GM0352    ,Wijk bij Duurstede,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",276.0
GM0352    ,Wijk bij Duurstede,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",77.0
GM0352    ,Wijk bij Duurstede,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",133.0
GM0352    ,Wijk bij Duurstede,Mannen,35 tot 45 jaar,Basisonderwijs,18.0
GM0352    ,Wijk bij Duurstede,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",677.0
GM0352    ,Wijk bij Duurstede,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",268.0
GM0352    ,Wijk bij Duurstede,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",148.0
GM0352    ,Wijk bij Duurstede,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",188.0
GM0352    ,Wijk bij Duurstede,Mannen,45 tot 55 jaar,Basisonderwijs,104.0
GM0352    ,Wijk bij Duurstede,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",712.0
GM0352    ,Wijk bij Duurstede,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",326.0
GM0352    ,Wijk bij Duurstede,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",147.0
GM0352    ,Wijk bij Duurstede,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",213.0
GM0352    ,Wijk bij Duurstede,Mannen,55 tot 65 jaar,Basisonderwijs,106.0
GM0352    ,Wijk bij Duurstede,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",808.0
GM0352    ,Wijk bij Duurstede,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",416.0
GM0352    ,Wijk bij Duurstede,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",187.0
GM0352    ,Wijk bij Duurstede,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",283.0
GM0352    ,Wijk bij Duurstede,Mannen,65 tot 75 jaar,Basisonderwijs,149.0
GM0352    ,Wijk bij Duurstede,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",610.0
GM0352    ,Wijk bij Duurstede,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",392.0
GM0352    ,Wijk bij Duurstede,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",206.0
GM0352    ,Wijk bij Duurstede,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",245.0
