party,municipality,year,pop_pct
O: Dansk Folkeparti,Furesø,2019,0.04064308933252666
O: Dansk Folkeparti,Allerød,2019,0.05008331722638317
O: Dansk Folkeparti,Fredensborg,2019,0.06282090063631912
O: Dansk Folkeparti,Helsingør,2019,0.06833173439409301
O: Dansk Folkeparti,Hillerød,2019,0.057032433460075985
O: Dansk Folkeparti,Hørsholm,2019,0.04429302939191259
O: Dansk Folkeparti,Rudersdal,2019,0.03380494493016918
O: Dansk Folkeparti,Egedal,2019,0.08073815167599789
O: Dansk Folkeparti,Frederikssund,2019,0.09008574697500259
O: Dansk Folkeparti,Greve,2019,0.09401292617847608
O: Dansk Folkeparti,Køge,2019,0.0799899539244147
O: Dansk Folkeparti,Halsnæs,2019,0.0968098053352559
O: Dansk Folkeparti,Roskilde,2019,0.06503861062169644
O: Dansk Folkeparti,Solrød,2019,0.08664944005496387
O: Dansk Folkeparti,Gribskov,2019,0.08980064165471424
O: Dansk Folkeparti,Odsherred,2019,0.1075557219251337
O: Dansk Folkeparti,Holbæk,2019,0.08838560640524064
O: Dansk Folkeparti,Faxe,2019,0.10236868365180467
O: Dansk Folkeparti,Kalundborg,2019,0.11102062063717866
O: Dansk Folkeparti,Ringsted,2019,0.09780373943359279
O: Dansk Folkeparti,Slagelse,2019,0.09376482813084494
O: Dansk Folkeparti,Stevns,2019,0.09720073846153843
O: Dansk Folkeparti,Sorø,2019,0.09560268053396237
O: Dansk Folkeparti,Lejre,2019,0.08393136563876646
O: Dansk Folkeparti,Lolland,2019,0.0947221156919143
O: Dansk Folkeparti,Næstved,2019,0.0832808047978332
O: Dansk Folkeparti,Guldborgsund,2019,0.11626290980908492
O: Dansk Folkeparti,Vordingborg,2019,0.0802006349856616
O: Dansk Folkeparti,Bornholm,2019,0.08513794743726956
O: Dansk Folkeparti,Middelfart,2019,0.08142363636363631
O: Dansk Folkeparti,Christiansø,2019,0.017262499999999945
O: Dansk Folkeparti,Assens,2019,0.09707203389830506
O: Dansk Folkeparti,Faaborg-Midtfyn,2019,0.08990022988505743
O: Dansk Folkeparti,Kerteminde,2019,0.08936297897425813
O: Dansk Folkeparti,Nyborg,2019,0.08138163124414412
O: Dansk Folkeparti,Odense,2019,0.05915057181190897
O: Dansk Folkeparti,Svendborg,2019,0.07315755079187325
O: Dansk Folkeparti,Nordfyns,2019,0.09679096333727549
O: Dansk Folkeparti,Langeland,2019,0.08517107347386373
O: Dansk Folkeparti,Ærø,2019,0.08479686567164176
O: Dansk Folkeparti,Haderslev,2019,0.10280060285037015
O: Dansk Folkeparti,Billund,2019,0.12479892438696452
O: Dansk Folkeparti,Sønderborg,2019,0.10202189937162971
O: Dansk Folkeparti,Tønder,2019,0.10592782175978283
O: Dansk Folkeparti,Esbjerg,2019,0.09351168163944776
O: Dansk Folkeparti,Fanø,2019,0.07697317178710507
O: Dansk Folkeparti,Varde,2019,0.11197230981474174
O: Dansk Folkeparti,Vejen,2019,0.10815330084878969
O: Dansk Folkeparti,Aabenraa,2019,0.12110141247051286
O: Dansk Folkeparti,Fredericia,2019,0.10380212406625523
O: Dansk Folkeparti,Horsens,2019,0.0963567552127963
O: Dansk Folkeparti,Kolding,2019,0.09362213290460873
O: Dansk Folkeparti,Vejle,2019,0.1070454575687907
O: Dansk Folkeparti,Herning,2019,0.06914880787458981
O: Dansk Folkeparti,Holstebro,2019,0.06895523648648641
O: Dansk Folkeparti,Lemvig,2019,0.07331920736464342
O: Dansk Folkeparti,Struer,2019,0.07158632835820894
O: Dansk Folkeparti,Syddjurs,2019,0.08176888021791946
O: Dansk Folkeparti,Norddjurs,2019,0.09080400471142515
O: Dansk Folkeparti,Favrskov,2019,0.08060382967327263
O: Dansk Folkeparti,Odder,2019,0.06678121377429247
O: Dansk Folkeparti,Randers,2019,0.07983056641116383
O: Dansk Folkeparti,Silkeborg,2019,0.0665488815173939
O: Dansk Folkeparti,Samsø,2019,0.06841933633756651
O: Dansk Folkeparti,Skanderborg,2019,0.07141527448128016
O: Dansk Folkeparti,Aarhus,2019,0.04188784142822513
O: Dansk Folkeparti,Ikast-Brande,2019,0.10417271648387622
O: Dansk Folkeparti,Ringkøbing-Skjern,2019,0.0834076669966804
O: Dansk Folkeparti,Hedensted,2019,0.12241957998551675
O: Dansk Folkeparti,Morsø,2019,0.08029611307420494
O: Dansk Folkeparti,Skive,2019,0.06471416142735768
O: Dansk Folkeparti,Thisted,2019,0.0863534382584393
O: Dansk Folkeparti,Viborg,2019,0.06392368998581936
O: Dansk Folkeparti,Brønderslev,2019,0.09228295256404524
O: Dansk Folkeparti,Frederikshavn,2019,0.09886299326662551
O: Dansk Folkeparti,Vesthimmerlands,2019,0.09493390030925958
O: Dansk Folkeparti,Læsø,2019,0.15360589680589679
O: Dansk Folkeparti,Rebild,2019,0.07955325205435305
O: Dansk Folkeparti,Mariagerfjord,2019,0.0886586948132139
O: Dansk Folkeparti,Jammerbugt,2019,0.09314587484887644
O: Dansk Folkeparti,Aalborg,2019,0.05979400557103058
O: Dansk Folkeparti,Hjørring,2019,0.0841110331442221
K: Kristendemokraterne,Copenhagen,2019,0.006064281226118673
K: Kristendemokraterne,Frederiksberg,2019,0.006602472252582241
K: Kristendemokraterne,Ballerup,2019,0.010339680121858265
K: Kristendemokraterne,Brøndby,2019,0.004815853857445709
K: Kristendemokraterne,Dragør,2019,0.004996458126448117
K: Kristendemokraterne,Gentofte,2019,0.008246260325965612
K: Kristendemokraterne,Gladsaxe,2019,0.007694663549240712
K: Kristendemokraterne,Glostrup,2019,0.006208793565683619
K: Kristendemokraterne,Herlev,2019,0.012334217826558856
K: Kristendemokraterne,Albertslund,2019,0.0066628007443838766
K: Kristendemokraterne,Hvidovre,2019,0.008978374801482208
K: Kristendemokraterne,Høje-Taastrup,2019,0.007876492621170062
K: Kristendemokraterne,Lyngby-Taarbæk,2019,0.007294929577464749
K: Kristendemokraterne,Rødovre,2019,0.00840054623488096
K: Kristendemokraterne,Ishøj,2019,0.005372898509980308
K: Kristendemokraterne,Tårnby,2019,0.006250169518567257
K: Kristendemokraterne,Vallensbæk,2019,0.00616661198600175
K: Kristendemokraterne,Furesø,2019,0.008027820125025158
K: Kristendemokraterne,Allerød,2019,0.009442389466054529
K: Kristendemokraterne,Fredensborg,2019,0.009136939141784881
K: Kristendemokraterne,Helsingør,2019,0.00649009437641366
K: Kristendemokraterne,Hillerød,2019,0.019424689480354806
K: Kristendemokraterne,Hørsholm,2019,0.006932821991777627
K: Kristendemokraterne,Rudersdal,2019,0.006067554218235449
K: Kristendemokraterne,Egedal,2019,0.007396109939649482
K: Kristendemokraterne,Frederikssund,2019,0.007226918143050307
K: Kristendemokraterne,Greve,2019,0.007351856244029332
K: Kristendemokraterne,Køge,2019,0.006631528484299654
K: Kristendemokraterne,Halsnæs,2019,0.006902811824080681
K: Kristendemokraterne,Roskilde,2019,0.007256179209665218
K: Kristendemokraterne,Solrød,2019,0.0058292545517004265
K: Kristendemokraterne,Gribskov,2019,0.018556235374046888
K: Kristendemokraterne,Odsherred,2019,0.006247891188095741
K: Kristendemokraterne,Holbæk,2019,0.00719373350923478
K: Kristendemokraterne,Faxe,2019,0.00714628450106155
K: Kristendemokraterne,Kalundborg,2019,0.006241363681476824
K: Kristendemokraterne,Ringsted,2019,0.005767395768661317
K: Kristendemokraterne,Slagelse,2019,0.005906845671058588
K: Kristendemokraterne,Stevns,2019,0.006445210256410181
K: Kristendemokraterne,Sorø,2019,0.00988838256580708
K: Kristendemokraterne,Lejre,2019,0.009020660792951479
K: Kristendemokraterne,Lolland,2019,0.0052846596356663335
K: Kristendemokraterne,Næstved,2019,0.006335709034629496
K: Kristendemokraterne,Guldborgsund,2019,0.006962106649111233
K: Kristendemokraterne,Vordingborg,2019,0.00570227365833672
K: Kristendemokraterne,Bornholm,2019,0.03350380941055215
K: Kristendemokraterne,Middelfart,2019,0.010778181818181775
K: Kristendemokraterne,Assens,2019,0.010738347457627063
K: Kristendemokraterne,Faaborg-Midtfyn,2019,0.009583141762452042
K: Kristendemokraterne,Kerteminde,2019,0.009642680290823305
K: Kristendemokraterne,Nyborg,2019,0.006944676759208961
K: Kristendemokraterne,Odense,2019,0.009553228021977953
K: Kristendemokraterne,Svendborg,2019,0.008734554471284527
K: Kristendemokraterne,Nordfyns,2019,0.007963525427373329
K: Kristendemokraterne,Langeland,2019,0.007280431339100736
K: Kristendemokraterne,Ærø,2019,0.010728557213930285
K: Kristendemokraterne,Haderslev,2019,0.020789488162476923
K: Kristendemokraterne,Billund,2019,0.02868016518343039
K: Kristendemokraterne,Sønderborg,2019,0.010626124158830552
K: Kristendemokraterne,Tønder,2019,0.02397950689889159
K: Kristendemokraterne,Esbjerg,2019,0.013313327688642662
K: Kristendemokraterne,Fanø,2019,0.009573777585460805
K: Kristendemokraterne,Varde,2019,0.024993325450006567
K: Kristendemokraterne,Vejen,2019,0.015619946557686204
K: Kristendemokraterne,Aabenraa,2019,0.01617548417159332
K: Kristendemokraterne,Fredericia,2019,0.014832685936992508
K: Kristendemokraterne,Horsens,2019,0.014193563743692244
K: Kristendemokraterne,Kolding,2019,0.018706323687031057
K: Kristendemokraterne,Vejle,2019,0.02312063505834374
K: Kristendemokraterne,Herning,2019,0.05967593875318987
K: Kristendemokraterne,Holstebro,2019,0.03800147667829112
K: Kristendemokraterne,Lemvig,2019,0.04122551100015597
K: Kristendemokraterne,Struer,2019,0.03452838805970147
K: Kristendemokraterne,Syddjurs,2019,0.013358282411838248
K: Kristendemokraterne,Norddjurs,2019,0.014110247349823288
K: Kristendemokraterne,Favrskov,2019,0.016689803160149962
K: Kristendemokraterne,Odder,2019,0.015928912376406378
K: Kristendemokraterne,Randers,2019,0.018091991076969446
K: Kristendemokraterne,Silkeborg,2019,0.027183601258824526
K: Kristendemokraterne,Samsø,2019,0.0160575993445309
K: Kristendemokraterne,Skanderborg,2019,0.01602221881938593
K: Kristendemokraterne,Aarhus,2019,0.01834707353768341
K: Kristendemokraterne,Ikast-Brande,2019,0.03610629808479289
K: Kristendemokraterne,Ringkøbing-Skjern,2019,0.13865939083338186
K: Kristendemokraterne,Hedensted,2019,0.041231697644746365
K: Kristendemokraterne,Morsø,2019,0.013660600706713698
K: Kristendemokraterne,Skive,2019,0.014539935429056842
K: Kristendemokraterne,Thisted,2019,0.021006567625211397
K: Kristendemokraterne,Viborg,2019,0.020039626240799496
K: Kristendemokraterne,Brønderslev,2019,0.01299601645280989
K: Kristendemokraterne,Frederikshavn,2019,0.014480043994956636
K: Kristendemokraterne,Vesthimmerlands,2019,0.012373076223394532
K: Kristendemokraterne,Læsø,2019,0.01684275184275178
K: Kristendemokraterne,Rebild,2019,0.012142338471453832
K: Kristendemokraterne,Mariagerfjord,2019,0.011738449367088588
K: Kristendemokraterne,Jammerbugt,2019,0.013544082211197666
K: Kristendemokraterne,Aalborg,2019,0.011064245125348182
K: Kristendemokraterne,Hjørring,2019,0.013715997312630599
V: Venstre,Copenhagen,2019,0.11566763239081819
V: Venstre,Frederiksberg,2019,0.15985288865627068
V: Venstre,Ballerup,2019,0.13250652565256518
V: Venstre,Brøndby,2019,0.10525460773120204
V: Venstre,Dragør,2019,0.2747072271874655
V: Venstre,Gentofte,2019,0.22453672694797944
V: Venstre,Gladsaxe,2019,0.1360694740628452
V: Venstre,Glostrup,2019,0.15623351972424354
V: Venstre,Herlev,2019,0.12580902183090095
V: Venstre,Albertslund,2019,0.08369799282201248
V: Venstre,Hvidovre,2019,0.12443035997882476
V: Venstre,Høje-Taastrup,2019,0.13715640497415538
V: Venstre,Lyngby-Taarbæk,2019,0.17528525821596241
V: Venstre,Rødovre,2019,0.11861284085490088
V: Venstre,Ishøj,2019,0.11172684846780996
V: Venstre,Tårnby,2019,0.1573845877707311
V: Venstre,Vallensbæk,2019,0.17399332895888014
V: Venstre,Furesø,2019,0.18625982657793907
V: Venstre,Allerød,2019,0.21960457840057984
V: Venstre,Fredensborg,2019,0.19927059879262518
V: Venstre,Helsingør,2019,0.14203910251410443
V: Venstre,Hillerød,2019,0.19642665399239537
V: Venstre,Hørsholm,2019,0.280394133889673
V: Venstre,Rudersdal,2019,0.23495201544226182
V: Venstre,Egedal,2019,0.22445727477641236
V: Venstre,Frederikssund,2019,0.21371029365877336
V: Venstre,Greve,2019,0.26097670389037125
V: Venstre,Køge,2019,0.2153188696833302
V: Venstre,Halsnæs,2019,0.17231463590483054
V: Venstre,Roskilde,2019,0.20296883966775736
V: Venstre,Solrød,2019,0.27676814840261077
V: Venstre,Gribskov,2019,0.2203993621197252
V: Venstre,Odsherred,2019,0.18785837247151824
V: Venstre,Holbæk,2019,0.1986004731143663
V: Venstre,Faxe,2019,0.2023798301486199
V: Venstre,Kalundborg,2019,0.2094504383498197
V: Venstre,Ringsted,2019,0.20653729882038296
V: Venstre,Slagelse,2019,0.2105138866952076
V: Venstre,Stevns,2019,0.21402743247863246
V: Venstre,Sorø,2019,0.1959697635769045
V: Venstre,Lejre,2019,0.22992879955947135
V: Venstre,Lolland,2019,0.15866340683924574
V: Venstre,Næstved,2019,0.18954061520603596
V: Venstre,Guldborgsund,2019,0.17170348913759048
V: Venstre,Vordingborg,2019,0.1848841663252765
V: Venstre,Bornholm,2019,0.206763586633369
V: Venstre,Middelfart,2019,0.23197272727272722
V: Venstre,Christiansø,2019,0.1553625
V: Venstre,Assens,2019,0.22222139830508475
V: Venstre,Faaborg-Midtfyn,2019,0.22921839080459772
V: Venstre,Kerteminde,2019,0.18253818038907446
V: Venstre,Nyborg,2019,0.21229086739977315
V: Venstre,Odense,2019,0.1747385717480194
V: Venstre,Svendborg,2019,0.1822263397856343
V: Venstre,Nordfyns,2019,0.24363837221804108
V: Venstre,Langeland,2019,0.19208370902887772
V: Venstre,Ærø,2019,0.2197291044776119
V: Venstre,Haderslev,2019,0.2345161628281291
V: Venstre,Billund,2019,0.29832732569306614
V: Venstre,Sønderborg,2019,0.23179390347163423
V: Venstre,Tønder,2019,0.26832114906129834
V: Venstre,Esbjerg,2019,0.21382690077781918
V: Venstre,Fanø,2019,0.19607096495023796
V: Venstre,Varde,2019,0.2953857180396794
V: Venstre,Vejen,2019,0.2652425102169129
V: Venstre,Aabenraa,2019,0.25446565512421
V: Venstre,Fredericia,2019,0.1780722637219876
V: Venstre,Horsens,2019,0.19834309244977624
V: Venstre,Kolding,2019,0.2328032154340836
V: Venstre,Vejle,2019,0.23232847207160312
V: Venstre,Herning,2019,0.28647587313160766
V: Venstre,Holstebro,2019,0.2634347591543156
V: Venstre,Lemvig,2019,0.29142399750351067
V: Venstre,Struer,2019,0.24827555223880596
V: Venstre,Syddjurs,2019,0.21961763601560771
V: Venstre,Norddjurs,2019,0.19821036513545343
V: Venstre,Favrskov,2019,0.24049155731119448
V: Venstre,Odder,2019,0.21663320831912714
V: Venstre,Randers,2019,0.21167904932825682
V: Venstre,Silkeborg,2019,0.2264168070085906
V: Venstre,Samsø,2019,0.2045598525194592
V: Venstre,Skanderborg,2019,0.22846497205420715
V: Venstre,Aarhus,2019,0.1608811498237126
V: Venstre,Ikast-Brande,2019,0.2957606809625143
V: Venstre,Ringkøbing-Skjern,2019,0.2677033544930406
V: Venstre,Hedensted,2019,0.2676797406807131
V: Venstre,Morsø,2019,0.2619243816254416
V: Venstre,Skive,2019,0.27348244689889545
V: Venstre,Thisted,2019,0.24295631389277048
V: Venstre,Viborg,2019,0.2074766442703761
V: Venstre,Brønderslev,2019,0.2342279161264362
V: Venstre,Frederikshavn,2019,0.20677327574643883
V: Venstre,Vesthimmerlands,2019,0.2635170638530107
V: Venstre,Læsø,2019,0.21289238329238327
V: Venstre,Rebild,2019,0.2639679252376605
V: Venstre,Mariagerfjord,2019,0.2291065375115776
V: Venstre,Jammerbugt,2019,0.2425118147329804
V: Venstre,Aalborg,2019,0.197043922005571
V: Venstre,Hjørring,2019,0.23944212451478053
Ø: Enhedslisten,Copenhagen,2019,0.15722024963912704
Ø: Enhedslisten,Frederiksberg,2019,0.10849431351118359
Ø: Enhedslisten,Ballerup,2019,0.05877755660181397
Ø: Enhedslisten,Brøndby,2019,0.061000815527646315
Ø: Enhedslisten,Dragør,2019,0.03957978594284449
Ø: Enhedslisten,Gentofte,2019,0.04570216566197805
Ø: Enhedslisten,Gladsaxe,2019,0.07442522031808017
Ø: Enhedslisten,Glostrup,2019,0.04802311757947139
Ø: Enhedslisten,Herlev,2019,0.07168949463273427
Ø: Enhedslisten,Albertslund,2019,0.10087810713810975
Ø: Enhedslisten,Hvidovre,2019,0.0657955134992059
Ø: Enhedslisten,Høje-Taastrup,2019,0.050080848752715484
Ø: Enhedslisten,Lyngby-Taarbæk,2019,0.05305638497652581
Ø: Enhedslisten,Rødovre,2019,0.07144054276672303
Ø: Enhedslisten,Ishøj,2019,0.057556255271295986
Ø: Enhedslisten,Tårnby,2019,0.05435652746200789
Ø: Enhedslisten,Vallensbæk,2019,0.040604768153980675
Ø: Enhedslisten,Furesø,2019,0.0604066465013107
Ø: Enhedslisten,Allerød,2019,0.04318098574534904
Ø: Enhedslisten,Fredensborg,2019,0.04707123511176367
Ø: Enhedslisten,Helsingør,2019,0.06295610066817456
Ø: Enhedslisten,Hillerød,2019,0.054549163498098865
Ø: Enhedslisten,Hørsholm,2019,0.0216238019267349
Ø: Enhedslisten,Rudersdal,2019,0.041810037470194135
Ø: Enhedslisten,Egedal,2019,0.04020616592743398
Ø: Enhedslisten,Frederikssund,2019,0.04878907187185794
Ø: Enhedslisten,Greve,2019,0.03201889514774181
Ø: Enhedslisten,Køge,2019,0.03270029562947767
Ø: Enhedslisten,Halsnæs,2019,0.05053540014419603
Ø: Enhedslisten,Roskilde,2019,0.05892897055122072
Ø: Enhedslisten,Solrød,2019,0.025563710065269623
Ø: Enhedslisten,Gribskov,2019,0.04691939307012901
Ø: Enhedslisten,Odsherred,2019,0.05370119972099507
Ø: Enhedslisten,Holbæk,2019,0.05089041715949406
Ø: Enhedslisten,Faxe,2019,0.03875201698513799
Ø: Enhedslisten,Kalundborg,2019,0.04336531908558571
Ø: Enhedslisten,Ringsted,2019,0.04742977219542473
Ø: Enhedslisten,Slagelse,2019,0.04078939274284052
Ø: Enhedslisten,Stevns,2019,0.043026133333333286
Ø: Enhedslisten,Sorø,2019,0.04737434192891216
Ø: Enhedslisten,Lejre,2019,0.05118244493392064
Ø: Enhedslisten,Lolland,2019,0.03813608181527644
Ø: Enhedslisten,Næstved,2019,0.03814289804604368
Ø: Enhedslisten,Guldborgsund,2019,0.038761421988150094
Ø: Enhedslisten,Vordingborg,2019,0.0558879557558377
Ø: Enhedslisten,Bornholm,2019,0.06622921473024927
Ø: Enhedslisten,Middelfart,2019,0.036618181818181744
Ø: Enhedslisten,Christiansø,2019,0.17262499999999992
Ø: Enhedslisten,Assens,2019,0.04226377118644061
Ø: Enhedslisten,Faaborg-Midtfyn,2019,0.04729409961685821
Ø: Enhedslisten,Kerteminde,2019,0.04333599921399088
Ø: Enhedslisten,Nyborg,2019,0.04732360570047829
Ø: Enhedslisten,Odense,2019,0.0668725961538461
Ø: Enhedslisten,Svendborg,2019,0.0813716525355943
Ø: Enhedslisten,Nordfyns,2019,0.030124879045263935
Ø: Enhedslisten,Langeland,2019,0.053655781649811086
Ø: Enhedslisten,Ærø,2019,0.07613149253731342
Ø: Enhedslisten,Haderslev,2019,0.03647920751514441
Ø: Enhedslisten,Billund,2019,0.019942096164927293
Ø: Enhedslisten,Sønderborg,2019,0.02665787245420919
Ø: Enhedslisten,Tønder,2019,0.024419497851164824
Ø: Enhedslisten,Esbjerg,2019,0.04464504750150684
Ø: Enhedslisten,Fanø,2019,0.09229121592384243
Ø: Enhedslisten,Varde,2019,0.02455096570752854
Ø: Enhedslisten,Vejen,2019,0.027186615844074127
Ø: Enhedslisten,Aabenraa,2019,0.026052549727698944
Ø: Enhedslisten,Fredericia,2019,0.04511164014290352
Ø: Enhedslisten,Horsens,2019,0.042612586879939025
Ø: Enhedslisten,Kolding,2019,0.036251045016077114
Ø: Enhedslisten,Vejle,2019,0.035439309417429385
Ø: Enhedslisten,Herning,2019,0.023854691943127945
Ø: Enhedslisten,Holstebro,2019,0.029478656277244983
Ø: Enhedslisten,Lemvig,2019,0.020844359494460864
Ø: Enhedslisten,Struer,2019,0.026433820895522327
Ø: Enhedslisten,Syddjurs,2019,0.05097321283957885
Ø: Enhedslisten,Norddjurs,2019,0.038855830388692544
Ø: Enhedslisten,Favrskov,2019,0.03819002410283874
Ø: Enhedslisten,Odder,2019,0.05674299352199114
Ø: Enhedslisten,Randers,2019,0.040700095603897916
Ø: Enhedslisten,Silkeborg,2019,0.04589170706812958
Ø: Enhedslisten,Samsø,2019,0.08028799672265459
Ø: Enhedslisten,Skanderborg,2019,0.04701676747569098
Ø: Enhedslisten,Aarhus,2019,0.08535966013801173
Ø: Enhedslisten,Ikast-Brande,2019,0.02297673514486818
Ø: Enhedslisten,Ringkøbing-Skjern,2019,0.018688445635082353
Ø: Enhedslisten,Hedensted,2019,0.026845098106831264
Ø: Enhedslisten,Morsø,2019,0.027257067137809152
Ø: Enhedslisten,Skive,2019,0.027791884451996558
Ø: Enhedslisten,Thisted,2019,0.032332117378833534
Ø: Enhedslisten,Viborg,2019,0.029694692416773565
Ø: Enhedslisten,Brønderslev,2019,0.02685344033620953
Ø: Enhedslisten,Frederikshavn,2019,0.025871304021246298
Ø: Enhedslisten,Vesthimmerlands,2019,0.020069424231398868
Ø: Enhedslisten,Læsø,2019,0.047159705159705134
Ø: Enhedslisten,Rebild,2019,0.031263032386272004
Ø: Enhedslisten,Mariagerfjord,2019,0.030793547391170097
Ø: Enhedslisten,Jammerbugt,2019,0.022619656480593657
Ø: Enhedslisten,Aalborg,2019,0.05016699721448468
Ø: Enhedslisten,Hjørring,2019,0.031969617796357076
I: Liberal Alliance,Copenhagen,2019,0.021648600945345407
I: Liberal Alliance,Frederiksberg,2019,0.02566575791628819
I: Liberal Alliance,Ballerup,2019,0.019005037042165752
I: Liberal Alliance,Brøndby,2019,0.010325884847496325
I: Liberal Alliance,Dragør,2019,0.024296502261944155
I: Liberal Alliance,Gentofte,2019,0.042483143558830073
I: Liberal Alliance,Gladsaxe,2019,0.02097556588987949
I: Liberal Alliance,Glostrup,2019,0.01894315587897355
I: Liberal Alliance,Herlev,2019,0.016311373778796236
I: Liberal Alliance,Albertslund,2019,0.011067958261331855
I: Liberal Alliance,Hvidovre,2019,0.014679367390153493
I: Liberal Alliance,Høje-Taastrup,2019,0.0156909656154019
I: Liberal Alliance,Lyngby-Taarbæk,2019,0.03218046948356801
I: Liberal Alliance,Rødovre,2019,0.01615489660554034
I: Liberal Alliance,Ishøj,2019,0.011334607815574873
I: Liberal Alliance,Tårnby,2019,0.014594810737505473
I: Liberal Alliance,Vallensbæk,2019,0.020586996937882712
I: Liberal Alliance,Furesø,2019,0.030131324863883844
I: Liberal Alliance,Allerød,2019,0.030922445035032612
I: Liberal Alliance,Fredensborg,2019,0.032281481481481446
I: Liberal Alliance,Helsingør,2019,0.024605542989366375
I: Liberal Alliance,Hillerød,2019,0.026984866920152062
I: Liberal Alliance,Hørsholm,2019,0.050675627416088775
I: Liberal Alliance,Rudersdal,2019,0.0479540734642897
I: Liberal Alliance,Egedal,2019,0.028085668581400373
I: Liberal Alliance,Frederikssund,2019,0.01769857504420475
I: Liberal Alliance,Greve,2019,0.019699568468557478
I: Liberal Alliance,Køge,2019,0.016967565983966742
I: Liberal Alliance,Halsnæs,2019,0.01303864455659697
I: Liberal Alliance,Roskilde,2019,0.02136018122325692
I: Liberal Alliance,Solrød,2019,0.02975348677430429
I: Liberal Alliance,Gribskov,2019,0.019293356986487507
I: Liberal Alliance,Odsherred,2019,0.009544324575680012
I: Liberal Alliance,Holbæk,2019,0.016868064780274736
I: Liberal Alliance,Faxe,2019,0.013997876857749454
I: Liberal Alliance,Kalundborg,2019,0.010294197240877299
I: Liberal Alliance,Ringsted,2019,0.016616552843975327
I: Liberal Alliance,Slagelse,2019,0.012609169125898833
I: Liberal Alliance,Stevns,2019,0.01637431794871788
I: Liberal Alliance,Sorø,2019,0.013484158044282407
I: Liberal Alliance,Lejre,2019,0.018923777533039633
I: Liberal Alliance,Lolland,2019,0.00744797059763495
I: Liberal Alliance,Næstved,2019,0.015372938672857363
I: Liberal Alliance,Guldborgsund,2019,0.009225859117840608
I: Liberal Alliance,Vordingborg,2019,0.010071179844326015
I: Liberal Alliance,Bornholm,2019,0.008011075435049694
I: Liberal Alliance,Middelfart,2019,0.016650909090909032
I: Liberal Alliance,Christiansø,2019,0.017262499999999945
I: Liberal Alliance,Assens,2019,0.011986228813559274
I: Liberal Alliance,Faaborg-Midtfyn,2019,0.011396168582375413
I: Liberal Alliance,Kerteminde,2019,0.012221536647671432
I: Liberal Alliance,Nyborg,2019,0.012475467232111978
I: Liberal Alliance,Odense,2019,0.021085771786353125
I: Liberal Alliance,Svendborg,2019,0.0132376019836826
I: Liberal Alliance,Nordfyns,2019,0.011968041070852566
I: Liberal Alliance,Langeland,2019,0.005285792616059384
I: Liberal Alliance,Ærø,2019,0.005983233830845766
I: Liberal Alliance,Haderslev,2019,0.01529930642942845
I: Liberal Alliance,Billund,2019,0.015546257762980912
I: Liberal Alliance,Sønderborg,2019,0.013680672044208704
I: Liberal Alliance,Tønder,2019,0.013786383171228187
I: Liberal Alliance,Esbjerg,2019,0.017346240061995845
I: Liberal Alliance,Fanø,2019,0.013020337516226685
I: Liberal Alliance,Varde,2019,0.021813864800945982
I: Liberal Alliance,Vejen,2019,0.017696015403960975
I: Liberal Alliance,Aabenraa,2019,0.012525264292162929
I: Liberal Alliance,Fredericia,2019,0.016460012991230847
I: Liberal Alliance,Horsens,2019,0.026266066838046265
I: Liberal Alliance,Kolding,2019,0.023307475884244342
I: Liberal Alliance,Vejle,2019,0.02170256944143204
I: Liberal Alliance,Herning,2019,0.025673984688297468
I: Liberal Alliance,Holstebro,2019,0.02123680797733209
I: Liberal Alliance,Lemvig,2019,0.013565376813855463
I: Liberal Alliance,Struer,2019,0.016821522388059687
I: Liberal Alliance,Syddjurs,2019,0.016939173967459246
I: Liberal Alliance,Norddjurs,2019,0.028992697290930503
I: Liberal Alliance,Favrskov,2019,0.01891902115693624
I: Liberal Alliance,Odder,2019,0.014426184793726475
I: Liberal Alliance,Randers,2019,0.016825276328810243
I: Liberal Alliance,Silkeborg,2019,0.021247801309857903
I: Liberal Alliance,Samsø,2019,0.018152068824252313
I: Liberal Alliance,Skanderborg,2019,0.022823673531888748
I: Liberal Alliance,Aarhus,2019,0.028953353576279088
I: Liberal Alliance,Ikast-Brande,2019,0.018761454411523968
I: Liberal Alliance,Ringkøbing-Skjern,2019,0.015261408770601557
I: Liberal Alliance,Hedensted,2019,0.02094214283251139
I: Liberal Alliance,Morsø,2019,0.008914664310954003
I: Liberal Alliance,Skive,2019,0.012650888700084887
I: Liberal Alliance,Thisted,2019,0.01219435904979039
I: Liberal Alliance,Viborg,2019,0.01642076440002696
I: Liberal Alliance,Brønderslev,2019,0.014157043859256896
I: Liberal Alliance,Frederikshavn,2019,0.00994544625372213
I: Liberal Alliance,Vesthimmerlands,2019,0.008948385482990647
I: Liberal Alliance,Læsø,2019,0.006737100737100663
I: Liberal Alliance,Rebild,2019,0.016794575433696755
I: Liberal Alliance,Mariagerfjord,2019,0.0157148888545847
I: Liberal Alliance,Jammerbugt,2019,0.014132955350814968
I: Liberal Alliance,Aalborg,2019,0.022655064066852353
I: Liberal Alliance,Hjørring,2019,0.01039528217378319
Non-voter,Fanø,2019,0.11499999999999999
Non-voter,Fredericia,2019,0.17859999999999998
Non-voter,Herning,2019,0.13959999999999995
Non-voter,Syddjurs,2019,0.15410000000000001
Non-voter,Randers,2019,0.17909999999999993
