,Unnamed: 0,municipality,origin,education,age_group,gender,year,N
1133,8838212,Hvidovre,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",35-39,Men,2024,15
1134,8838214,Hvidovre,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",40-44,Women,2024,16
1135,8838215,Hvidovre,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",40-44,Men,2024,22
1136,8838217,Hvidovre,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",45-49,Women,2024,19
1137,8838218,Hvidovre,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",45-49,Men,2024,28
1138,8838220,Hvidovre,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",50-54,Women,2024,32
1139,8838221,Hvidovre,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",50-54,Men,2024,32
1140,8838223,Hvidovre,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",55-59,Women,2024,30
1141,8838224,Hvidovre,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",55-59,Men,2024,18
1142,8838226,Hvidovre,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",60-64,Women,2024,12
1143,8838227,Hvidovre,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",60-64,Men,2024,14
1144,8838229,Hvidovre,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",65-69,Women,2024,8
1145,8838230,Hvidovre,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",65-69,Men,2024,6
1146,8838235,Hvidovre,Persons of Danish origin,H2030 International upper secondary education,15-19,Women,2024,1
1147,8838236,Hvidovre,Persons of Danish origin,H2030 International upper secondary education,15-19,Men,2024,2
1148,8838238,Hvidovre,Persons of Danish origin,H2030 International upper secondary education,20-24,Women,2024,14
1149,8838239,Hvidovre,Persons of Danish origin,H2030 International upper secondary education,20-24,Men,2024,6
1150,8838241,Hvidovre,Persons of Danish origin,H2030 International upper secondary education,25-29,Women,2024,2
1151,8838243,Hvidovre,Persons of Danish origin,H2030 International upper secondary education,30-34,Women,2024,3
1152,8838245,Hvidovre,Persons of Danish origin,H2030 International upper secondary education,35-39,Women,2024,1
1153,8838247,Hvidovre,Persons of Danish origin,H2030 International upper secondary education,45-49,Men,2024,2
1154,8838252,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),15-19,Women,2024,2
1155,8838253,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),15-19,Men,2024,9
1156,8838255,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),20-24,Women,2024,74
1157,8838256,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),20-24,Men,2024,173
1158,8838258,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),25-29,Women,2024,179
1159,8838259,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),25-29,Men,2024,322
1160,8838261,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),30-34,Women,2024,269
1161,8838262,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),30-34,Men,2024,375
1162,8838264,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),35-39,Women,2024,292
1163,8838265,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),35-39,Men,2024,388
1164,8838267,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),40-44,Women,2024,330
1165,8838268,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),40-44,Men,2024,459
1294,8842763,Rødovre,Persons of Danish origin,H60 Bachelors programs,20-24,Women,2024,13
1295,8842764,Rødovre,Persons of Danish origin,H60 Bachelors programs,20-24,Men,2024,18
1296,8842766,Rødovre,Persons of Danish origin,H60 Bachelors programs,25-29,Women,2024,61
1297,8842767,Rødovre,Persons of Danish origin,H60 Bachelors programs,25-29,Men,2024,37
1298,8842769,Rødovre,Persons of Danish origin,H60 Bachelors programs,30-34,Women,2024,22
1299,8842770,Rødovre,Persons of Danish origin,H60 Bachelors programs,30-34,Men,2024,23
1300,8842772,Rødovre,Persons of Danish origin,H60 Bachelors programs,35-39,Women,2024,23
1301,8842773,Rødovre,Persons of Danish origin,H60 Bachelors programs,35-39,Men,2024,24
1302,8842775,Rødovre,Persons of Danish origin,H60 Bachelors programs,40-44,Women,2024,22
1303,8842776,Rødovre,Persons of Danish origin,H60 Bachelors programs,40-44,Men,2024,34
1304,8842778,Rødovre,Persons of Danish origin,H60 Bachelors programs,45-49,Women,2024,26
1305,8842779,Rødovre,Persons of Danish origin,H60 Bachelors programs,45-49,Men,2024,28
1306,8842781,Rødovre,Persons of Danish origin,H60 Bachelors programs,50-54,Women,2024,25
1307,8842782,Rødovre,Persons of Danish origin,H60 Bachelors programs,50-54,Men,2024,29
1308,8842784,Rødovre,Persons of Danish origin,H60 Bachelors programs,55-59,Women,2024,18
1309,8842785,Rødovre,Persons of Danish origin,H60 Bachelors programs,55-59,Men,2024,13
1310,8842787,Rødovre,Persons of Danish origin,H60 Bachelors programs,60-64,Women,2024,7
1311,8842788,Rødovre,Persons of Danish origin,H60 Bachelors programs,60-64,Men,2024,8
1312,8842790,Rødovre,Persons of Danish origin,H60 Bachelors programs,65-69,Women,2024,7
1313,8842791,Rødovre,Persons of Danish origin,H60 Bachelors programs,65-69,Men,2024,5
1566,8846410,Ishøj,Persons of Danish origin,H40 Short cycle higher education,20-24,Women,2024,8
1567,8846411,Ishøj,Persons of Danish origin,H40 Short cycle higher education,20-24,Men,2024,3
1568,8846413,Ishøj,Persons of Danish origin,H40 Short cycle higher education,25-29,Women,2024,19
1569,8846414,Ishøj,Persons of Danish origin,H40 Short cycle higher education,25-29,Men,2024,13
1570,8846416,Ishøj,Persons of Danish origin,H40 Short cycle higher education,30-34,Women,2024,8
1571,8846417,Ishøj,Persons of Danish origin,H40 Short cycle higher education,30-34,Men,2024,17
1572,8846419,Ishøj,Persons of Danish origin,H40 Short cycle higher education,35-39,Women,2024,12
1573,8846420,Ishøj,Persons of Danish origin,H40 Short cycle higher education,35-39,Men,2024,23
1574,8846422,Ishøj,Persons of Danish origin,H40 Short cycle higher education,40-44,Women,2024,17
1575,8846423,Ishøj,Persons of Danish origin,H40 Short cycle higher education,40-44,Men,2024,21
1576,8846425,Ishøj,Persons of Danish origin,H40 Short cycle higher education,45-49,Women,2024,16
1577,8846426,Ishøj,Persons of Danish origin,H40 Short cycle higher education,45-49,Men,2024,27
1578,8846428,Ishøj,Persons of Danish origin,H40 Short cycle higher education,50-54,Women,2024,27
1579,8846429,Ishøj,Persons of Danish origin,H40 Short cycle higher education,50-54,Men,2024,28
1580,8846431,Ishøj,Persons of Danish origin,H40 Short cycle higher education,55-59,Women,2024,18
1581,8846432,Ishøj,Persons of Danish origin,H40 Short cycle higher education,55-59,Men,2024,33
1582,8846434,Ishøj,Persons of Danish origin,H40 Short cycle higher education,60-64,Women,2024,18
1583,8846435,Ishøj,Persons of Danish origin,H40 Short cycle higher education,60-64,Men,2024,23
1606,8846818,Tårnby,Persons of Danish origin,H1010 Primary school through to 6th grade,15-19,Women,2024,1
1607,8846819,Tårnby,Persons of Danish origin,H1010 Primary school through to 6th grade,15-19,Men,2024,1
1608,8846821,Tårnby,Persons of Danish origin,H1010 Primary school through to 6th grade,20-24,Women,2024,1
2072,8856327,Albertslund,Persons of Danish origin,H90 Not stated,15-19,Women,2024,1
2073,8856329,Albertslund,Persons of Danish origin,H90 Not stated,20-24,Women,2024,1
2074,8856330,Albertslund,Persons of Danish origin,H90 Not stated,20-24,Men,2024,3
2075,8856332,Albertslund,Persons of Danish origin,H90 Not stated,25-29,Men,2024,3
2076,8856334,Albertslund,Persons of Danish origin,H90 Not stated,30-34,Women,2024,1
2077,8856335,Albertslund,Persons of Danish origin,H90 Not stated,30-34,Men,2024,3
2078,8856337,Albertslund,Persons of Danish origin,H90 Not stated,35-39,Women,2024,2
2079,8856338,Albertslund,Persons of Danish origin,H90 Not stated,35-39,Men,2024,7
2080,8856340,Albertslund,Persons of Danish origin,H90 Not stated,40-44,Women,2024,1
2081,8856341,Albertslund,Persons of Danish origin,H90 Not stated,40-44,Men,2024,5
2082,8856343,Albertslund,Persons of Danish origin,H90 Not stated,45-49,Women,2024,1
2083,8856344,Albertslund,Persons of Danish origin,H90 Not stated,45-49,Men,2024,3
2084,8856346,Albertslund,Persons of Danish origin,H90 Not stated,50-54,Men,2024,2
2085,8856348,Albertslund,Persons of Danish origin,H90 Not stated,55-59,Women,2024,2
2086,8856349,Albertslund,Persons of Danish origin,H90 Not stated,55-59,Men,2024,5
2087,8856351,Albertslund,Persons of Danish origin,H90 Not stated,60-64,Women,2024,6
2088,8856352,Albertslund,Persons of Danish origin,H90 Not stated,60-64,Men,2024,14
2089,8856354,Albertslund,Persons of Danish origin,H90 Not stated,65-69,Women,2024,11
2090,8856355,Albertslund,Persons of Danish origin,H90 Not stated,65-69,Men,2024,8
2130,8856423,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),45-49,Women,2024,422
2131,8856424,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),45-49,Men,2024,548
2132,8856426,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),50-54,Women,2024,466
2133,8856427,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),50-54,Men,2024,548
2134,8856429,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),55-59,Women,2024,634
2135,8856430,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),55-59,Men,2024,633
2136,8856432,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),60-64,Women,2024,574
2137,8856433,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),60-64,Men,2024,550
2138,8856435,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),65-69,Women,2024,471
2139,8856436,Hvidovre,Persons of Danish origin,H30 Vocational Education and Training (VET),65-69,Men,2024,489
2562,8861146,Rødovre,Persons of Danish origin,H70 Masters programs,20-24,Men,2024,2
2563,8861148,Rødovre,Persons of Danish origin,H70 Masters programs,25-29,Women,2024,102
2564,8861149,Rødovre,Persons of Danish origin,H70 Masters programs,25-29,Men,2024,78
2565,8861151,Rødovre,Persons of Danish origin,H70 Masters programs,30-34,Women,2024,254
2566,8861152,Rødovre,Persons of Danish origin,H70 Masters programs,30-34,Men,2024,170
2567,8861154,Rødovre,Persons of Danish origin,H70 Masters programs,35-39,Women,2024,217
2568,8861155,Rødovre,Persons of Danish origin,H70 Masters programs,35-39,Men,2024,193
2569,8861157,Rødovre,Persons of Danish origin,H70 Masters programs,40-44,Women,2024,230
2570,8861158,Rødovre,Persons of Danish origin,H70 Masters programs,40-44,Men,2024,144
2571,8861160,Rødovre,Persons of Danish origin,H70 Masters programs,45-49,Women,2024,197
2572,8861161,Rødovre,Persons of Danish origin,H70 Masters programs,45-49,Men,2024,197
2573,8861163,Rødovre,Persons of Danish origin,H70 Masters programs,50-54,Women,2024,134
2574,8861164,Rødovre,Persons of Danish origin,H70 Masters programs,50-54,Men,2024,140
2575,8861166,Rødovre,Persons of Danish origin,H70 Masters programs,55-59,Women,2024,98
2576,8861167,Rødovre,Persons of Danish origin,H70 Masters programs,55-59,Men,2024,87
2577,8861169,Rødovre,Persons of Danish origin,H70 Masters programs,60-64,Women,2024,63
2578,8861170,Rødovre,Persons of Danish origin,H70 Masters programs,60-64,Men,2024,62
2579,8861172,Rødovre,Persons of Danish origin,H70 Masters programs,65-69,Women,2024,58
2580,8861173,Rødovre,Persons of Danish origin,H70 Masters programs,65-69,Men,2024,52
2746,8861464,Ishøj,Persons of Danish origin,H40 Short cycle higher education,65-69,Women,2024,17
2747,8861465,Ishøj,Persons of Danish origin,H40 Short cycle higher education,65-69,Men,2024,14
2846,8861661,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,20-24,Women,2024,18
2847,8861662,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,20-24,Men,2024,4
2848,8861664,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,25-29,Women,2024,62
2849,8861665,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,25-29,Men,2024,26
2850,8861667,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,30-34,Women,2024,76
2851,8861668,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,30-34,Men,2024,37
2852,8861670,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,35-39,Women,2024,65
2853,8861671,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,35-39,Men,2024,22
2854,8861673,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,40-44,Women,2024,53
2855,8861674,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,40-44,Men,2024,22
2856,8861676,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,45-49,Women,2024,70
2857,8861677,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,45-49,Men,2024,37
2858,8861679,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,50-54,Women,2024,69
2859,8861680,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,50-54,Men,2024,34
2860,8861682,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,55-59,Women,2024,57
2861,8861683,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,55-59,Men,2024,51
2862,8861685,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,60-64,Women,2024,64
2863,8861686,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,60-64,Men,2024,42
2864,8861688,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,65-69,Women,2024,63
2865,8861689,Ishøj,Persons of Danish origin,H50 Vocational bachelors educations,65-69,Men,2024,27
2948,8864926,Tårnby,Persons of Danish origin,H1010 Primary school through to 6th grade,20-24,Men,2024,3
2949,8864928,Tårnby,Persons of Danish origin,H1010 Primary school through to 6th grade,25-29,Men,2024,2
2950,8864933,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,15-19,Women,2024,805
2951,8864934,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,15-19,Men,2024,878
2952,8864936,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,20-24,Women,2024,81
2953,8864937,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,20-24,Men,2024,161
2954,8864939,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,25-29,Women,2024,63
2955,8864940,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,25-29,Men,2024,88
2956,8864942,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,30-34,Women,2024,62
2957,8864943,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,30-34,Men,2024,88
2958,8864945,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,35-39,Women,2024,45
2959,8864946,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,35-39,Men,2024,85
2960,8864948,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,40-44,Women,2024,38
2961,8864949,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,40-44,Men,2024,71
2962,8864951,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,45-49,Women,2024,43
2963,8864952,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,45-49,Men,2024,55
2964,8864954,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,50-54,Women,2024,61
2965,8864955,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,50-54,Men,2024,112
2966,8864957,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,55-59,Women,2024,64
2967,8864958,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,55-59,Men,2024,101
2968,8864960,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,60-64,Women,2024,97
2969,8864961,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,60-64,Men,2024,104
2970,8864963,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,65-69,Women,2024,123
2971,8864964,Tårnby,Persons of Danish origin,H1020 Primary school 7th-9th grade,65-69,Men,2024,124
2972,8864969,Tårnby,Persons of Danish origin,H1030 Primary school 10th grade,15-19,Women,2024,302
2973,8864970,Tårnby,Persons of Danish origin,H1030 Primary school 10th grade,15-19,Men,2024,321
