municipality,predicted_vote_party,point_estimate,lower_quartile,median,upper_quartile,sd_draws,n_distinct_draws
Tårnby,Venstre (V),0.07851704495860168,0.07847886783045444,0.07850267682901875,0.07854051936400974,5.140263609591302e-5,250
Tårnby,Danmarksdemokraterne (Æ),0.06214766516959281,0.06214899345177382,0.06214940086807019,0.062149869633105204,2.4591344537681495e-5,250
Tårnby,Did not vote,0.04452259823561586,0.04430601180959226,0.044428537877076124,0.0445276066748427,1.6654181821030146e-4,250
Tårnby,Other,0.005503824987501221,0.005503977208367482,0.005505871472243575,0.005507653237918828,3.4101225188320895e-6,250
Tønder,Socialdemokratiet (A),0.2641448811932475,0.26416495490178027,0.2642200859130549,0.2642789962013491,8.316230074127498e-5,250
Tønder,Venstre (V),0.13916894097016966,0.13913544901213934,0.13915192143064445,0.13917221486179046,3.326441022700312e-5,250
Tønder,Other - Right,0.11545467449162726,0.11529237963808973,0.11535218796076341,0.1153966613294824,7.844316509910822e-5,250
Tønder,Moderaterne (M),0.11108398373571432,0.11109999247859535,0.11111450487047049,0.11113583723594399,3.9644115630037265e-5,250
Tønder,Liberal Alliance (I),0.09812864330925888,0.09814254798947278,0.0982070741264309,0.0982747490024938,1.0877548346522311e-4,250
Tønder,Danmarksdemokraterne (Æ),0.0850226955124526,0.0850241545374875,0.08502465717237048,0.08502533653554789,2.469995238102992e-5,250
Tønder,Socialistisk Folkeparti (F),0.06788204771819999,0.06788292167766143,0.06788348938840902,0.06788489564207534,4.8971831040903596e-5,250
Tønder,Other - Left,0.06593061920357966,0.06587872129344248,0.0658959219277791,0.06592088230404856,4.4188519981968505e-5,250
Tønder,Did not vote,0.04734348994968073,0.04722134849700613,0.04727477133594324,0.04733213032938225,8.15941009244402e-5,250
Tønder,Other,0.0058400239160693946,0.005840426950278493,0.0058422972730888725,0.005844258863699392,3.15291256420934e-6,250
Vallensbæk,Socialdemokratiet (A),0.24214797015583614,0.24213627034186383,0.2422466730178604,0.24235924359882782,1.969090338797821e-4,250
Vallensbæk,Other - Right,0.14512647607657816,0.14499379936258397,0.1450657487123709,0.14512098508138965,9.754964783090201e-5,250
Vallensbæk,Venstre (V),0.11527238417883715,0.11522903649703603,0.11525347484100815,0.11529882282022516,6.268732599211444e-5,250
Vallensbæk,Liberal Alliance (I),0.11021992990103904,0.11018925676829193,0.11026022726026696,0.11035124876974411,1.307555840090334e-4,250
Vallensbæk,Other - Left,0.10528748987143084,0.10520242283193855,0.10523350739929854,0.105283674743649,7.902822181803935e-5,250
Vallensbæk,Moderaterne (M),0.09679960521276111,0.09682620565292584,0.09685599449903534,0.09691064609332313,6.886434343784497e-5,250
Vallensbæk,Socialistisk Folkeparti (F),0.07366808980799865,0.07366954303272344,0.07367012544137677,0.0736715291915271,5.3041469933307114e-5,250
Vallensbæk,Danmarksdemokraterne (Æ),0.058725661133894866,0.05872663911182785,0.058727002301390704,0.058727418376742224,2.4809844402889644e-5,250
Vallensbæk,Did not vote,0.045978295858916454,0.04571046403111682,0.04585607004939732,0.04594553794074348,1.9656125074032964e-4,250
Vallensbæk,Other,0.0067740978027076414,0.006773208726396132,0.006775265842105553,0.006777904146728079,3.7900169277980793e-6,250
Varde,Socialdemokratiet (A),0.2727286742195296,0.27273441488102446,0.27279614166523064,0.272853131275326,8.6327959703218e-5,250
Varde,Venstre (V),0.18646806982361036,0.18643976763024203,0.1864568892082615,0.18647612654790433,3.566406094805843e-5,250
Varde,Other - Right,0.11061528603177838,0.11047542682559174,0.11052133837318301,0.11056904005085257,7.373208152966737e-5,250
Varde,Liberal Alliance (I),0.09561153984102566,0.09561650879514165,0.09567111767663697,0.09574191120322072,1.104391196333936e-4,250
Varde,Moderaterne (M),0.08900910885411624,0.08902656627050275,0.08904131931490863,0.08906461970404432,3.899766388596934e-5,250
Varde,Danmarksdemokraterne (Æ),0.07181277470735714,0.07181370957067731,0.07181417177737215,0.07181465180329334,2.792366891477762e-5,250
Varde,Other - Left,0.06604025740296264,0.06599534249257011,0.0660121860423129,0.066038524575277,4.3907534493389325e-5,250
Varde,Socialistisk Folkeparti (F),0.05755459544444962,0.05755513904287611,0.05755572083012764,0.05755720122368458,5.47027789568333e-5,250
Varde,Did not vote,0.04485283195108639,0.044724795349200784,0.04478424761180459,0.044835642512571494,8.515972420981331e-5,250
Varde,Other,0.005306861724083997,0.005307005751739533,0.005308588617869833,0.005310640604147622,3.2011339024171926e-6,250
Vejen,Socialdemokratiet (A),0.26308485260290454,0.2630531263049519,0.26310551345044014,0.2631598108934532,9.343897399021857e-5,250
Vejen,Venstre (V),0.16815510049224297,0.1681301031373557,0.16814838041205624,0.16816907376573004,3.6908636504739404e-5,250
Vejen,Other - Right,0.12287597312199565,0.12272710326105407,0.12278975540542895,0.12283199257497578,8.17528208455495e-5,250
Vejen,Liberal Alliance (I),0.10010227304423333,0.1000911341085453,0.10015334168898854,0.10023409867863775,1.1608677090833981e-4,250
Vejen,Moderaterne (M),0.09244454310297862,0.0924597605956856,0.09247562583161882,0.09250187106161448,4.177364438952264e-5,250
Vejen,Danmarksdemokraterne (Æ),0.07069763714610017,0.07069830925344128,0.07069878426222154,0.0706992282582964,2.7946512580661567e-5,250
Vejen,Other - Left,0.06919150207684398,0.06912456336781755,0.06914173748731192,0.06916904166110657,4.641362043300967e-5,250
Vejen,Socialistisk Folkeparti (F),0.06295366244275556,0.06295430742225976,0.06295492536465733,0.062956391317089,5.2363925988380896e-5,250
Vejen,Did not vote,0.04516285595114292,0.04510265646868887,0.04516407770345672,0.04521828918920056,9.282501182082617e-5,250
Vejen,Other,0.005331600018802305,0.0053312771511012024,0.0053330802693749195,0.005335421051683592,3.3648339393721553e-6,250
Vejle,Socialdemokratiet (A),0.24763245721218413,0.24750945839915872,0.2476017184790436,0.24772062678513695,1.628715102255786e-4,250
Vejle,Venstre (V),0.14340786629842614,0.1433832803375001,0.14340436842747106,0.14344735518254728,5.411472499302343e-5,250
Vejle,Liberal Alliance (I),0.11758365402137935,0.11755169747068132,0.11762086750534526,0.11768231571416705,1.1285982050378975e-4,250
Vejle,Other - Right,0.11319575118922208,0.11307710321190219,0.11313620790859356,0.11318170817790543,7.611157597188908e-5,250
Vejle,Other - Left,0.08831607595404485,0.08822018118911154,0.0882455486587041,0.08829670480284095,6.615593482715483e-5,250
Vejle,Moderaterne (M),0.08386751304931019,0.08388723587895837,0.08390992159760592,0.08395545035538587,5.9832174771894784e-5,250
Vejle,Danmarksdemokraterne (Æ),0.07717644303125955,0.07717716000452018,0.07717762663094158,0.07717813936636442,2.5174749435520088e-5,250
Vejle,Socialistisk Folkeparti (F),0.07672352399989177,0.07672436385175496,0.07672499076029257,0.0767265141435736,5.2302793362371324e-5,250
Vejle,Did not vote,0.046077592778511534,0.04598108641806921,0.04609676662811764,0.0462005227893701,1.6725045445402422e-4,250
Vejle,Other,0.006019122465770419,0.006018196188938592,0.006020201117479576,0.006021982224981656,3.271299145037348e-6,250
Vesthimmerlands,Socialdemokratiet (A),0.2829825798179252,0.2830385564517087,0.2830924732330632,0.28315590109344557,9.387070439138799e-5,250
Vesthimmerlands,Venstre (V),0.12327523924613408,0.12324729273455576,0.1232610817176337,0.12328733841164025,3.49569860240079e-5,250
Vesthimmerlands,Other - Right,0.12273459071350558,0.12262411849014783,0.12267653899351823,0.12272702979585393,8.017334414856341e-5,250
Vesthimmerlands,Danmarksdemokraterne (Æ),0.11198219561608184,0.11198388853756722,0.11198449763953502,0.11198526964141649,2.364876036493765e-5,250
Vesthimmerlands,Liberal Alliance (I),0.09445794637698339,0.09442024184861637,0.09448856875983425,0.09454896492747991,1.0774833276226266e-4,250
Vesthimmerlands,Socialistisk Folkeparti (F),0.07405642557585226,0.07405738759213232,0.07405799704006436,0.07405931751299467,4.6723147980086795e-5,250
Vesthimmerlands,Other - Left,0.06866788671787676,0.06861258773635909,0.06863086228398488,0.06866083536977594,4.910672478683492e-5,250
Vesthimmerlands,Moderaterne (M),0.06502445013714957,0.06504025230568239,0.06505482562867335,0.06507892383220035,4.159234381268502e-5,250
Vesthimmerlands,Did not vote,0.051373301001727094,0.05120566546994463,0.051267652824705044,0.05131706987483228,9.67817725811098e-5,250
Vesthimmerlands,Other,0.005445384796764289,0.005444291911884085,0.005446272402064313,0.00544802301561926,3.1231400800656124e-6,250
Viborg,Socialdemokratiet (A),0.2664019546355606,0.2663697949032191,0.2664366154195677,0.26652654362730405,1.2285050583427784e-4,250
Viborg,Other - Right,0.19155771451294976,0.1913508261581118,0.1914302859027744,0.19150388490907805,1.3155363082452455e-4,250
Viborg,Venstre (V),0.12073064834936283,0.12068759917494948,0.12070729558104759,0.12074124534723706,4.15633907085679e-5,250
Viborg,Liberal Alliance (I),0.10090317873753842,0.10091651190769067,0.10099479044218744,0.10108362961701992,1.5389029233244913e-4,250
Viborg,Other - Left,0.07592015883407573,0.07585889572142314,0.07588462393372886,0.07591898637107601,6.692236104326517e-5,250
Viborg,Socialistisk Folkeparti (F),0.07248511414669162,0.07248619831034617,0.0724867880576,0.07248810980509744,4.7316385957379174e-5,250
Viborg,Moderaterne (M),0.06353206030730829,0.06354626734541494,0.06356511237493635,0.06360048482103128,5.5580423221319453e-5,250
Viborg,Danmarksdemokraterne (Æ),0.059544388757553475,0.05954513244478506,0.05954548878494659,0.05954598790672474,2.4856846967644653e-5,250
Viborg,Did not vote,0.04333149788513397,0.04321531752147616,0.043302994259566435,0.04337002585995527,1.2093238105865907e-4,250
Viborg,Other,0.005593283833825346,0.0055936703025254095,0.005595939245554302,0.005598514294100171,4.4605881835492874e-6,250
Vordingborg,Socialdemokratiet (A),0.3329229252907632,0.3328452630541485,0.33291636924316953,0.33298508262040016,1.1775617157401888e-4,250
Vordingborg,Moderaterne (M),0.10939080452979491,0.10941352450655958,0.10943061792937109,0.10946165516949385,4.508090776866874e-5,250
Vordingborg,Socialistisk Folkeparti (F),0.1067732405369716,0.1067749669458436,0.10677590502343688,0.10677721848252085,4.861631459290772e-5,250
Vordingborg,Other - Right,0.09381703668996567,0.09375316095110343,0.09378659064590764,0.09382181053049424,6.106452869900065e-5,250
Vordingborg,Venstre (V),0.0914262908863145,0.09140084623047846,0.09141372607015509,0.09144804399895559,3.8494178536977995e-5,250
Vordingborg,Liberal Alliance (I),0.07805363462773779,0.07800181852804221,0.07806029976850967,0.07811282162487394,9.467188237827921e-5,250
Vordingborg,Other - Left,0.07605033024382911,0.07598576961971015,0.07600798784252849,0.076039118174994,4.991072049508016e-5,250
Vordingborg,Danmarksdemokraterne (Æ),0.05916064523251765,0.059161409195540395,0.05916177484918529,0.059162170851286534,2.4187832123834773e-5,250
Vordingborg,Did not vote,0.046925677059403786,0.0468452370375076,0.04693053823482475,0.04699506482638056,1.192976391996581e-4,250
Vordingborg,Other,0.005479414902701778,0.005477912986768573,0.0054796080951879204,0.0054811304678361586,2.7441125327037576e-6,250
