MunicipalityCode,MunicipalityName,Age,Sex,Education,N
1473,Skara,71-104,Female,Upper secondary,426.5
1473,Skara,71-104,Male,Postgraduate,2.8
1473,Skara,71-104,Male,Primary 9-10yr,112.2
1473,Skara,71-104,Male,Primary <9yr,246.7
1473,Skara,71-104,Male,Tertiary 2yr+,62.5
1473,Skara,71-104,Male,Tertiary <2yr,70.5
1473,Skara,71-104,Male,Upper secondary,350.1
1480,Göteborg,18-22,Female,Primary 9-10yr,10486.0
1480,Göteborg,18-22,Female,Primary <9yr,126.7
1480,Göteborg,18-22,Female,Tertiary 2yr+,2903.7
1480,Göteborg,18-22,Female,Tertiary <2yr,7215.8
1480,Göteborg,18-22,Female,Upper secondary,11868.1
1480,Göteborg,18-22,Male,Primary 9-10yr,11377.3
1480,Göteborg,18-22,Male,Primary <9yr,141.3
1480,Göteborg,18-22,Male,Tertiary 2yr+,2160.0
1480,Göteborg,18-22,Male,Tertiary <2yr,5860.2
1480,Göteborg,18-22,Male,Upper secondary,11994.1
1480,Göteborg,23-30,Female,Postgraduate,161.5
1480,Göteborg,23-30,Female,Primary 9-10yr,935.8
1480,Göteborg,23-30,Female,Primary <9yr,282.6
1480,Göteborg,23-30,Female,Tertiary 2yr+,11338.2
1480,Göteborg,23-30,Female,Tertiary <2yr,4435.7
1480,Göteborg,23-30,Female,Upper secondary,4961.8
1480,Göteborg,23-30,Male,Postgraduate,242.7
1480,Göteborg,23-30,Male,Primary 9-10yr,1616.3
1480,Göteborg,23-30,Male,Primary <9yr,415.9
1480,Göteborg,23-30,Male,Tertiary 2yr+,8534.3
1480,Göteborg,23-30,Male,Tertiary <2yr,4741.8
1480,Göteborg,23-30,Male,Upper secondary,7114.7
1480,Göteborg,31-40,Female,Postgraduate,706.5
1480,Göteborg,31-40,Female,Primary 9-10yr,1822.6
1480,Göteborg,31-40,Female,Primary <9yr,969.5
1480,Göteborg,31-40,Female,Tertiary 2yr+,22318.1
1480,Göteborg,31-40,Female,Tertiary <2yr,8359.6
1480,Göteborg,31-40,Female,Upper secondary,10001.4
1480,Göteborg,31-40,Male,Postgraduate,972.6
1480,Göteborg,31-40,Male,Primary 9-10yr,3200.3
1480,Göteborg,31-40,Male,Primary <9yr,1189.2
1480,Göteborg,31-40,Male,Tertiary 2yr+,17757.4
1480,Göteborg,31-40,Male,Tertiary <2yr,9223.5
1480,Göteborg,31-40,Male,Upper secondary,14151.2
1480,Göteborg,41-50,Female,Postgraduate,889.7
1480,Göteborg,41-50,Female,Primary 9-10yr,1460.0
1480,Göteborg,41-50,Female,Primary <9yr,1326.5
1480,Göteborg,41-50,Female,Tertiary 2yr+,15141.0
1480,Göteborg,41-50,Female,Tertiary <2yr,5404.0
1480,Göteborg,41-50,Female,Upper secondary,8651.0
1480,Göteborg,41-50,Male,Postgraduate,1134.0
1480,Göteborg,41-50,Male,Primary 9-10yr,2370.6
1480,Göteborg,41-50,Male,Primary <9yr,1242.0
1480,Göteborg,41-50,Male,Tertiary 2yr+,12137.1
1480,Göteborg,41-50,Male,Tertiary <2yr,6008.3
1480,Göteborg,41-50,Male,Upper secondary,11139.7
1480,Göteborg,51-60,Female,Postgraduate,785.9
1480,Göteborg,51-60,Female,Primary 9-10yr,1769.9
1480,Göteborg,51-60,Female,Primary <9yr,1556.8
1480,Göteborg,51-60,Female,Tertiary 2yr+,10904.8
1480,Göteborg,51-60,Female,Tertiary <2yr,5098.2
1480,Göteborg,51-60,Female,Upper secondary,10757.6
1480,Göteborg,51-60,Male,Postgraduate,982.4
1480,Göteborg,51-60,Male,Primary 9-10yr,2432.7
1480,Göteborg,51-60,Male,Primary <9yr,1160.1
1480,Göteborg,51-60,Male,Tertiary 2yr+,8311.4
1480,Göteborg,51-60,Male,Tertiary <2yr,5327.7
1480,Göteborg,51-60,Male,Upper secondary,12021.3
1480,Göteborg,61-70,Female,Postgraduate,563.5
1480,Göteborg,61-70,Female,Primary 9-10yr,2085.2
1480,Göteborg,61-70,Female,Primary <9yr,1421.0
1480,Göteborg,61-70,Female,Tertiary 2yr+,7062.9
1480,Göteborg,61-70,Female,Tertiary <2yr,4593.6
1480,Göteborg,61-70,Female,Upper secondary,10029.7
1480,Göteborg,61-70,Male,Postgraduate,815.9
1480,Göteborg,61-70,Male,Primary 9-10yr,2652.3
1480,Göteborg,61-70,Male,Primary <9yr,1032.7
1480,Göteborg,61-70,Male,Tertiary 2yr+,5743.8
1480,Göteborg,61-70,Male,Tertiary <2yr,4398.2
1480,Göteborg,61-70,Male,Upper secondary,10278.9
1480,Göteborg,71-104,Female,Postgraduate,569.3
1480,Göteborg,71-104,Female,Primary 9-10yr,3651.7
1480,Göteborg,71-104,Female,Primary <9yr,4612.9
1480,Göteborg,71-104,Female,Tertiary 2yr+,7743.8
1480,Göteborg,71-104,Female,Tertiary <2yr,4931.7
1480,Göteborg,71-104,Female,Upper secondary,12790.2
1480,Göteborg,71-104,Male,Postgraduate,1043.9
1480,Göteborg,71-104,Male,Primary 9-10yr,2760.5
1480,Göteborg,71-104,Male,Primary <9yr,3082.6
1480,Göteborg,71-104,Male,Tertiary 2yr+,6061.1
1480,Göteborg,71-104,Male,Tertiary <2yr,3450.2
1480,Göteborg,71-104,Male,Upper secondary,10667.5
1481,Mölndal,18-22,Female,Primary 9-10yr,1497.4
1481,Mölndal,18-22,Female,Primary <9yr,9.4
1481,Mölndal,18-22,Female,Tertiary 2yr+,204.8
1481,Mölndal,18-22,Female,Tertiary <2yr,465.0
1481,Mölndal,18-22,Female,Upper secondary,1442.0
1481,Mölndal,18-22,Male,Primary 9-10yr,1558.0
1481,Mölndal,18-22,Male,Primary <9yr,9.4
1481,Mölndal,18-22,Male,Tertiary 2yr+,152.7
1481,Mölndal,18-22,Male,Tertiary <2yr,415.1
1481,Mölndal,18-22,Male,Upper secondary,1607.2
1481,Mölndal,23-30,Female,Postgraduate,35.4
1481,Mölndal,23-30,Female,Primary 9-10yr,62.4
1481,Mölndal,23-30,Female,Primary <9yr,7.6
1481,Mölndal,23-30,Female,Tertiary 2yr+,978.7
1481,Mölndal,23-30,Female,Tertiary <2yr,373.0
1481,Mölndal,23-30,Female,Upper secondary,481.6
1481,Mölndal,23-30,Male,Postgraduate,35.7
1481,Mölndal,23-30,Male,Primary 9-10yr,115.4
1481,Mölndal,23-30,Male,Primary <9yr,15.2
1481,Mölndal,23-30,Male,Tertiary 2yr+,670.1
1481,Mölndal,23-30,Male,Tertiary <2yr,390.8
1481,Mölndal,23-30,Male,Upper secondary,750.6
1481,Mölndal,31-40,Female,Postgraduate,173.8
1481,Mölndal,31-40,Female,Primary 9-10yr,146.3
1481,Mölndal,31-40,Female,Primary <9yr,40.0
1481,Mölndal,31-40,Female,Tertiary 2yr+,2598.0
1481,Mölndal,31-40,Female,Tertiary <2yr,954.9
1481,Mölndal,31-40,Female,Upper secondary,1184.1
1481,Mölndal,31-40,Male,Postgraduate,205.7
1481,Mölndal,31-40,Male,Primary 9-10yr,292.7
1481,Mölndal,31-40,Male,Primary <9yr,64.6
1481,Mölndal,31-40,Male,Tertiary 2yr+,1861.5
1481,Mölndal,31-40,Male,Tertiary <2yr,993.3
1481,Mölndal,31-40,Male,Upper secondary,1815.9
1481,Mölndal,41-50,Female,Postgraduate,236.8
1481,Mölndal,41-50,Female,Primary 9-10yr,131.7
1481,Mölndal,41-50,Female,Primary <9yr,60.0
1481,Mölndal,41-50,Female,Tertiary 2yr+,2184.5
1481,Mölndal,41-50,Female,Tertiary <2yr,746.9
1481,Mölndal,41-50,Female,Upper secondary,1075.9
1481,Mölndal,41-50,Male,Postgraduate,268.8
1481,Mölndal,41-50,Male,Primary 9-10yr,242.0
1481,Mölndal,41-50,Male,Primary <9yr,60.3
1481,Mölndal,41-50,Male,Tertiary 2yr+,1618.6
1481,Mölndal,41-50,Male,Tertiary <2yr,756.7
1481,Mölndal,41-50,Male,Upper secondary,1481.5
1481,Mölndal,51-60,Female,Postgraduate,191.2
1481,Mölndal,51-60,Female,Primary 9-10yr,194.7
1481,Mölndal,51-60,Female,Primary <9yr,66.9
1481,Mölndal,51-60,Female,Tertiary 2yr+,1626.4
1481,Mölndal,51-60,Female,Tertiary <2yr,718.3
1481,Mölndal,51-60,Female,Upper secondary,1419.4
1481,Mölndal,51-60,Male,Postgraduate,240.4
1481,Mölndal,51-60,Male,Primary 9-10yr,278.4
1481,Mölndal,51-60,Male,Primary <9yr,48.4
1481,Mölndal,51-60,Male,Tertiary 2yr+,1308.1
1481,Mölndal,51-60,Male,Tertiary <2yr,757.0
1481,Mölndal,51-60,Male,Upper secondary,1687.9
1481,Mölndal,61-70,Female,Postgraduate,89.9
1481,Mölndal,61-70,Female,Primary 9-10yr,255.8
1481,Mölndal,61-70,Female,Primary <9yr,75.0
1481,Mölndal,61-70,Female,Tertiary 2yr+,841.7
1481,Mölndal,61-70,Female,Tertiary <2yr,600.0
1481,Mölndal,61-70,Female,Upper secondary,1332.4
1481,Mölndal,61-70,Male,Postgraduate,146.4
1481,Mölndal,61-70,Male,Primary 9-10yr,352.3
1481,Mölndal,61-70,Male,Primary <9yr,58.1
1481,Mölndal,61-70,Male,Tertiary 2yr+,747.4
1481,Mölndal,61-70,Male,Tertiary <2yr,557.1
1481,Mölndal,61-70,Male,Upper secondary,1295.5
1481,Mölndal,71-104,Female,Postgraduate,57.9
1481,Mölndal,71-104,Female,Primary 9-10yr,445.9
1481,Mölndal,71-104,Female,Primary <9yr,668.4
1481,Mölndal,71-104,Female,Tertiary 2yr+,816.0
1481,Mölndal,71-104,Female,Tertiary <2yr,592.8
1481,Mölndal,71-104,Female,Upper secondary,1734.9
1481,Mölndal,71-104,Male,Postgraduate,171.8
1481,Mölndal,71-104,Male,Primary 9-10yr,366.4
1481,Mölndal,71-104,Male,Primary <9yr,529.8
1481,Mölndal,71-104,Male,Tertiary 2yr+,660.9
1481,Mölndal,71-104,Male,Tertiary <2yr,411.6
1481,Mölndal,71-104,Male,Upper secondary,1388.1
1482,Kungälv,18-22,Female,Primary 9-10yr,1086.3
1482,Kungälv,18-22,Female,Primary <9yr,5.5
1482,Kungälv,18-22,Female,Tertiary 2yr+,80.3
1482,Kungälv,18-22,Female,Tertiary <2yr,239.9
1482,Kungälv,18-22,Female,Upper secondary,1019.3
1482,Kungälv,18-22,Male,Primary 9-10yr,1208.7
1482,Kungälv,18-22,Male,Primary <9yr,10.8
1482,Kungälv,18-22,Male,Tertiary 2yr+,56.4
1482,Kungälv,18-22,Male,Tertiary <2yr,195.4
1482,Kungälv,18-22,Male,Upper secondary,1131.5
1482,Kungälv,23-30,Female,Postgraduate,3.1
1482,Kungälv,23-30,Female,Primary 9-10yr,53.4
1482,Kungälv,23-30,Female,Primary <9yr,7.7
1482,Kungälv,23-30,Female,Tertiary 2yr+,429.8
1482,Kungälv,23-30,Female,Tertiary <2yr,222.0
1482,Kungälv,23-30,Female,Upper secondary,432.5
1482,Kungälv,23-30,Male,Postgraduate,2.3
1482,Kungälv,23-30,Male,Primary 9-10yr,101.9
1482,Kungälv,23-30,Male,Primary <9yr,8.3
1482,Kungälv,23-30,Male,Tertiary 2yr+,216.6
1482,Kungälv,23-30,Male,Tertiary <2yr,203.1
1482,Kungälv,23-30,Male,Upper secondary,610.0
1482,Kungälv,31-40,Female,Postgraduate,20.8
1482,Kungälv,31-40,Female,Primary 9-10yr,148.1
1482,Kungälv,31-40,Female,Primary <9yr,28.9
1482,Kungälv,31-40,Female,Tertiary 2yr+,1422.6
1482,Kungälv,31-40,Female,Tertiary <2yr,665.5
1482,Kungälv,31-40,Female,Upper secondary,1159.6
1482,Kungälv,31-40,Male,Postgraduate,24.3
1482,Kungälv,31-40,Male,Primary 9-10yr,287.0
1482,Kungälv,31-40,Male,Primary <9yr,32.0
1482,Kungälv,31-40,Male,Tertiary 2yr+,799.0
1482,Kungälv,31-40,Male,Tertiary <2yr,639.3
1482,Kungälv,31-40,Male,Upper secondary,1686.3
1482,Kungälv,41-50,Female,Postgraduate,27.3
1482,Kungälv,41-50,Female,Primary 9-10yr,115.3
1482,Kungälv,41-50,Female,Primary <9yr,30.0
1482,Kungälv,41-50,Female,Tertiary 2yr+,1181.9
1482,Kungälv,41-50,Female,Tertiary <2yr,502.1
1482,Kungälv,41-50,Female,Upper secondary,917.3
1482,Kungälv,41-50,Male,Postgraduate,35.5
1482,Kungälv,41-50,Male,Primary 9-10yr,219.2
1482,Kungälv,41-50,Male,Primary <9yr,32.8
1482,Kungälv,41-50,Male,Tertiary 2yr+,721.5
1482,Kungälv,41-50,Male,Tertiary <2yr,493.5
1482,Kungälv,41-50,Male,Upper secondary,1316.1
1482,Kungälv,51-60,Female,Postgraduate,27.2
1482,Kungälv,51-60,Female,Primary 9-10yr,166.5
1482,Kungälv,51-60,Female,Primary <9yr,40.5
1482,Kungälv,51-60,Female,Tertiary 2yr+,965.7
1482,Kungälv,51-60,Female,Tertiary <2yr,582.7
1482,Kungälv,51-60,Female,Upper secondary,1281.0
1482,Kungälv,51-60,Male,Postgraduate,40.0
1482,Kungälv,51-60,Male,Primary 9-10yr,294.4
1482,Kungälv,51-60,Male,Primary <9yr,31.4
1482,Kungälv,51-60,Male,Tertiary 2yr+,589.2
1482,Kungälv,51-60,Male,Tertiary <2yr,558.8
1482,Kungälv,51-60,Male,Upper secondary,1613.7
1482,Kungälv,61-70,Female,Postgraduate,19.0
1482,Kungälv,61-70,Female,Primary 9-10yr,253.6
1482,Kungälv,61-70,Female,Primary <9yr,44.2
1482,Kungälv,61-70,Female,Tertiary 2yr+,571.1
1482,Kungälv,61-70,Female,Tertiary <2yr,513.5
1482,Kungälv,61-70,Female,Upper secondary,1317.3
1482,Kungälv,61-70,Male,Postgraduate,32.8
1482,Kungälv,61-70,Male,Primary 9-10yr,411.3
1482,Kungälv,61-70,Male,Primary <9yr,40.6
1482,Kungälv,61-70,Male,Tertiary 2yr+,396.2
1482,Kungälv,61-70,Male,Tertiary <2yr,485.3
1482,Kungälv,61-70,Male,Upper secondary,1325.3
1482,Kungälv,71-104,Female,Postgraduate,18.3
1482,Kungälv,71-104,Female,Primary 9-10yr,429.4
1482,Kungälv,71-104,Female,Primary <9yr,613.5
1482,Kungälv,71-104,Female,Tertiary 2yr+,630.4
1482,Kungälv,71-104,Female,Tertiary <2yr,539.3
1482,Kungälv,71-104,Female,Upper secondary,1903.6
1482,Kungälv,71-104,Male,Postgraduate,47.0
1482,Kungälv,71-104,Male,Primary 9-10yr,411.1
1482,Kungälv,71-104,Male,Primary <9yr,620.1
1482,Kungälv,71-104,Male,Tertiary 2yr+,436.0
1482,Kungälv,71-104,Male,Tertiary <2yr,402.2
1482,Kungälv,71-104,Male,Upper secondary,1446.1
1484,Lysekil,18-22,Female,Primary 9-10yr,284.0
1484,Lysekil,18-22,Female,Primary <9yr,4.4
1484,Lysekil,18-22,Female,Tertiary 2yr+,12.1
1484,Lysekil,18-22,Female,Tertiary <2yr,25.3
1484,Lysekil,18-22,Female,Upper secondary,205.8
1484,Lysekil,18-22,Male,Primary 9-10yr,286.9
1484,Lysekil,18-22,Male,Primary <9yr,2.1
1484,Lysekil,18-22,Male,Tertiary 2yr+,5.3
1484,Lysekil,18-22,Male,Tertiary <2yr,15.8
1484,Lysekil,18-22,Male,Upper secondary,253.1
1484,Lysekil,23-30,Female,Primary 9-10yr,16.5
1484,Lysekil,23-30,Female,Primary <9yr,3.1
1484,Lysekil,23-30,Female,Tertiary 2yr+,56.8
1484,Lysekil,23-30,Female,Tertiary <2yr,31.5
1484,Lysekil,23-30,Female,Upper secondary,92.1
1484,Lysekil,23-30,Male,Postgraduate,0.5
1484,Lysekil,23-30,Male,Primary 9-10yr,30.6
1484,Lysekil,23-30,Male,Primary <9yr,5.9
1484,Lysekil,23-30,Male,Tertiary 2yr+,31.1
1484,Lysekil,23-30,Male,Tertiary <2yr,28.8
1484,Lysekil,23-30,Male,Upper secondary,182.8
1484,Lysekil,31-40,Female,Postgraduate,4.8
1484,Lysekil,31-40,Female,Primary 9-10yr,44.3
1484,Lysekil,31-40,Female,Primary <9yr,16.9
1484,Lysekil,31-40,Female,Tertiary 2yr+,210.6
1484,Lysekil,31-40,Female,Tertiary <2yr,98.7
1484,Lysekil,31-40,Female,Upper secondary,239.7
1484,Lysekil,31-40,Male,Postgraduate,3.0
1484,Lysekil,31-40,Male,Primary 9-10yr,65.4
1484,Lysekil,31-40,Male,Primary <9yr,18.3
1484,Lysekil,31-40,Male,Tertiary 2yr+,102.7
1484,Lysekil,31-40,Male,Tertiary <2yr,83.3
1484,Lysekil,31-40,Male,Upper secondary,395.3
1484,Lysekil,41-50,Female,Postgraduate,10.9
1484,Lysekil,41-50,Female,Primary 9-10yr,40.1
1484,Lysekil,41-50,Female,Primary <9yr,23.4
1484,Lysekil,41-50,Female,Tertiary 2yr+,243.6
1484,Lysekil,41-50,Female,Tertiary <2yr,96.1
1484,Lysekil,41-50,Female,Upper secondary,243.9
1484,Lysekil,41-50,Male,Postgraduate,9.2
1484,Lysekil,41-50,Male,Primary 9-10yr,60.6
1484,Lysekil,41-50,Male,Primary <9yr,17.7
1484,Lysekil,41-50,Male,Tertiary 2yr+,117.0
1484,Lysekil,41-50,Male,Tertiary <2yr,86.3
1484,Lysekil,41-50,Male,Upper secondary,348.0
1484,Lysekil,51-60,Female,Postgraduate,10.8
1484,Lysekil,51-60,Female,Primary 9-10yr,55.3
1484,Lysekil,51-60,Female,Primary <9yr,22.0
1484,Lysekil,51-60,Female,Tertiary 2yr+,228.4
1484,Lysekil,51-60,Female,Tertiary <2yr,125.3
1484,Lysekil,51-60,Female,Upper secondary,411.1
1484,Lysekil,51-60,Male,Postgraduate,15.2
1484,Lysekil,51-60,Male,Primary 9-10yr,91.1
1484,Lysekil,51-60,Male,Primary <9yr,19.0
1484,Lysekil,51-60,Male,Tertiary 2yr+,111.3
1484,Lysekil,51-60,Male,Tertiary <2yr,108.7
1484,Lysekil,51-60,Male,Upper secondary,484.3
1484,Lysekil,61-70,Female,Postgraduate,9.6
1484,Lysekil,61-70,Female,Primary 9-10yr,83.4
1484,Lysekil,61-70,Female,Primary <9yr,38.9
1484,Lysekil,61-70,Female,Tertiary 2yr+,199.7
1484,Lysekil,61-70,Female,Tertiary <2yr,173.2
1484,Lysekil,61-70,Female,Upper secondary,506.0
1484,Lysekil,61-70,Male,Postgraduate,12.7
1484,Lysekil,61-70,Male,Primary 9-10yr,144.9
1484,Lysekil,61-70,Male,Primary <9yr,55.2
1484,Lysekil,61-70,Male,Tertiary 2yr+,112.9
1484,Lysekil,61-70,Male,Tertiary <2yr,122.2
1484,Lysekil,61-70,Male,Upper secondary,524.7
1484,Lysekil,71-104,Female,Postgraduate,8.6
1484,Lysekil,71-104,Female,Primary 9-10yr,133.8
1484,Lysekil,71-104,Female,Primary <9yr,362.4
1484,Lysekil,71-104,Female,Tertiary 2yr+,265.1
1484,Lysekil,71-104,Female,Tertiary <2yr,234.7
1484,Lysekil,71-104,Female,Upper secondary,703.9
1484,Lysekil,71-104,Male,Postgraduate,25.5
1484,Lysekil,71-104,Male,Primary 9-10yr,144.7
1484,Lysekil,71-104,Male,Primary <9yr,325.6
1484,Lysekil,71-104,Male,Tertiary 2yr+,227.7
1484,Lysekil,71-104,Male,Tertiary <2yr,157.0
1484,Lysekil,71-104,Male,Upper secondary,684.3
1485,Uddevalla,18-22,Female,Primary 9-10yr,1210.3
1485,Uddevalla,18-22,Female,Primary <9yr,9.6
1485,Uddevalla,18-22,Female,Tertiary 2yr+,78.3
1485,Uddevalla,18-22,Female,Tertiary <2yr,258.3
1485,Uddevalla,18-22,Female,Upper secondary,1243.5
1485,Uddevalla,18-22,Male,Primary 9-10yr,1419.3
1485,Uddevalla,18-22,Male,Primary <9yr,8.5
1485,Uddevalla,18-22,Male,Tertiary 2yr+,35.2
1485,Uddevalla,18-22,Male,Tertiary <2yr,174.7
1485,Uddevalla,18-22,Male,Upper secondary,1348.9
1485,Uddevalla,23-30,Female,Primary 9-10yr,100.5
1485,Uddevalla,23-30,Female,Primary <9yr,27.7
1485,Uddevalla,23-30,Female,Tertiary 2yr+,418.6
1485,Uddevalla,23-30,Female,Tertiary <2yr,248.5
1485,Uddevalla,23-30,Female,Upper secondary,517.1
1485,Uddevalla,23-30,Male,Postgraduate,2.6
1485,Uddevalla,23-30,Male,Primary 9-10yr,154.8
1485,Uddevalla,23-30,Male,Primary <9yr,42.9
1485,Uddevalla,23-30,Male,Tertiary 2yr+,179.8
1485,Uddevalla,23-30,Male,Tertiary <2yr,207.5
1485,Uddevalla,23-30,Male,Upper secondary,909.0
1485,Uddevalla,31-40,Female,Postgraduate,5.5
1485,Uddevalla,31-40,Female,Primary 9-10yr,218.3
1485,Uddevalla,31-40,Female,Primary <9yr,90.5
1485,Uddevalla,31-40,Female,Tertiary 2yr+,1274.3
1485,Uddevalla,31-40,Female,Tertiary <2yr,641.0
1485,Uddevalla,31-40,Female,Upper secondary,1227.3
1485,Uddevalla,31-40,Male,Postgraduate,11.8
1485,Uddevalla,31-40,Male,Primary 9-10yr,326.3
1485,Uddevalla,31-40,Male,Primary <9yr,104.3
1485,Uddevalla,31-40,Male,Tertiary 2yr+,599.7
1485,Uddevalla,31-40,Male,Tertiary <2yr,543.3
1485,Uddevalla,31-40,Male,Upper secondary,1996.2
1485,Uddevalla,41-50,Female,Postgraduate,17.5
1485,Uddevalla,41-50,Female,Primary 9-10yr,159.7
1485,Uddevalla,41-50,Female,Primary <9yr,111.9
1485,Uddevalla,41-50,Female,Tertiary 2yr+,1208.3
1485,Uddevalla,41-50,Female,Tertiary <2yr,521.0
1485,Uddevalla,41-50,Female,Upper secondary,997.0
1485,Uddevalla,41-50,Male,Postgraduate,22.1
1485,Uddevalla,41-50,Male,Primary 9-10yr,265.6
1485,Uddevalla,41-50,Male,Primary <9yr,88.4
1485,Uddevalla,41-50,Male,Tertiary 2yr+,627.6
1485,Uddevalla,41-50,Male,Tertiary <2yr,477.3
1485,Uddevalla,41-50,Male,Upper secondary,1504.6
1485,Uddevalla,51-60,Female,Postgraduate,25.6
1485,Uddevalla,51-60,Female,Primary 9-10yr,209.8
1485,Uddevalla,51-60,Female,Primary <9yr,128.5
1485,Uddevalla,51-60,Female,Tertiary 2yr+,1096.8
1485,Uddevalla,51-60,Female,Tertiary <2yr,594.1
1485,Uddevalla,51-60,Female,Upper secondary,1432.9
1485,Uddevalla,51-60,Male,Postgraduate,30.6
1485,Uddevalla,51-60,Male,Primary 9-10yr,344.3
1485,Uddevalla,51-60,Male,Primary <9yr,86.3
1485,Uddevalla,51-60,Male,Tertiary 2yr+,579.5
1485,Uddevalla,51-60,Male,Tertiary <2yr,543.9
1485,Uddevalla,51-60,Male,Upper secondary,1815.7
1485,Uddevalla,61-70,Female,Postgraduate,20.5
1485,Uddevalla,61-70,Female,Primary 9-10yr,270.5
1485,Uddevalla,61-70,Female,Primary <9yr,121.4
1485,Uddevalla,61-70,Female,Tertiary 2yr+,727.6
1485,Uddevalla,61-70,Female,Tertiary <2yr,551.7
1485,Uddevalla,61-70,Female,Upper secondary,1516.2
1485,Uddevalla,61-70,Male,Postgraduate,21.0
1485,Uddevalla,61-70,Male,Primary 9-10yr,405.0
1485,Uddevalla,61-70,Male,Primary <9yr,143.0
1485,Uddevalla,61-70,Male,Tertiary 2yr+,450.3
1485,Uddevalla,61-70,Male,Tertiary <2yr,489.0
1485,Uddevalla,61-70,Male,Upper secondary,1611.2
1485,Uddevalla,71-104,Female,Postgraduate,19.6
1485,Uddevalla,71-104,Female,Primary 9-10yr,440.4
1485,Uddevalla,71-104,Female,Primary <9yr,802.7
1485,Uddevalla,71-104,Female,Tertiary 2yr+,770.0
1485,Uddevalla,71-104,Female,Tertiary <2yr,627.5
1485,Uddevalla,71-104,Female,Upper secondary,2166.6
1485,Uddevalla,71-104,Male,Postgraduate,46.6
1485,Uddevalla,71-104,Male,Primary 9-10yr,371.0
1485,Uddevalla,71-104,Male,Primary <9yr,837.5
1485,Uddevalla,71-104,Male,Tertiary 2yr+,567.3
1485,Uddevalla,71-104,Male,Tertiary <2yr,503.4
1485,Uddevalla,71-104,Male,Upper secondary,1826.4
1486,Strömstad,18-22,Female,Primary 9-10yr,230.4
1486,Strömstad,18-22,Female,Primary <9yr,5.7
1486,Strömstad,18-22,Female,Tertiary 2yr+,6.6
1486,Strömstad,18-22,Female,Tertiary <2yr,20.7
1486,Strömstad,18-22,Female,Upper secondary,196.5
1486,Strömstad,18-22,Male,Primary 9-10yr,262.9
1486,Strömstad,18-22,Male,Primary <9yr,0.9
1486,Strömstad,18-22,Male,Tertiary 2yr+,6.5
1486,Strömstad,18-22,Male,Tertiary <2yr,12.0
1486,Strömstad,18-22,Male,Upper secondary,240.6
1486,Strömstad,23-30,Female,Postgraduate,0.7
1486,Strömstad,23-30,Female,Primary 9-10yr,16.4
1486,Strömstad,23-30,Female,Primary <9yr,5.5
1486,Strömstad,23-30,Female,Tertiary 2yr+,56.1
1486,Strömstad,23-30,Female,Tertiary <2yr,41.9
1486,Strömstad,23-30,Female,Upper secondary,127.7
1486,Strömstad,23-30,Male,Postgraduate,1.0
1486,Strömstad,23-30,Male,Primary 9-10yr,35.9
1486,Strömstad,23-30,Male,Primary <9yr,7.8
1486,Strömstad,23-30,Male,Tertiary 2yr+,30.8
1486,Strömstad,23-30,Male,Tertiary <2yr,24.7
1486,Strömstad,23-30,Male,Upper secondary,136.1
1486,Strömstad,31-40,Female,Postgraduate,4.8
1486,Strömstad,31-40,Female,Primary 9-10yr,44.0
1486,Strömstad,31-40,Female,Primary <9yr,21.2
1486,Strömstad,31-40,Female,Tertiary 2yr+,164.2
1486,Strömstad,31-40,Female,Tertiary <2yr,112.5
1486,Strömstad,31-40,Female,Upper secondary,310.5
1486,Strömstad,31-40,Male,Postgraduate,4.4
1486,Strömstad,31-40,Male,Primary 9-10yr,95.9
1486,Strömstad,31-40,Male,Primary <9yr,35.3
1486,Strömstad,31-40,Male,Tertiary 2yr+,103.4
1486,Strömstad,31-40,Male,Tertiary <2yr,83.8
1486,Strömstad,31-40,Male,Upper secondary,354.1
1486,Strömstad,41-50,Female,Postgraduate,7.5
1486,Strömstad,41-50,Female,Primary 9-10yr,48.8
1486,Strömstad,41-50,Female,Primary <9yr,28.9
1486,Strömstad,41-50,Female,Tertiary 2yr+,195.8
1486,Strömstad,41-50,Female,Tertiary <2yr,92.6
1486,Strömstad,41-50,Female,Upper secondary,291.2
1486,Strömstad,41-50,Male,Postgraduate,5.9
1486,Strömstad,41-50,Male,Primary 9-10yr,78.5
1486,Strömstad,41-50,Male,Primary <9yr,33.8
1486,Strömstad,41-50,Male,Tertiary 2yr+,112.3
1486,Strömstad,41-50,Male,Tertiary <2yr,77.2
1486,Strömstad,41-50,Male,Upper secondary,333.5
1486,Strömstad,51-60,Female,Postgraduate,5.6
1486,Strömstad,51-60,Female,Primary 9-10yr,54.5
1486,Strömstad,51-60,Female,Primary <9yr,24.7
1486,Strömstad,51-60,Female,Tertiary 2yr+,177.3
1486,Strömstad,51-60,Female,Tertiary <2yr,83.0
1486,Strömstad,51-60,Female,Upper secondary,332.8
1486,Strömstad,51-60,Male,Postgraduate,7.1
1486,Strömstad,51-60,Male,Primary 9-10yr,84.7
1486,Strömstad,51-60,Male,Primary <9yr,20.8
1486,Strömstad,51-60,Male,Tertiary 2yr+,97.7
1486,Strömstad,51-60,Male,Tertiary <2yr,78.5
1486,Strömstad,51-60,Male,Upper secondary,370.8
1486,Strömstad,61-70,Female,Postgraduate,4.1
1486,Strömstad,61-70,Female,Primary 9-10yr,74.6
1486,Strömstad,61-70,Female,Primary <9yr,27.1
1486,Strömstad,61-70,Female,Tertiary 2yr+,125.7
